ANT-Rochell46, 1, 4, 1.901729, 0.38175903919991794
ANT-Trumaine59, 14, 12, 1.9011209999999998, 0.5753171169097506
ANT-Laraine2, 7, 10, 1.901159, 0.713973060974379
ANT-Stevana89, 12, 14, 2.7115989, 0.34667170020330806
ANT-Janene23, 9, 12, 1.901102, 0.39735525989038295
ANT-Jarib56, 7, 10, 2.7116531000000004, 0.7268987560399486
ANT-Cherie22, 10, 4, 1.901843, 0.6375604095671128
ANT-Westleigh57, 6, 4, 1.901406, 0.883512468849188
ANT-Philbert18, 12, 14, 3.44102901, 0.3516107174363613
ANT-Nina1, 6, 4, 2.7120054, 0.8899574511113805
ANT-Sabina87, 5, 3, 1.9012920000000002, 0.4083755432734295
ANT-Erina64, 7, 10, 3.4410977900000006, 0.733890917910936
ANT-Liana88, 1, 4, 2.7124661000000003, 0.3970185867356377
ANT-Jordan79, 2, 0, 1.9012729999999998, 0.9999999971253496
ANT-Herold67, 10, 4, 2.7126287, 0.6478194990530707
ANT-Hilario41, 10, 4, 3.44233583, 0.6558778194952941
ANT-Oralia70, 6, 4, 3.44154486, 0.8933871550130915
ANT-Darcy42, 1, 4, 3.44212949, 0.4055496715891872
ANT-Gordy78, 5, 3, 2.7118428000000003, 0.4239694049779743
ANT-Alene27, 8, 0, 1.901045, 0.9516217088607891
ANT-Rochell46, 4, 10, 4.0990722470000005, 0.6896351331017442
ANT-Trumaine59, 12, 14, 4.097516109, 0.35706095698539975
ANT-Laraine2, 10, 4, 4.690135022300001, 0.665134875003989
ANT-Stevana89, 14, 12, 4.6883544981, 0.6093445203276482
ANT-Janene23, 12, 14, 5.220109048289999, 0.364192726418535
ANT-Jarib56, 10, 4, 5.22209152007, 0.6681283662493848
ANT-Cherie22, 4, 10, 5.700852368063, 0.6984839270836227
ANT-Westleigh57, 4, 10, 6.1317371312567, 0.7003280756143829
ANT-Philbert18, 14, 12, 5.698688143460999, 0.6150929481177921
ANT-Nina1, 4, 10, 6.519533418131029, 0.7018549933386916
ANT-Sabina87, 3, 5, 3.4413385200000004, 0.5304342446572599
ANT-Erina64, 10, 4, 6.868550076317926, 0.6753900822758857
ANT-Liana88, 4, 10, 7.182665068686133, 0.7042240563626623
ANT-Jordan79, 0, 2, 2.7118157, 0.9999999653494296
ANT-Herold67, 4, 10, 7.465368561817519, 0.7051546363051073
ANT-Hilario41, 4, 10, 7.719801705635767, 0.705956628393384
ANT-Oralia70, 4, 10, 7.94879153507219, 0.7066518351818674
ANT-Darcy42, 4, 10, 8.15488238156497, 0.7072574177964813
ANT-Gordy78, 3, 5, 4.097884668000001, 0.5363634016804236
ANT-Alene27, 0, 2, 3.44130413, 0.9999999665582636
ANT-Rochell46, 10, 4, 8.340364143408474, 0.6802775531513522
ANT-Trumaine59, 14, 12, 6.1294093291149, 0.6171675887053663
ANT-Laraine2, 4, 10, 8.507297729067627, 0.7082520381835836
ANT-Stevana89, 12, 14, 6.51705839620341, 0.37042112236002306
ANT-Janene23, 14, 12, 6.865942556583069, 0.6203330267947311
ANT-Jarib56, 4, 10, 8.657537956160864, 0.7086613597401041
ANT-Cherie22, 10, 4, 8.792754160544778, 0.6815770931122852
ANT-Westleigh57, 10, 4, 8.9144487444903, 0.6819133426804109
ANT-Philbert18, 12, 14, 7.179938300924762, 0.37307133209263366
ANT-Nina1, 10, 4, 9.02397387004127, 0.6822114166910995
ANT-Sabina87, 5, 3, 4.688776201200001, 0.442824743293138
ANT-Erina64, 4, 10, 9.122546483037144, 0.7098771604248986
ANT-Liana88, 10, 4, 9.211261834733431, 0.682711482258019
ANT-Jordan79, 2, 0, 4.097843717, 0.9999999974593676
ANT-Herold67, 10, 4, 9.29110565126009, 0.6829210836772381
ANT-Hilario41, 10, 4, 9.362965086134082, 0.6831079435194417
ANT-Oralia70, 10, 4, 9.427638577520675, 0.6832746996178304
ANT-Darcy42, 10, 4, 9.485844719768608, 0.6834236496418601
ANT-Gordy78, 5, 3, 5.220578581080002, 0.4461507383536088
ANT-Alene27, 2, 0, 4.6887293453000005, 0.9999999975033447
ANT-Rochell46, 4, 10, 9.538230247791748, 0.710904107428211
ANT-Trumaine59, 12, 14, 7.462534470832286, 0.37411781706073916
ANT-Laraine2, 10, 4, 9.585377223012575, 0.6836759164562697
ANT-Stevana89, 14, 12, 7.716871023749057, 0.6235184211290293
ANT-Janene23, 12, 14, 7.945773921374151, 0.37580801796078817
ANT-Jarib56, 10, 4, 9.627809500711319, 0.6837825412221
ANT-Cherie22, 4, 10, 9.665998550640188, 0.7112093124643433
ANT-Westleigh57, 4, 10, 9.70036869557617, 0.711290613441722
ANT-Philbert18, 14, 12, 8.151786529236736, 0.6249901743882181
ANT-Nina1, 4, 10, 9.731301826018553, 0.7113634985929758
ANT-Sabina87, 3, 5, 5.699200722972002, 0.5467098118767675
ANT-Erina64, 10, 4, 9.759141643416699, 0.6841091422196308
ANT-Liana88, 4, 10, 9.78419747907503, 0.7114875107474555
ANT-Jordan79, 0, 2, 5.220526410770001, 0.9999999683401158
ANT-Herold67, 4, 10, 9.806747731167528, 0.7115401426056684
ANT-Hilario41, 4, 10, 9.827042958050775, 0.7115873913029244
ANT-Oralia70, 4, 10, 9.8453086622457, 0.7116298184073242
ANT-Darcy42, 4, 10, 9.861747796021131, 0.7116679247862902
ANT-Gordy78, 3, 5, 6.129960650674802, 0.5488827119885669
ANT-Alene27, 0, 2, 5.699143769693, 0.9999999686784383
ANT-Rochell46, 10, 4, 9.876543016419019, 0.6843968297060065
ANT-Trumaine59, 14, 12, 8.337197876313063, 0.6255899159104618
ANT-Laraine2, 4, 10, 9.889858714777118, 0.7117329162668964
ANT-Stevana89, 12, 14, 8.504068088681755, 0.3776234542750817
ANT-Janene23, 14, 12, 8.654251279813579, 0.6265803456898684
ANT-Jarib56, 4, 10, 9.901842843299407, 0.7117605580534268
ANT-Cherie22, 10, 4, 9.912628558969468, 0.6844844636423568
ANT-Westleigh57, 10, 4, 9.922335703072521, 0.6845079746983816
ANT-Philbert18, 12, 14, 8.78941615183222, 0.37850104594277945
ANT-Nina1, 10, 4, 9.93107213276527, 0.6845291119802883
ANT-Sabina87, 5, 3, 6.5176445856073215, 0.45278261287053395
ANT-Erina64, 4, 10, 9.938934919488743, 0.7118458669423626
ANT-Liana88, 10, 4, 9.946011427539869, 0.6845652070986005
ANT-Jordan79, 2, 0, 6.129899392723701, 0.9999999975843548
ANT-Herold67, 10, 4, 9.952380284785884, 0.6845805760171068
ANT-Hilario41, 10, 4, 9.958112256307295, 0.6845943983524212
ANT-Oralia70, 10, 4, 9.963271030676566, 0.6846068306144641
ANT-Darcy42, 10, 4, 9.96791392760891, 0.6846180133075692
ANT-Gordy78, 5, 3, 6.86656012704659, 0.45430249396937317
ANT-Alene27, 2, 0, 6.517579453451331, 0.9999999976018917
