('EVENTO', 'NOME', 'INTENSIDADE', 'PONTO', 'GRAU_ATUAL', 'GRAU_ORIGINAL', 'RODADAS', 'STATUS')
('EVENTO:', 'Mulher em Trabalho de Parto11283413930616850732202252238321123921206', 1, 3, 5, 8, 69, 'ATIVO')
('EVENTO:', 'Mulher em Trabalho de Parto11283413930616850732202252238321123921206', 1, 3, 5, 8, 69, 'COMPLETO')
('EVENTO:', 'Soldado Ferido17127356343436478543017842977156577053093', 3, 3, 5, 8, 72, 'ATIVO')
('EVENTO:', 'Soldado Ferido17127356343436478543017842977156577053093', 3, 3, 5, 8, 72, 'COMPLETO')
('EVENTO:', 'Tiroteio1841172063923184572717205311588237324714', 2, 2, 4, 5, 75, 'ATIVO')
('EVENTO:', 'Tiroteio1841172063923184572717205311588237324714', 2, 2, 4, 5, 75, 'COMPLETO')
('EVENTO:', 'Tiroteio18203931336542674084574983355910658385358', 1, 10, 4, 7, 78, 'ATIVO')
('EVENTO:', 'Tiroteio18203931336542674084574983355910658385358', 1, 10, 4, 7, 79, 'COMPLETO')
('EVENTO:', 'Depreda\xc3\xa7\xc3\xa3o359934351618639624262339500861650457279', 3, 2, 4, 5, 81, 'ATIVO')
('EVENTO:', 'Depreda\xc3\xa7\xc3\xa3o359934351618639624262339500861650457279', 3, 2, 4, 5, 81, 'COMPLETO')
('EVENTO:', 'PM na \xc3\x81rea14102307044717007023807892639933066727520', 2, 5, 4, 9, 84, 'ATIVO')
('EVENTO:', 'PM na \xc3\x81rea14102307044717007023807892639933066727520', 2, 5, 4, 9, 84, 'COMPLETO')
('EVENTO:', 'Assalto0198482186333560213034548570608805409048', 1, 11, 4, 8, 87, 'ATIVO')
('EVENTO:', 'Assalto0198482186333560213034548570608805409048', 1, 11, 4, 8, 87, 'COMPLETO')
('EVENTO:', 'Golpe de Estado6283881161676473835233398016078967497182', 1, 11, 4, 8, 90, 'ATIVO')
('EVENTO:', 'Golpe de Estado6283881161676473835233398016078967497182', 1, 11, 4, 8, 90, 'COMPLETO')
('EVENTO:', 'Tiroteio1847675360539057615416999985399175283084', 3, 5, 4, 9, 93, 'ATIVO')
('EVENTO:', 'Tiroteio1847675360539057615416999985399175283084', 3, 5, 4, 9, 93, 'COMPLETO')
('EVENTO:', 'Soldado Ferido17293667316633103936891496444156727987512', 3, 8, 5, 5, 96, 'ATIVO')
('EVENTO:', 'Soldado Ferido17293667316633103936891496444156727987512', 3, 8, 5, 5, 97, 'COMPLETO')
('EVENTO:', 'PM na \xc3\x81rea1477232080609112892429004471008793618152', 2, 1, 5, 5, 99, 'ATIVO')
('EVENTO:', 'PM na \xc3\x81rea1477232080609112892429004471008793618152', 2, 1, 5, 5, 100, 'COMPLETO')
('EVENTO:', 'Golpe de Estado6290166633646774829391196447089288399437', 3, 2, 4, 5, 102, 'ATIVO')
('EVENTO:', 'Golpe de Estado6290166633646774829391196447089288399437', 3, 2, 4, 5, 102, 'COMPLETO')
('EVENTO:', 'Assalto04886018222594904707517427729285459673', 1, 6, 6, 6, 105, 'ATIVO')
('EVENTO:', 'Assalto04886018222594904707517427729285459673', 1, 6, 6, 6, 105, 'COMPLETO')
('EVENTO:', 'Ladr\xc3\xa3o10265102788230514290127241089465592181170', 2, 4, 5, 5, 108, 'ATIVO')
('EVENTO:', 'Ladr\xc3\xa3o10265102788230514290127241089465592181170', 2, 4, 5, 5, 108, 'COMPLETO')
('EVENTO:', 'Corrida de Rua2143671081706451970332921117833821605299', 3, 6, 6, 6, 111, 'ATIVO')
('EVENTO:', 'Corrida de Rua2143671081706451970332921117833821605299', 3, 6, 6, 6, 111, 'COMPLETO')
('EVENTO:', 'Hospital em Chamas7111944718772497730246298367831198065233', 2, 6, 6, 6, 114, 'ATIVO')
