ANT-Diarmid53, 8, 4, 1.901672, 0.985368567427157
ANT-Westleigh57, 10, 12, 1.9015769999999999, 0.3725153522689364
ANT-Oralia70, 8, 4, 2.7123848, 0.9862656942039745
ANT-Dolores63, 11, 5, 1.9018809999999997, 0.2682263173351914
ANT-Pauli7, 3, 0, 1.9018239999999997, 0.8527985332744311
ANT-Rochell46, 10, 12, 2.7122493, 0.38763708166321464
ANT-Alene27, 8, 4, 3.44202632, 0.9867384806963285
ANT-Cariotta51, 1, 10, 1.901596, 0.7870899372631407
ANT-Godfree86, 2, 14, 1.901843, 0.5738217009852319
ANT-Chev93, 13, 0, 1.901102, 0.6158823565099629
ANT-Charlena35, 3, 0, 2.7126015999999997, 0.8606748705013854
ANT-Shanna38, 3, 0, 3.4423014399999996, 0.8648786595930297
ANT-Godfree86, 1, 10, 2.7122764000000004, 0.7976479081604905
ANT-Brook40, 2, 14, 2.7126287, 0.5894389008402832
ANT-Colver20, 7, 12, 1.901007, 0.9999999645307068
ANT-Zebedee17, 5, 0, 1.9010639999999999, 0.5815300148978367
ANT-Abagael61, 4, 8, 4.0987036880000005, 0.9714609059555299
ANT-Ikey100, 4, 8, 4.689713319200001, 0.9719410417955499
ANT-Bealle97, 1, 10, 3.4418887600000003, 0.8033188071975207
ANT-Tracie39, 14, 7, 1.901159, 0.828565557203934
ANT-Diarmid53, 4, 8, 5.221621987280001, 0.972306066871322
ANT-Westleigh57, 12, 7, 2.7114363, 0.9999999922813058
ANT-Oralia70, 4, 8, 5.700339788552, 0.9725938979378159
ANT-Dolores63, 5, 0, 2.7115175999999996, 0.5970630950587775
ANT-Pauli7, 0, 13, 2.7115718, 0.3700112859845726
ANT-Rochell46, 12, 7, 3.4408226699999997, 0.9999999925505832
ANT-Alene27, 4, 8, 6.131185809696801, 0.972826742801964
ANT-Cariotta51, 10, 12, 3.4418543699999997, 0.39052372841349614
ANT-Godfree86, 14, 7, 2.7116531000000004, 0.8374914466299767
ANT-Chev93, 0, 13, 3.4409946200000006, 0.37832615511831097
ANT-Charlena35, 0, 13, 4.097475158000001, 0.3839452884492348
ANT-Shanna38, 0, 13, 4.688307642200001, 0.38808365212537577
ANT-Godfree86, 10, 12, 4.098498933, 0.3962085659973811
ANT-Brook40, 14, 7, 3.4410977900000006, 0.8422665420648647
ANT-Colver20, 12, 7, 4.097270403, 0.9999999925518809
ANT-Zebedee17, 0, 13, 5.220056877980001, 0.39128723451380787
ANT-Abagael61, 8, 4, 6.5189472287271215, 0.9877644000556123
ANT-Ikey100, 8, 4, 6.867932505854409, 0.9878382951711084
ANT-Bealle97, 10, 12, 4.6894790397, 0.4003932017752746
ANT-Tracie39, 7, 12, 4.688073362699999, 0.99999996558384
ANT-Diarmid53, 8, 4, 7.182019255268967, 0.9879007882621157
ANT-Westleigh57, 7, 12, 5.21979602643, 0.9999999660443197
ANT-Oralia70, 8, 4, 7.464697329742071, 0.9879541217919178
ANT-Dolores63, 0, 13, 5.6986311901820015, 0.39384914412391264
ANT-Pauli7, 13, 0, 6.129348071163801, 0.6561246871840192
ANT-Rochell46, 7, 12, 5.698346423787001, 0.9999999664071755
ANT-Alene27, 8, 4, 7.719107596767865, 0.9879999774745658
ANT-Cariotta51, 12, 7, 6.129041781408301, 0.9999999928627956
ANT-Godfree86, 7, 12, 6.5166676032674715, 0.9999999669423013
ANT-Chev93, 13, 0, 6.5169932640474215, 0.6577667702165326
ANT-Charlena35, 13, 0, 6.86587393764268, 0.6591459101785161
ANT-Shanna38, 13, 0, 7.179866543878412, 0.6603166083652282
ANT-Godfree86, 12, 7, 6.865530842940725, 0.999999992957928
ANT-Brook40, 7, 12, 7.179507758646652, 0.999999967315303
ANT-Colver20, 7, 12, 7.462086982781987, 0.9999999674611344
ANT-Zebedee17, 13, 0, 7.462459889490571, 0.6613188944884159
ANT-Abagael61, 4, 8, 7.948076837091078, 0.9736167909441036
ANT-Ikey100, 4, 8, 8.15414915338197, 0.9736917737402823
ANT-Bealle97, 12, 7, 7.716408284503789, 0.999999993052685
ANT-Tracie39, 12, 7, 7.94529745605341, 0.9999999930759292
ANT-Diarmid53, 4, 8, 8.339614238043774, 0.9737572635924054
ANT-Westleigh57, 12, 7, 8.15129771044807, 0.9999999930961395
ANT-Oralia70, 4, 8, 8.506532814239398, 0.9738146736339568
ANT-Dolores63, 13, 0, 7.716793900541514, 0.6621829999623985
ANT-Pauli7, 0, 13, 7.945694510487363, 0.4032186396075007
ANT-Rochell46, 12, 7, 8.336697939403264, 0.9999999931137887
ANT-Alene27, 4, 8, 8.656759532815459, 0.9738651600862296
ANT-Cariotta51, 7, 12, 8.503558145462938, 0.9999999679437682
ANT-Godfree86, 12, 7, 8.653732330916643, 0.999999993142861
ANT-Chev93, 0, 13, 8.151705059438626, 0.40392223911582564
ANT-Charlena35, 0, 13, 8.337114553494764, 0.40453868464658427
ANT-Shanna38, 0, 13, 8.503983098145287, 0.40508055748214256
ANT-Godfree86, 7, 12, 8.78888909782498, 0.9999999680631904
ANT-Brook40, 12, 7, 8.91053018804248, 0.9999999931654547
ANT-Colver20, 12, 7, 9.020007169238232, 0.9999999931748427
ANT-Zebedee17, 0, 13, 8.654164788330759, 0.40555822907366357
ANT-Abagael61, 8, 4, 8.791963579533913, 0.9881743670306463
ANT-Ikey100, 8, 4, 8.913647221580522, 0.9881924635135751
ANT-Bealle97, 7, 12, 9.118536452314409, 0.9999999681953085
ANT-Tracie39, 7, 12, 9.207212807082968, 0.9999999682298429
ANT-Diarmid53, 8, 4, 9.02316249942247, 0.9882084910788174
ANT-Westleigh57, 7, 12, 9.287021526374671, 0.9999999682605748
ANT-Oralia70, 8, 4, 9.121726249480224, 0.9882227118770809
ANT-Dolores63, 0, 13, 8.789328309497682, 0.40598033543954454
ANT-Pauli7, 13, 0, 8.910975478547913, 0.6658340952552757
ANT-Rochell46, 7, 12, 9.358849373737204, 0.9999999682879563
ANT-Alene27, 8, 4, 9.210433624532202, 0.9882353495458802
ANT-Cariotta51, 12, 7, 9.423494436363484, 0.9999999932082644
ANT-Godfree86, 7, 12, 9.481674992727136, 0.9999999683341845
ANT-Chev93, 13, 0, 9.020457930693121, 0.66613985987658
ANT-Charlena35, 13, 0, 9.118992137623808, 0.6664113829486729
ANT-Shanna38, 13, 0, 9.207672923861427, 0.6666528579922218
ANT-Godfree86, 12, 7, 9.534037493454422, 0.9999999932171141
ANT-Brook40, 7, 12, 9.581163744108979, 0.9999999683710926
ANT-Colver20, 7, 12, 9.623577369698081, 0.9999999683866843
