"EVENTO", "NOME", "INTENSIDADE", "PONTO", "GRAU_ATUAL", "GRAU_ORIGINAL", "RODADAS", "STATUS"
"EVENTO:", "Fuga593046791994407552187777125862953900323", 2, 8, 11, 23, 144, 1
"EVENTO:", "Fuga5278572764908903741532563739207076402929", 3, 25, 14, 20, 147, 0
"EVENTO:", "Fuga5278572764908903741532563739207076402929", 3, 25, 14, 20, 148, 1
"EVENTO:", "Fuga5258696726633398468406564965393490270184", 1, 5, 1, 19, 150, 0
"EVENTO:", "Fuga5258696726633398468406564965393490270184", 1, 5, 1, 19, 152, 1
"EVENTO:", "Individuo Suspeito8337242054417937596928473520042010043090", 3, 23, 6, 26, 153, 0
"EVENTO:", "Individuo Suspeito8337242054417937596928473520042010043090", 3, 23, 6, 26, 155, 1
"EVENTO:", "Individuo Suspeito8337680166885421632909776282431884216604", 1, 13, 12, 25, 156, 0
"EVENTO:", "Individuo Suspeito8337680166885421632909776282431884216604", 1, 13, 12, 25, 156, 1
"EVENTO:", "Hospital em Chamas726581277606000354723155224073043041555", 3, 26, 12, 21, 159, 0
"EVENTO:", "Hospital em Chamas726581277606000354723155224073043041555", 3, 26, 12, 21, 159, 1
"EVENTO:", "Exterm\xc3\xadnio4228990880455626737485604191947600622816", 3, 20, 5, 24, 162, 0
"EVENTO:", "Exterm\xc3\xadnio4228990880455626737485604191947600622816", 3, 20, 5, 24, 163, 1
"EVENTO:", "Quadrilha1564893221307708325416128335142491872718", 1, 27, 11, 26, 165, 0
"EVENTO:", "Quadrilha1564893221307708325416128335142491872718", 1, 27, 11, 26, 165, 1
"EVENTO:", "Briga120367562248304615143735386039112776911", 2, 11, 6, 20, 168, 0
"EVENTO:", "Briga120367562248304615143735386039112776911", 2, 11, 6, 20, 170, 1
"EVENTO:", "Assalto0284691589499364036574938073168559077437", 2, 26, 12, 21, 171, 0
"EVENTO:", "Assalto0284691589499364036574938073168559077437", 2, 26, 12, 21, 171, 1
"EVENTO:", "Corrida de Rua2252955698428579305869196467526331830184", 2, 30, 14, 26, 174, 0
"EVENTO:", "Corrida de Rua2252955698428579305869196467526331830184", 2, 30, 14, 26, 175, 1
"EVENTO:", "Fuga5129886162909484736701037669021948934406", 3, 36, 9, 18, 177, 0
"EVENTO:", "Fuga5129886162909484736701037669021948934406", 3, 36, 9, 18, 177, 1
"EVENTO:", "PM na \xc3\x81rea14149342549804601985486170458384931948612", 3, 32, 17, 27, 180, 0
"EVENTO:", "PM na \xc3\x81rea14149342549804601985486170458384931948612", 3, 32, 17, 27, 181, 1
"EVENTO:", "Individuo Suspeito8176246242702877973639231324856687786100", 2, 11, 6, 20, 183, 0
"EVENTO:", "Individuo Suspeito8176246242702877973639231324856687786100", 2, 11, 6, 20, 185, 1
"EVENTO:", "Exterm\xc3\xadnio4236201397489286892560657730578899851808", 1, 55, 11, 21, 186, 0
"EVENTO:", "Exterm\xc3\xadnio4236201397489286892560657730578899851808", 1, 55, 11, 21, 186, 1
"EVENTO:", "Opera\xc3\xa7\xc3\xa3o Policial1379812946098727036925056398879128313928", 2, 44, 5, 22, 189, 0
"EVENTO:", "Opera\xc3\xa7\xc3\xa3o Policial1379812946098727036925056398879128313928", 2, 44, 5, 22, 191, 1
"EVENTO:", "Resgate16110158899882893588595647956898656562442", 2, 7, 10, 19, 192, 0
"EVENTO:", "Resgate16110158899882893588595647956898656562442", 2, 7, 10, 19, 193, 1
"EVENTO:", "Briga1324188477682562442047386598922600144913", 3, 16, 6, 22, 195, 0
"EVENTO:", "Briga1324188477682562442047386598922600144913", 3, 16, 6, 22, 195, 1
"EVENTO:", "Tiroteio18257430900689783801706070158782268564286", 3, 58, 14, 29, 198, 0
"EVENTO:", "Tiroteio18257430900689783801706070158782268564286", 3, 58, 14, 29, 199, 1
"EVENTO:", "Tiroteio185650595321836028832936003872446156300", 3, 9, 12, 25, 201, 0
"EVENTO:", "Tiroteio185650595321836028832936003872446156300", 3, 9, 12, 25, 201, 1
"EVENTO:", "Exterm\xc3\xadnio458515658139762929560505760005438561358", 2, 14, 10, 23, 204, 0
"EVENTO:", "Exterm\xc3\xadnio458515658139762929560505760005438561358", 2, 14, 10, 23, 205, 1
"EVENTO:", "Assalto0338712539582635273426430487042325644208", 2, 41, 9, 23, 207, 0
"EVENTO:", "Assalto0338712539582635273426430487042325644208", 2, 41, 9, 23, 208, 1
"EVENTO:", "Fuga5261560553899420723607212442931841503132", 1, 28, 12, 25, 210, 0
"EVENTO:", "Fuga5261560553899420723607212442931841503132", 1, 28, 12, 25, 210, 1
"EVENTO:", "Opera\xc3\xa7\xc3\xa3o Policial13110408557593289019158782672286830419022", 3, 11, 6, 20, 213, 0
"EVENTO:", "Opera\xc3\xa7\xc3\xa3o Policial13110408557593289019158782672286830419022", 3, 11, 6, 20, 215, 1
"EVENTO:", "Ladr\xc3\xa3o10322022968326371272310457406869059975684", 2, 49, 9, 21, 216, 0
"EVENTO:", "Ladr\xc3\xa3o10322022968326371272310457406869059975684", 2, 49, 9, 21, 217, 1
"EVENTO:", "Mulher em Trabalho de Parto11130435906839980582189127513073043929553", 2, 8, 11, 23, 219, 0
"EVENTO:", "Mulher em Trabalho de Parto11130435906839980582189127513073043929553", 2, 8, 11, 23, 219, 1
"EVENTO:", "Corrida de Rua242911996497210015143363539606314864861", 2, 5, 1, 19, 222, 0
"EVENTO:", "Corrida de Rua242911996497210015143363539606314864861", 2, 5, 1, 19, 224, 1
"EVENTO:", "Golpe de Estado6295096246423794446825992828709951954158", 3, 30, 14, 26, 225, 0
"EVENTO:", "Golpe de Estado6295096246423794446825992828709951954158", 3, 30, 14, 26, 226, 1
"EVENTO:", "V\xc3\xadtima de Acidente19107221885741355648703499583719213168069", 3, 46, 6, 25, 228, 0
"EVENTO:", "V\xc3\xadtima de Acidente19107221885741355648703499583719213168069", 3, 46, 6, 25, 228, 1
"EVENTO:", "Resgate1635413516503300528897945772828689740782", 2, 10, 5, 17, 231, 0
"EVENTO:", "Resgate1635413516503300528897945772828689740782", 2, 10, 5, 17, 232, 1
"EVENTO:", "Resgate16134925871450260702942853554649989858758", 1, 8, 11, 23, 234, 0
"EVENTO:", "Resgate16134925871450260702942853554649989858758", 1, 8, 11, 23, 234, 1
"EVENTO:", "Briga1198204675481001854296732046953811867871", 3, 35, 9, 25, 237, 0
"EVENTO:", "Briga1198204675481001854296732046953811867871", 3, 35, 9, 25, 239, 1
"EVENTO:", "Corrida de Rua2155507393084228699152635136634417400109", 1, 54, 14, 21, 240, 0
"EVENTO:", "Corrida de Rua2155507393084228699152635136634417400109", 1, 54, 14, 21, 241, 1
"EVENTO:", "Corrida de Rua2327284584959185297755445988017310924059", 1, 51, 18, 28, 243, 0
"EVENTO:", "Corrida de Rua2327284584959185297755445988017310924059", 1, 51, 18, 28, 244, 1
"EVENTO:", "Assalto045953060780653774860406163831128268154", 3, 11, 6, 20, 246, 0
"EVENTO:", "Assalto045953060780653774860406163831128268154", 3, 11, 6, 20, 248, 1
"EVENTO:", "Tiroteio18236981231827711879711503966233716259735", 3, 25, 14, 20, 249, 0
"EVENTO:", "Tiroteio18236981231827711879711503966233716259735", 3, 25, 14, 20, 250, 1
"EVENTO:", "PM na \xc3\x81rea14195986267437486815607607794171168708956", 1, 23, 6, 26, 252, 0
"EVENTO:", "PM na \xc3\x81rea14195986267437486815607607794171168708956", 1, 23, 6, 26, 254, 1
"EVENTO:", "Exterm\xc3\xadnio430436483230267891870402373784283102554", 2, 51, 18, 28, 255, 0
"EVENTO:", "Exterm\xc3\xadnio430436483230267891870402373784283102554", 2, 51, 18, 28, 256, 1
"EVENTO:", "Tiroteio18126711274963333610757066017917198469440", 3, 2, 15, 28, 258, 0
"EVENTO:", "Tiroteio18126711274963333610757066017917198469440", 3, 2, 15, 28, 258, 1
"EVENTO:", "Soldado Ferido17278969055386467001577011452373638078917", 1, 8, 11, 23, 261, 0
"EVENTO:", "Soldado Ferido17278969055386467001577011452373638078917", 1, 8, 11, 23, 261, 1
"EVENTO:", "Hospital em Chamas75832477508381396791964567761567564794", 1, 12, 7, 21, 264, 0
"EVENTO:", "Hospital em Chamas75832477508381396791964567761567564794", 1, 12, 7, 21, 265, 1
"EVENTO:", "Opera\xc3\xa7\xc3\xa3o Policial13164328118405682773708577609566468318425", 1, 17, 10, 24, 267, 0
"EVENTO:", "Opera\xc3\xa7\xc3\xa3o Policial13164328118405682773708577609566468318425", 1, 17, 10, 24, 267, 1
"EVENTO:", "Fuga590894109384693273677136716477617053853", 1, 30, 14, 26, 270, 0
"EVENTO:", "Fuga590894109384693273677136716477617053853", 1, 30, 14, 26, 271, 1
"EVENTO:", "Tiroteio18190745174479343112915023497535437770156", 3, 59, 19, 27, 273, 0
"EVENTO:", "Tiroteio18190745174479343112915023497535437770156", 3, 59, 19, 27, 273, 1
"EVENTO:", "Golpe de Estado6139456337955803294630144556740002734996", 2, 17, 10, 24, 276, 0
"EVENTO:", "Golpe de Estado6139456337955803294630144556740002734996", 2, 17, 10, 24, 276, 1
"EVENTO:", "Tiroteio18103133272393998169095270881759839931724", 2, 37, 12, 28, 279, 0
"EVENTO:", "Tiroteio18103133272393998169095270881759839931724", 2, 37, 12, 28, 280, 1
"EVENTO:", "Resgate1638753137382849989855897027004873441070", 1, 55, 11, 21, 282, 0
"EVENTO:", "Resgate1638753137382849989855897027004873441070", 1, 55, 11, 21, 282, 1
"EVENTO:", "Joalheiria Roubada968584712405226643880112149009394353142", 2, 29, 10, 25, 285, 0
"EVENTO:", "Joalheiria Roubada968584712405226643880112149009394353142", 2, 29, 10, 25, 285, 1
"EVENTO:", "PM na \xc3\x81rea14278262909369361685198397853807427970398", 2, 26, 12, 21, 288, 0
"EVENTO:", "PM na \xc3\x81rea14278262909369361685198397853807427970398", 2, 26, 12, 21, 288, 1
"EVENTO:", "Corrida de Rua2298887676890737435019545598312099214306", 1, 58, 14, 29, 291, 0
"EVENTO:", "Corrida de Rua2298887676890737435019545598312099214306", 1, 58, 14, 29, 292, 1
"EVENTO:", "Soldado Ferido17155484471929798402236983487513803138231", 1, 21, 9, 18, 294, 0
"EVENTO:", "Soldado Ferido17155484471929798402236983487513803138231", 1, 21, 9, 18, 295, 1
"EVENTO:", "Resgate16111544580171240315547058751254956199285", 1, 16, 6, 22, 297, 0
"EVENTO:", "Resgate16111544580171240315547058751254956199285", 1, 16, 6, 22, 297, 1
"EVENTO:", "Hospital em Chamas737238599202120781030047700691356988874", 3, 54, 14, 21, 300, 0
"EVENTO:", "Hospital em Chamas737238599202120781030047700691356988874", 3, 54, 14, 21, 301, 1
"EVENTO:", "Depreda\xc3\xa7\xc3\xa3o3255964488415686396487067627887065054597", 2, 47, 14, 27, 303, 0
"EVENTO:", "Depreda\xc3\xa7\xc3\xa3o3255964488415686396487067627887065054597", 2, 47, 14, 27, 303, 1
"EVENTO:", "Exterm\xc3\xadnio4321527901093444668560119833942385884108", 1, 26, 12, 21, 306, 0
"EVENTO:", "Exterm\xc3\xadnio4321527901093444668560119833942385884108", 1, 26, 12, 21, 306, 1
"EVENTO:", "V\xc3\xadtima de Acidente1963113424227358565767904616245511856408", 3, 7, 10, 19, 309, 0
"EVENTO:", "V\xc3\xadtima de Acidente1963113424227358565767904616245511856408", 3, 7, 10, 19, 310, 1
"EVENTO:", "Hospital em Chamas7310191473259592789289801995168290358021", 2, 25, 14, 20, 312, 0
"EVENTO:", "Hospital em Chamas7310191473259592789289801995168290358021", 2, 25, 14, 20, 313, 1
"EVENTO:", "Mulher em Trabalho de Parto11191269303159372422757803786788887238714", 3, 11, 6, 20, 315, 0
"EVENTO:", "Mulher em Trabalho de Parto11191269303159372422757803786788887238714", 3, 11, 6, 20, 317, 1
"EVENTO:", "Corrida de Rua2287926087964044951059205703715819095442", 3, 31, 7, 25, 318, 0
"EVENTO:", "Corrida de Rua2287926087964044951059205703715819095442", 3, 31, 7, 25, 319, 1
"EVENTO:", "Resgate16332222924987085152039966262696856609886", 3, 55, 11, 21, 321, 0
"EVENTO:", "Resgate16332222924987085152039966262696856609886", 3, 55, 11, 21, 321, 1
"EVENTO:", "Resgate1657146683605724742670700870187162601113", 1, 41, 9, 23, 324, 0
"EVENTO:", "Resgate1657146683605724742670700870187162601113", 1, 41, 9, 23, 325, 1
"EVENTO:", "Hospital em Chamas7310775773354936587219117265763053408039", 1, 54, 14, 21, 327, 0
"EVENTO:", "Hospital em Chamas7310775773354936587219117265763053408039", 1, 54, 14, 21, 328, 1
"EVENTO:", "Hospital em Chamas7138133644034709214875307228439287157898", 1, 47, 14, 27, 330, 0
"EVENTO:", "Hospital em Chamas7138133644034709214875307228439287157898", 1, 47, 14, 27, 330, 1
"EVENTO:", "Ladr\xc3\xa3o10324535238390040959066581420633850473759", 1, 56, 5, 25, 333, 0
"EVENTO:", "Ladr\xc3\xa3o10324535238390040959066581420633850473759", 1, 56, 5, 25, 335, 1
"EVENTO:", "Joalheiria Roubada9205134368701841951818204582504528567924", 3, 13, 12, 25, 336, 0
"EVENTO:", "Joalheiria Roubada9205134368701841951818204582504528567924", 3, 13, 12, 25, 336, 1
"EVENTO:", "Joalheiria Roubada981521978604898654519220627506166935582", 1, 9, 12, 25, 339, 0
"EVENTO:", "Joalheiria Roubada981521978604898654519220627506166935582", 1, 9, 12, 25, 339, 1
"EVENTO:", "Joalheiria Roubada9279437189749196089136626941962097669501", 3, 52, 6, 23, 342, 0
"EVENTO:", "Joalheiria Roubada9279437189749196089136626941962097669501", 3, 52, 6, 23, 343, 1
"EVENTO:", "Mulher em Trabalho de Parto1137387548355926308367831012384767879227", 1, 54, 14, 21, 345, 0
"EVENTO:", "Mulher em Trabalho de Parto1137387548355926308367831012384767879227", 1, 54, 14, 21, 346, 1
"EVENTO:", "Joalheiria Roubada9183101549613094905991328229601335365868", 1, 39, 11, 28, 348, 0
"EVENTO:", "Joalheiria Roubada9183101549613094905991328229601335365868", 1, 39, 11, 28, 348, 1
"EVENTO:", "Exterm\xc3\xadnio4150171643101108452687977811374423232057", 1, 15, 6, 20, 351, 0
"EVENTO:", "Exterm\xc3\xadnio4150171643101108452687977811374423232057", 1, 15, 6, 20, 352, 1
"EVENTO:", "Opera\xc3\xa7\xc3\xa3o Policial1376896101024248647116688505910675407166", 1, 2, 15, 28, 354, 0
"EVENTO:", "Opera\xc3\xa7\xc3\xa3o Policial1376896101024248647116688505910675407166", 1, 2, 15, 28, 354, 1
"EVENTO:", "Mulher em Trabalho de Parto11125093974376748501120920124985214229302", 1, 1, 6, 24, 357, 0
"EVENTO:", "Mulher em Trabalho de Parto11125093974376748501120920124985214229302", 1, 1, 6, 24, 359, 1
"EVENTO:", "Soldado Ferido17249715916908595554799484102828635485118", 2, 44, 5, 22, 360, 0
"EVENTO:", "Soldado Ferido17249715916908595554799484102828635485118", 2, 44, 5, 22, 362, 1
"EVENTO:", "Ladr\xc3\xa3o1020513602004188060276794480235759457503", 1, 1, 6, 24, 363, 0
"EVENTO:", "Ladr\xc3\xa3o1020513602004188060276794480235759457503", 1, 1, 6, 24, 365, 1
"EVENTO:", "Golpe de Estado6153860818857462358441448807936455029118", 1, 36, 9, 18, 366, 0
"EVENTO:", "Golpe de Estado6153860818857462358441448807936455029118", 1, 36, 9, 18, 366, 1
"EVENTO:", "Mulher em Trabalho de Parto1146482994166037363563626302908912098368", 2, 6, 8, 17, 369, 0
"EVENTO:", "Mulher em Trabalho de Parto1146482994166037363563626302908912098368", 2, 6, 8, 17, 369, 1
"EVENTO:", "Tiroteio18303001160261639485413066654362981991955", 3, 50, 13, 35, 372, 0
"EVENTO:", "Tiroteio18303001160261639485413066654362981991955", 3, 50, 13, 35, 372, 1
"EVENTO:", "Depreda\xc3\xa7\xc3\xa3o3247238687053866640637288937296185631307", 3, 2, 15, 28, 375, 0
"EVENTO:", "Depreda\xc3\xa7\xc3\xa3o3247238687053866640637288937296185631307", 3, 2, 15, 28, 375, 1
"EVENTO:", "Assalto0103681132099499233213409357010798709459", 1, 24, 8, 24, 378, 0
"EVENTO:", "Assalto0103681132099499233213409357010798709459", 1, 24, 8, 24, 378, 1
"EVENTO:", "Fuga5273574526230415545754733831927070975811", 3, 38, 6, 23, 381, 0
"EVENTO:", "Fuga5273574526230415545754733831927070975811", 3, 38, 6, 23, 382, 1
"EVENTO:", "Corrida de Rua2133997278759335445811854696181286314781", 1, 29, 10, 25, 384, 0
"EVENTO:", "Corrida de Rua2133997278759335445811854696181286314781", 1, 29, 10, 25, 384, 1
"EVENTO:", "Assalto0103050370426122572729656466712036180039", 2, 13, 12, 25, 387, 0
"EVENTO:", "Assalto0103050370426122572729656466712036180039", 2, 13, 12, 25, 387, 1
"EVENTO:", "Mulher em Trabalho de Parto11305763713574104956859498708850059421804", 1, 32, 17, 27, 390, 0
"EVENTO:", "Mulher em Trabalho de Parto11305763713574104956859498708850059421804", 1, 32, 17, 27, 391, 1
"EVENTO:", "Depreda\xc3\xa7\xc3\xa3o3169991988571530062824618181520780112526", 2, 1, 6, 24, 393, 0
"EVENTO:", "Depreda\xc3\xa7\xc3\xa3o3169991988571530062824618181520780112526", 2, 1, 6, 24, 395, 1
"EVENTO:", "Briga15217951239427835203134514209226964436", 1, 25, 14, 20, 396, 0
"EVENTO:", "Briga15217951239427835203134514209226964436", 1, 25, 14, 20, 397, 1
"EVENTO:", "Joalheiria Roubada9239736151544386548186026886074209687263", 2, 6, 8, 17, 399, 0
"EVENTO:", "Joalheiria Roubada9239736151544386548186026886074209687263", 2, 6, 8, 17, 399, 1
"EVENTO:", "Resgate16209211067632677803192742724927852789951", 1, 58, 14, 29, 402, 0
"EVENTO:", "Resgate16209211067632677803192742724927852789951", 1, 58, 14, 29, 403, 1
"EVENTO:", "Opera\xc3\xa7\xc3\xa3o Policial13317868506653527523802624572987281311433", 3, 15, 6, 20, 405, 0
