"EVENTO", "NOME", "INTENSIDADE", "PONTO", "GRAU_ATUAL", "GRAU_ORIGINAL", "RODADAS", "STATUS"
"EVENTO:", "Ladr\xc3\xa3o1036107418388932339764692523598102080887", 3, 46, 13, 24, 72, 0
"EVENTO:", "Ladr\xc3\xa3o1036107418388932339764692523598102080887", 3, 46, 13, 24, 72, 1
"EVENTO:", "Mulher em Trabalho de Parto1157047007201521187490901578680507777505", 3, 26, 13, 25, 75, 0
"EVENTO:", "Mulher em Trabalho de Parto1157047007201521187490901578680507777505", 3, 26, 13, 25, 76, 1
"EVENTO:", "V\xc3\xadtima de Acidente19213303629744239418518971822557992489960", 1, 12, 4, 19, 78, 0
"EVENTO:", "V\xc3\xadtima de Acidente19213303629744239418518971822557992489960", 1, 12, 4, 19, 79, 1
"EVENTO:", "Quadrilha1546334765010759420907545227213725920607", 1, 28, 10, 17, 81, 0
"EVENTO:", "Quadrilha1546334765010759420907545227213725920607", 1, 28, 10, 17, 82, 1
"EVENTO:", "Fuga5293597887838857421164709842302044339709", 3, 32, 16, 26, 84, 0
"EVENTO:", "Fuga5293597887838857421164709842302044339709", 3, 32, 16, 26, 84, 1
"EVENTO:", "Tiroteio1810303619683962469315929959239798469654", 2, 35, 16, 27, 87, 0
"EVENTO:", "Tiroteio1810303619683962469315929959239798469654", 2, 35, 16, 27, 88, 1
"EVENTO:", "Quadrilha15320025792858758780348092400876957613462", 2, 42, 6, 15, 90, 0
"EVENTO:", "Quadrilha15320025792858758780348092400876957613462", 2, 42, 6, 15, 90, 1
"EVENTO:", "Soldado Ferido17316943737736770672041686099953729016735", 2, 39, 20, 27, 93, 0
"EVENTO:", "Soldado Ferido17316943737736770672041686099953729016735", 2, 39, 20, 27, 94, 1
"EVENTO:", "Quadrilha15217765887904790638780981211957604482444", 2, 38, 16, 20, 96, 0
"EVENTO:", "Quadrilha15217765887904790638780981211957604482444", 2, 38, 16, 20, 96, 1
"EVENTO:", "V\xc3\xadtima de Acidente19122489248882074611426592872023647261748", 3, 37, 16, 27, 99, 0
"EVENTO:", "V\xc3\xadtima de Acidente19122489248882074611426592872023647261748", 3, 37, 16, 27, 100, 1
"EVENTO:", "Quadrilha15126896845730973504373860136650931523655", 2, 2, 7, 18, 102, 0
"EVENTO:", "Quadrilha15126896845730973504373860136650931523655", 2, 2, 7, 18, 103, 1
"EVENTO:", "Resgate16225594134083255640702468518214682222789", 1, 25, 11, 25, 105, 0
"EVENTO:", "Resgate16225594134083255640702468518214682222789", 1, 25, 11, 25, 107, 1
"EVENTO:", "Fuga5304143885354287969489063328669058292671", 2, 21, 6, 20, 108, 0
"EVENTO:", "Fuga5304143885354287969489063328669058292671", 2, 21, 6, 20, 109, 1
"EVENTO:", "Navio Afundando12337396428889253627523241651344853331108", 1, 53, 8, 23, 111, 0
"EVENTO:", "Navio Afundando12337396428889253627523241651344853331108", 1, 53, 8, 23, 111, 1
"EVENTO:", "Ladr\xc3\xa3o1093163689677144397143942700680850015715", 3, 32, 16, 26, 114, 0
"EVENTO:", "Ladr\xc3\xa3o1093163689677144397143942700680850015715", 3, 32, 16, 26, 114, 1
"EVENTO:", "Tiroteio1886719555917093110467612099994797125584", 2, 52, 8, 22, 117, 0
"EVENTO:", "Tiroteio1886719555917093110467612099994797125584", 2, 52, 8, 22, 118, 1
"EVENTO:", "Briga178639586696584059852080886834598310496", 1, 27, 6, 14, 120, 0
"EVENTO:", "Briga178639586696584059852080886834598310496", 1, 27, 6, 14, 122, 1
"EVENTO:", "Ladr\xc3\xa3o109553151808334076162719363015085018275", 1, 48, 11, 24, 123, 0
"EVENTO:", "Ladr\xc3\xa3o109553151808334076162719363015085018275", 1, 48, 11, 24, 125, 1
"EVENTO:", "Hospital em Chamas7194508654070582530923647009611972740351", 1, 1, 9, 26, 126, 0
"EVENTO:", "Hospital em Chamas7194508654070582530923647009611972740351", 1, 1, 9, 26, 127, 1
"EVENTO:", "Joalheiria Roubada9308319278725581151699501217480080714994", 3, 9, 15, 26, 129, 0
"EVENTO:", "Joalheiria Roubada9308319278725581151699501217480080714994", 3, 9, 15, 26, 130, 1
"EVENTO:", "Golpe de Estado6175571643998205944973483380753026510983", 1, 9, 15, 26, 132, 0
"EVENTO:", "Golpe de Estado6175571643998205944973483380753026510983", 1, 9, 15, 26, 133, 1
"EVENTO:", "Quadrilha1563936800267950146128373871383843460748", 2, 44, 7, 17, 135, 0
"EVENTO:", "Quadrilha1563936800267950146128373871383843460748", 2, 44, 7, 17, 136, 1
"EVENTO:", "Ladr\xc3\xa3o10249507118435983197028444018988700964711", 2, 11, 9, 20, 138, 0
"EVENTO:", "Ladr\xc3\xa3o10249507118435983197028444018988700964711", 2, 11, 9, 20, 138, 1
"EVENTO:", "Briga1183776512330141343320636081376335693649", 3, 15, 11, 28, 141, 0
"EVENTO:", "Briga1183776512330141343320636081376335693649", 3, 15, 11, 28, 142, 1
"EVENTO:", "Assalto0297346151854910024759366088503766103822", 3, 48, 11, 24, 144, 0
"EVENTO:", "Assalto0297346151854910024759366088503766103822", 3, 48, 11, 24, 146, 1
"EVENTO:", "Assalto0198508582307101354704925530125616478859", 3, 11, 9, 20, 147, 0
"EVENTO:", "Assalto0198508582307101354704925530125616478859", 3, 11, 9, 20, 147, 1
"EVENTO:", "Hospital em Chamas7337188316783769716792224541317746003625", 1, 14, 17, 24, 150, 0
"EVENTO:", "Hospital em Chamas7337188316783769716792224541317746003625", 1, 14, 17, 24, 151, 1
"EVENTO:", "Opera\xc3\xa7\xc3\xa3o Policial13131193720564474103145031599143636178775", 3, 52, 8, 22, 153, 0
"EVENTO:", "Opera\xc3\xa7\xc3\xa3o Policial13131193720564474103145031599143636178775", 3, 52, 8, 22, 154, 1
"EVENTO:", "Navio Afundando12103073265190595681745252322495396076489", 2, 22, 13, 30, 156, 0
"EVENTO:", "Navio Afundando12103073265190595681745252322495396076489", 2, 22, 13, 30, 157, 1
"EVENTO:", "Fuga577135560123273694589086026108345270426", 1, 1, 9, 26, 159, 0
"EVENTO:", "Fuga577135560123273694589086026108345270426", 1, 1, 9, 26, 160, 1
"EVENTO:", "Quadrilha15135264980060278919866608352384591034955", 1, 17, 8, 18, 162, 0
"EVENTO:", "Quadrilha15135264980060278919866608352384591034955", 1, 17, 8, 18, 162, 1
"EVENTO:", "Corrida de Rua2300737531737773289723265505347472117067", 2, 31, 9, 18, 165, 0
"EVENTO:", "Corrida de Rua2300737531737773289723265505347472117067", 2, 31, 9, 18, 165, 1
"EVENTO:", "Ladr\xc3\xa3o10196629119600838135655325715097057207969", 1, 34, 9, 20, 168, 0
"EVENTO:", "Ladr\xc3\xa3o10196629119600838135655325715097057207969", 1, 34, 9, 20, 169, 1
"EVENTO:", "Corrida de Rua244520973592983867007311805831983323688", 2, 39, 20, 27, 171, 0
"EVENTO:", "Corrida de Rua244520973592983867007311805831983323688", 2, 39, 20, 27, 172, 1
"EVENTO:", "Hospital em Chamas74366278684704292922094093745459160481", 2, 41, 7, 25, 174, 0
"EVENTO:", "Hospital em Chamas74366278684704292922094093745459160481", 2, 41, 7, 25, 174, 1
"EVENTO:", "Mulher em Trabalho de Parto11251985971518362813953604592115637830104", 3, 36, 3, 18, 177, 0
"EVENTO:", "Mulher em Trabalho de Parto11251985971518362813953604592115637830104", 3, 36, 3, 18, 178, 1
"EVENTO:", "Quadrilha15108446964653526076204297921936280771626", 3, 23, 13, 29, 180, 0
"EVENTO:", "Quadrilha15108446964653526076204297921936280771626", 3, 23, 13, 29, 180, 1
"EVENTO:", "Navio Afundando12172595568518520601364715283471377436304", 1, 29, 11, 26, 183, 0
"EVENTO:", "Navio Afundando12172595568518520601364715283471377436304", 1, 29, 11, 26, 185, 1
"EVENTO:", "PM na \xc3\x81rea14118335715843446139313995166672339179921", 2, 7, 9, 17, 186, 0
"EVENTO:", "PM na \xc3\x81rea14118335715843446139313995166672339179921", 2, 7, 9, 17, 187, 1
"EVENTO:", "Hospital em Chamas7205554563275745043316954434881209189235", 2, 12, 4, 19, 189, 0
"EVENTO:", "Hospital em Chamas7205554563275745043316954434881209189235", 2, 12, 4, 19, 190, 1
"EVENTO:", "Quadrilha15207385049348181105894555063118307076395", 3, 39, 20, 27, 192, 0
"EVENTO:", "Quadrilha15207385049348181105894555063118307076395", 3, 39, 20, 27, 193, 1
"EVENTO:", "Opera\xc3\xa7\xc3\xa3o Policial13196865709341258566354423681403716028736", 2, 7, 9, 17, 195, 0
"EVENTO:", "Opera\xc3\xa7\xc3\xa3o Policial13196865709341258566354423681403716028736", 2, 7, 9, 17, 196, 1
"EVENTO:", "Assalto0247343749266164316096771287219849291360", 2, 5, 9, 26, 198, 0
"EVENTO:", "Assalto0247343749266164316096771287219849291360", 2, 5, 9, 26, 199, 1
"EVENTO:", "PM na \xc3\x81rea1474726984824075058052725957705593889375", 3, 31, 9, 18, 201, 0
"EVENTO:", "PM na \xc3\x81rea1474726984824075058052725957705593889375", 3, 31, 9, 18, 201, 1
"EVENTO:", "Quadrilha15156422126468945664310684936439872362557", 3, 11, 9, 20, 204, 0
"EVENTO:", "Quadrilha15156422126468945664310684936439872362557", 3, 11, 9, 20, 204, 1
"EVENTO:", "Resgate16186629615156630439215211324744593559462", 3, 17, 8, 18, 207, 0
"EVENTO:", "Resgate16186629615156630439215211324744593559462", 3, 17, 8, 18, 207, 1
"EVENTO:", "V\xc3\xadtima de Acidente19150902273149862568238242417701070448898", 2, 52, 8, 22, 210, 0
"EVENTO:", "V\xc3\xadtima de Acidente19150902273149862568238242417701070448898", 2, 52, 8, 22, 211, 1
"EVENTO:", "Depreda\xc3\xa7\xc3\xa3o380232490576681618108704403892236017785", 1, 43, 11, 18, 213, 0
"EVENTO:", "Depreda\xc3\xa7\xc3\xa3o380232490576681618108704403892236017785", 1, 43, 11, 18, 213, 1
"EVENTO:", "Ladr\xc3\xa3o10212273079946377227484197988379485243217", 3, 48, 11, 24, 216, 0
"EVENTO:", "Ladr\xc3\xa3o10212273079946377227484197988379485243217", 3, 48, 11, 24, 218, 1
"EVENTO:", "Mulher em Trabalho de Parto11293013818347192244540846479446249330058", 1, 16, 13, 24, 219, 0
"EVENTO:", "Mulher em Trabalho de Parto11293013818347192244540846479446249330058", 1, 16, 13, 24, 219, 1
"EVENTO:", "Tiroteio1850068444409209849216104868256959656079", 3, 6, 17, 25, 222, 0
"EVENTO:", "Tiroteio1850068444409209849216104868256959656079", 3, 6, 17, 25, 223, 1
"EVENTO:", "Resgate1689867066045402013094347214873566121597", 2, 5, 9, 26, 225, 0
"EVENTO:", "Resgate1689867066045402013094347214873566121597", 2, 5, 9, 26, 226, 1
"EVENTO:", "V\xc3\xadtima de Acidente1970499764240900251303559904948758063033", 3, 19, 10, 22, 228, 0
"EVENTO:", "V\xc3\xadtima de Acidente1970499764240900251303559904948758063033", 3, 19, 10, 22, 229, 1
"EVENTO:", "Depreda\xc3\xa7\xc3\xa3o3145597619258951249735880867458516942881", 2, 4, 10, 22, 231, 0
"EVENTO:", "Depreda\xc3\xa7\xc3\xa3o3145597619258951249735880867458516942881", 2, 4, 10, 22, 232, 1
"EVENTO:", "Navio Afundando12170215060477678990463294213549404098791", 1, 42, 6, 15, 234, 0
"EVENTO:", "Navio Afundando12170215060477678990463294213549404098791", 1, 42, 6, 15, 234, 1
"EVENTO:", "Individuo Suspeito8265244339168021068903913039569073187727", 2, 35, 16, 27, 237, 0
"EVENTO:", "Individuo Suspeito8265244339168021068903913039569073187727", 2, 35, 16, 27, 238, 1
"EVENTO:", "Ladr\xc3\xa3o10135867824444054545393892031353352898675", 2, 22, 13, 30, 240, 0
"EVENTO:", "Ladr\xc3\xa3o10135867824444054545393892031353352898675", 2, 22, 13, 30, 241, 1
"EVENTO:", "Ladr\xc3\xa3o10143752557315150021983479850458571472770", 3, 38, 16, 20, 243, 0
"EVENTO:", "Ladr\xc3\xa3o10143752557315150021983479850458571472770", 3, 38, 16, 20, 243, 1
"EVENTO:", "Resgate1641081754151778967966125085418057870019", 1, 21, 6, 20, 246, 0
"EVENTO:", "Resgate1641081754151778967966125085418057870019", 1, 21, 6, 20, 247, 1
"EVENTO:", "Navio Afundando12162470767590721434940733669113625406513", 3, 36, 3, 18, 249, 0
"EVENTO:", "Navio Afundando12162470767590721434940733669113625406513", 3, 36, 3, 18, 250, 1
"EVENTO:", "Depreda\xc3\xa7\xc3\xa3o391941392770323587535688588156229788404", 1, 51, 11, 20, 252, 0
"EVENTO:", "Depreda\xc3\xa7\xc3\xa3o391941392770323587535688588156229788404", 1, 51, 11, 20, 253, 1
"EVENTO:", "Briga1220791232427410706514488085309315438208", 1, 52, 8, 22, 255, 0
"EVENTO:", "Briga1220791232427410706514488085309315438208", 1, 52, 8, 22, 256, 1
"EVENTO:", "PM na \xc3\x81rea14206390794591780335476775803773764682155", 1, 3, 13, 27, 258, 0
"EVENTO:", "PM na \xc3\x81rea14206390794591780335476775803773764682155", 1, 3, 13, 27, 259, 1
"EVENTO:", "Ladr\xc3\xa3o10159989091665818152808585215907485893240", 1, 46, 13, 24, 261, 0
"EVENTO:", "Ladr\xc3\xa3o10159989091665818152808585215907485893240", 1, 46, 13, 24, 261, 1
"EVENTO:", "Navio Afundando1246757941110742243351779925485228367829", 1, 15, 11, 28, 264, 0
"EVENTO:", "Navio Afundando1246757941110742243351779925485228367829", 1, 15, 11, 28, 265, 1
"EVENTO:", "Golpe de Estado6194968735050878540482349245679159029955", 3, 20, 7, 31, 267, 0
"EVENTO:", "Golpe de Estado6194968735050878540482349245679159029955", 3, 20, 7, 31, 267, 1
"EVENTO:", "Quadrilha15283994293105160913139151379395321013837", 2, 37, 16, 27, 270, 0
"EVENTO:", "Quadrilha15283994293105160913139151379395321013837", 2, 37, 16, 27, 271, 1
"EVENTO:", "Resgate16227216677761536784642412358318623647398", 3, 29, 11, 26, 273, 0
"EVENTO:", "Resgate16227216677761536784642412358318623647398", 3, 29, 11, 26, 275, 1
"EVENTO:", "Depreda\xc3\xa7\xc3\xa3o3121876455507291869206305708677515701482", 1, 15, 11, 28, 276, 0
"EVENTO:", "Depreda\xc3\xa7\xc3\xa3o3121876455507291869206305708677515701482", 1, 15, 11, 28, 277, 1
"EVENTO:", "Individuo Suspeito8156117311458148688269406971630576373481", 3, 32, 16, 26, 279, 0
"EVENTO:", "Individuo Suspeito8156117311458148688269406971630576373481", 3, 32, 16, 26, 279, 1
"EVENTO:", "Joalheiria Roubada937697679010808897316331287758784109108", 2, 40, 11, 22, 282, 0
"EVENTO:", "Joalheiria Roubada937697679010808897316331287758784109108", 2, 40, 11, 22, 282, 1
"EVENTO:", "Fuga5144167942889041702840956690657753663937", 2, 1, 9, 26, 285, 0
"EVENTO:", "Fuga5144167942889041702840956690657753663937", 2, 1, 9, 26, 286, 1
"EVENTO:", "Ladr\xc3\xa3o10220648370082567266635141071833996897933", 1, 30, 14, 21, 288, 0
"EVENTO:", "Ladr\xc3\xa3o10220648370082567266635141071833996897933", 1, 30, 14, 21, 290, 1
"EVENTO:", "Exterm\xc3\xadnio4202449903635073529262068231672020293411", 3, 30, 14, 21, 291, 0
"EVENTO:", "Exterm\xc3\xadnio4202449903635073529262068231672020293411", 3, 30, 14, 21, 293, 1
"EVENTO:", "Mulher em Trabalho de Parto11115598651803947075130162676748634109090", 3, 46, 13, 24, 294, 0
"EVENTO:", "Mulher em Trabalho de Parto11115598651803947075130162676748634109090", 3, 46, 13, 24, 294, 1
"EVENTO:", "Resgate1691376795799589510168660507342734948255", 2, 38, 16, 20, 297, 0
"EVENTO:", "Resgate1691376795799589510168660507342734948255", 2, 38, 16, 20, 297, 1
"EVENTO:", "Navio Afundando12272398987646473685931869022941729890121", 3, 24, 13, 26, 300, 0
"EVENTO:", "Navio Afundando12272398987646473685931869022941729890121", 3, 24, 13, 26, 301, 1
"EVENTO:", "Depreda\xc3\xa7\xc3\xa3o341570400895546824365000532805175489582", 3, 2, 7, 18, 303, 0
"EVENTO:", "Depreda\xc3\xa7\xc3\xa3o341570400895546824365000532805175489582", 3, 2, 7, 18, 304, 1
"EVENTO:", "Tiroteio18228429202293666541975860993869521993741", 3, 16, 13, 24, 306, 0
"EVENTO:", "Tiroteio18228429202293666541975860993869521993741", 3, 16, 13, 24, 306, 1
"EVENTO:", "Corrida de Rua2328524369246496764394894606211303389437", 3, 19, 10, 22, 309, 0
"EVENTO:", "Corrida de Rua2328524369246496764394894606211303389437", 3, 19, 10, 22, 310, 1
"EVENTO:", "Soldado Ferido17163834867615507490236139902091569414273", 2, 15, 11, 28, 312, 0
"EVENTO:", "Soldado Ferido17163834867615507490236139902091569414273", 2, 15, 11, 28, 313, 1
"EVENTO:", "Exterm\xc3\xadnio422406454693971450281024795271367905014", 1, 46, 13, 24, 315, 0
"EVENTO:", "Exterm\xc3\xadnio422406454693971450281024795271367905014", 1, 46, 13, 24, 315, 1
"EVENTO:", "Navio Afundando12198331797264996009914805494784352709620", 2, 16, 13, 24, 318, 0
"EVENTO:", "Navio Afundando12198331797264996009914805494784352709620", 2, 16, 13, 24, 318, 1
"EVENTO:", "Assalto0180267560645826533695789707450288750493", 1, 44, 7, 17, 321, 0
"EVENTO:", "Assalto0180267560645826533695789707450288750493", 1, 44, 7, 17, 322, 1
"EVENTO:", "Mulher em Trabalho de Parto11249137714307402489844631662351917548827", 2, 47, 11, 22, 324, 0
"EVENTO:", "Mulher em Trabalho de Parto11249137714307402489844631662351917548827", 2, 47, 11, 22, 326, 1
"EVENTO:", "Tiroteio18167473569262036394431137276621519028749", 3, 50, 13, 25, 327, 0
"EVENTO:", "Tiroteio18167473569262036394431137276621519028749", 3, 50, 13, 25, 327, 1
"EVENTO:", "Navio Afundando12316138181513252613801290154850744886013", 2, 30, 14, 21, 330, 0
"EVENTO:", "Navio Afundando12316138181513252613801290154850744886013", 2, 30, 14, 21, 332, 1
"EVENTO:", "Corrida de Rua2266512779820904868560302520362889575643", 3, 44, 7, 17, 333, 0
"EVENTO:", "Corrida de Rua2266512779820904868560302520362889575643", 3, 44, 7, 17, 334, 1
"EVENTO:", "Exterm\xc3\xadnio4112874697184650042053094470630700403814", 2, 33, 14, 29, 336, 0
"EVENTO:", "Exterm\xc3\xadnio4112874697184650042053094470630700403814", 2, 33, 14, 29, 337, 1
"EVENTO:", "Assalto0157179566498204038762444593349879104287", 2, 45, 14, 29, 339, 0
"EVENTO:", "Assalto0157179566498204038762444593349879104287", 2, 45, 14, 29, 340, 1
"EVENTO:", "Golpe de Estado6124779423903473678388193880329617077364", 2, 15, 11, 28, 342, 0
"EVENTO:", "Golpe de Estado6124779423903473678388193880329617077364", 2, 15, 11, 28, 343, 1
"EVENTO:", "Resgate1642713719200055048276989218203316814083", 2, 47, 11, 22, 345, 0
"EVENTO:", "Resgate1642713719200055048276989218203316814083", 2, 47, 11, 22, 347, 1
"EVENTO:", "Golpe de Estado6261894146561003918269453966635184197860", 1, 18, 8, 22, 348, 0
"EVENTO:", "Golpe de Estado6261894146561003918269453966635184197860", 1, 18, 8, 22, 348, 1
"EVENTO:", "Soldado Ferido17141937841883469680440844343047680885585", 1, 2, 7, 18, 351, 0
"EVENTO:", "Soldado Ferido17141937841883469680440844343047680885585", 1, 2, 7, 18, 352, 1
"EVENTO:", "PM na \xc3\x81rea14179213014907566236713119917507502961286", 3, 13, 14, 27, 354, 0
"EVENTO:", "PM na \xc3\x81rea14179213014907566236713119917507502961286", 3, 13, 14, 27, 354, 1
"EVENTO:", "Exterm\xc3\xadnio4221569672314751157245693290221585955536", 2, 21, 6, 20, 357, 0
"EVENTO:", "Exterm\xc3\xadnio4221569672314751157245693290221585955536", 2, 21, 6, 20, 358, 1
"EVENTO:", "Corrida de Rua2292453669917372552058465351792440909474", 1, 32, 16, 26, 360, 0
"EVENTO:", "Corrida de Rua2292453669917372552058465351792440909474", 1, 32, 16, 26, 360, 1
"EVENTO:", "Golpe de Estado6206875235293297195839201837909680644419", 1, 39, 20, 27, 363, 0
"EVENTO:", "Golpe de Estado6206875235293297195839201837909680644419", 1, 39, 20, 27, 364, 1
"EVENTO:", "Resgate16303086471544496940108851566581601658703", 2, 41, 7, 25, 366, 0
"EVENTO:", "Resgate16303086471544496940108851566581601658703", 2, 41, 7, 25, 366, 1
"EVENTO:", "Quadrilha15307295287716492845815839100682587456421", 1, 39, 20, 27, 369, 0
"EVENTO:", "Quadrilha15307295287716492845815839100682587456421", 1, 39, 20, 27, 370, 1
"EVENTO:", "Ladr\xc3\xa3o1074821065933204237503805953734286919694", 3, 32, 16, 26, 372, 0
"EVENTO:", "Ladr\xc3\xa3o1074821065933204237503805953734286919694", 3, 32, 16, 26, 372, 1
"EVENTO:", "Assalto078667049776330804973979407847794880703", 3, 22, 13, 30, 375, 0
"EVENTO:", "Assalto078667049776330804973979407847794880703", 3, 22, 13, 30, 376, 1
"EVENTO:", "Corrida de Rua2202073120205588226797862157001458405305", 2, 34, 9, 20, 378, 0
"EVENTO:", "Corrida de Rua2202073120205588226797862157001458405305", 2, 34, 9, 20, 379, 1
"EVENTO:", "Briga1169668051521875963739853118828032612843", 1, 44, 7, 17, 381, 0
"EVENTO:", "Briga1169668051521875963739853118828032612843", 1, 44, 7, 17, 382, 1
"EVENTO:", "Opera\xc3\xa7\xc3\xa3o Policial1324095261191501163736040132498659218808", 1, 26, 13, 25, 384, 0
"EVENTO:", "Opera\xc3\xa7\xc3\xa3o Policial1324095261191501163736040132498659218808", 1, 26, 13, 25, 385, 1
"EVENTO:", "PM na \xc3\x81rea14137702740916659221089722861269207999541", 2, 11, 9, 20, 387, 0
"EVENTO:", "PM na \xc3\x81rea14137702740916659221089722861269207999541", 2, 11, 9, 20, 387, 1
"EVENTO:", "Mulher em Trabalho de Parto11328218981643320005326875378439518313950", 3, 51, 11, 20, 390, 0
"EVENTO:", "Mulher em Trabalho de Parto11328218981643320005326875378439518313950", 3, 51, 11, 20, 391, 1
"EVENTO:", "Exterm\xc3\xadnio4259209091941769028264600886675976429738", 3, 40, 11, 22, 393, 0
"EVENTO:", "Exterm\xc3\xadnio4259209091941769028264600886675976429738", 3, 40, 11, 22, 393, 1
"EVENTO:", "Soldado Ferido17137161775566179098283245203361069595150", 2, 47, 11, 22, 396, 0
"EVENTO:", "Soldado Ferido17137161775566179098283245203361069595150", 2, 47, 11, 22, 398, 1
"EVENTO:", "PM na \xc3\x81rea14184625261348028650233090659517216016625", 1, 9, 15, 26, 399, 0
"EVENTO:", "PM na \xc3\x81rea14184625261348028650233090659517216016625", 1, 9, 15, 26, 400, 1
"EVENTO:", "V\xc3\xadtima de Acidente19324834270771167613258857197914269446239", 3, 22, 13, 30, 402, 0
"EVENTO:", "V\xc3\xadtima de Acidente19324834270771167613258857197914269446239", 3, 22, 13, 30, 403, 1
