"EVENTO", "NOME", "INTENSIDADE", "PONTO", "GRAU_ATUAL", "GRAU_ORIGINAL", "RODADAS", "STATUS"
"EVENTO:", "Tiroteio18303765395613108569436760578495698223023", 3, 31, 14, 24, 399, 0
"EVENTO:", "Tiroteio18303765395613108569436760578495698223023", 3, 31, 14, 24, 399, 1
"EVENTO:", "Assalto012915972570146048122988662768979700096", 1, 71, 12, 27, 402, 0
"EVENTO:", "Assalto012915972570146048122988662768979700096", 1, 71, 12, 27, 403, 1
"EVENTO:", "Depreda\xc3\xa7\xc3\xa3o3135093317199857008586002300958422640830", 2, 20, 20, 30, 405, 0
"EVENTO:", "Depreda\xc3\xa7\xc3\xa3o3135093317199857008586002300958422640830", 2, 20, 20, 30, 405, 1
"EVENTO:", "Quadrilha15200598774778957418884025513252083250213", 1, 38, 28, 36, 408, 0
"EVENTO:", "Quadrilha15200598774778957418884025513252083250213", 1, 38, 28, 36, 409, 1
"EVENTO:", "Depreda\xc3\xa7\xc3\xa3o3289026625230158875991597152259550672556", 2, 42, 17, 29, 411, 0
"EVENTO:", "Depreda\xc3\xa7\xc3\xa3o3289026625230158875991597152259550672556", 2, 42, 17, 29, 412, 1
"EVENTO:", "Golpe de Estado6190256471155394035801253829268864298746", 1, 37, 17, 25, 414, 0
"EVENTO:", "Golpe de Estado6190256471155394035801253829268864298746", 1, 37, 17, 25, 415, 1
"EVENTO:", "Corrida de Rua2120870398942953559779279215968695302323", 2, 10, 14, 27, 417, 0
"EVENTO:", "Corrida de Rua2120870398942953559779279215968695302323", 2, 10, 14, 27, 418, 1
"EVENTO:", "Assalto032637578935615458013596401533737180712", 1, 25, 17, 30, 420, 0
"EVENTO:", "Assalto032637578935615458013596401533737180712", 1, 25, 17, 30, 421, 1
"EVENTO:", "Quadrilha15272588102374978079598091837521367594876", 3, 67, 23, 36, 423, 0
"EVENTO:", "Quadrilha15272588102374978079598091837521367594876", 3, 67, 23, 36, 424, 1
"EVENTO:", "Golpe de Estado6220664688082320049789249439284508062969", 3, 10, 14, 27, 426, 0
"EVENTO:", "Golpe de Estado6220664688082320049789249439284508062969", 3, 10, 14, 27, 427, 1
"EVENTO:", "Navio Afundando1212376252747126071482166883667878304838", 2, 40, 23, 32, 429, 0
"EVENTO:", "Navio Afundando1212376252747126071482166883667878304838", 2, 40, 23, 32, 430, 1
"EVENTO:", "V\xc3\xadtima de Acidente19130634576284071290177744764626333820933", 2, 59, 21, 30, 432, 0
"EVENTO:", "V\xc3\xadtima de Acidente19130634576284071290177744764626333820933", 2, 59, 21, 30, 432, 1
"EVENTO:", "PM na \xc3\x81rea1420109090471895869524162641750101823644", 1, 51, 19, 30, 435, 0
"EVENTO:", "PM na \xc3\x81rea1420109090471895869524162641750101823644", 1, 51, 19, 30, 436, 1
"EVENTO:", "Depreda\xc3\xa7\xc3\xa3o3237320424595491621070961371499492678721", 2, 61, 21, 34, 438, 0
"EVENTO:", "Depreda\xc3\xa7\xc3\xa3o3237320424595491621070961371499492678721", 2, 61, 21, 34, 439, 1
"EVENTO:", "Assalto0313602105204561039417675508696212405321", 3, 25, 17, 30, 441, 0
"EVENTO:", "Assalto0313602105204561039417675508696212405321", 3, 25, 17, 30, 442, 1
"EVENTO:", "Assalto083305678101165418388619970018499746279", 3, 63, 22, 38, 444, 0
"EVENTO:", "Assalto083305678101165418388619970018499746279", 3, 63, 22, 38, 444, 1
"EVENTO:", "Depreda\xc3\xa7\xc3\xa3o359675922400663304480190052582787080916", 1, 15, 13, 24, 447, 0
"EVENTO:", "Depreda\xc3\xa7\xc3\xa3o359675922400663304480190052582787080916", 1, 15, 13, 24, 448, 1
"EVENTO:", "Ladr\xc3\xa3o102133156766838879617838288000147797518", 3, 27, 17, 30, 450, 0
"EVENTO:", "Ladr\xc3\xa3o102133156766838879617838288000147797518", 3, 27, 17, 30, 451, 1
"EVENTO:", "Golpe de Estado622382727704397517646826817181045985167", 1, 26, 17, 32, 453, 0
"EVENTO:", "Golpe de Estado622382727704397517646826817181045985167", 1, 26, 17, 32, 453, 1
"EVENTO:", "Hospital em Chamas7220920808326933763178556084193587402333", 2, 3, 13, 26, 456, 0
"EVENTO:", "Hospital em Chamas7220920808326933763178556084193587402333", 2, 3, 13, 26, 457, 1
"EVENTO:", "Hospital em Chamas774471016923177652220016416792797326044", 1, 7, 10, 30, 459, 0
"EVENTO:", "Hospital em Chamas774471016923177652220016416792797326044", 1, 7, 10, 30, 459, 1
"EVENTO:", "Opera\xc3\xa7\xc3\xa3o Policial13171324839540033073776300695547458358697", 3, 17, 21, 32, 462, 0
"EVENTO:", "Opera\xc3\xa7\xc3\xa3o Policial13171324839540033073776300695547458358697", 3, 17, 21, 32, 462, 1
"EVENTO:", "PM na \xc3\x81rea14189199122966915816756443410520384668779", 1, 59, 21, 30, 465, 0
"EVENTO:", "PM na \xc3\x81rea14189199122966915816756443410520384668779", 1, 59, 21, 30, 465, 1
"EVENTO:", "Mulher em Trabalho de Parto11213085058863494107468083043706265609177", 3, 74, 19, 31, 468, 0
"EVENTO:", "Mulher em Trabalho de Parto11213085058863494107468083043706265609177", 3, 74, 19, 31, 468, 1
"EVENTO:", "V\xc3\xadtima de Acidente19297682315484471266670194255347600456672", 3, 67, 23, 36, 471, 0
"EVENTO:", "V\xc3\xadtima de Acidente19297682315484471266670194255347600456672", 3, 67, 23, 36, 472, 1
"EVENTO:", "Assalto034277051227050941901158077898915429971", 3, 54, 15, 26, 474, 0
"EVENTO:", "Assalto034277051227050941901158077898915429971", 3, 54, 15, 26, 474, 1
"EVENTO:", "Depreda\xc3\xa7\xc3\xa3o3171039833333165061800175216143023832561", 1, 17, 21, 32, 477, 0
"EVENTO:", "Depreda\xc3\xa7\xc3\xa3o3171039833333165061800175216143023832561", 1, 17, 21, 32, 477, 1
"EVENTO:", "Opera\xc3\xa7\xc3\xa3o Policial13304133307816057685499008514165991888143", 3, 46, 23, 35, 480, 0
"EVENTO:", "Opera\xc3\xa7\xc3\xa3o Policial13304133307816057685499008514165991888143", 3, 46, 23, 35, 481, 1
"EVENTO:", "Assalto010920751917269806244525555037607599597", 1, 3, 13, 26, 483, 0
"EVENTO:", "Assalto010920751917269806244525555037607599597", 1, 3, 13, 26, 484, 1
"EVENTO:", "Ladr\xc3\xa3o10225685119642768808904153285125884571356", 2, 23, 12, 28, 486, 0
"EVENTO:", "Ladr\xc3\xa3o10225685119642768808904153285125884571356", 2, 23, 12, 28, 487, 1
"EVENTO:", "Briga163076913424621656443873219074942408668", 1, 64, 15, 26, 489, 0
"EVENTO:", "Briga163076913424621656443873219074942408668", 1, 64, 15, 26, 489, 1
"EVENTO:", "V\xc3\xadtima de Acidente19338850521399022054576979484092442058264", 2, 59, 21, 30, 492, 0
"EVENTO:", "V\xc3\xadtima de Acidente19338850521399022054576979484092442058264", 2, 59, 21, 30, 492, 1
"EVENTO:", "PM na \xc3\x81rea14328917693379871803568060125465983316722", 1, 31, 14, 24, 495, 0
"EVENTO:", "PM na \xc3\x81rea14328917693379871803568060125465983316722", 1, 31, 14, 24, 495, 1
"EVENTO:", "Assalto0171738549594752544582694057090146040019", 2, 10, 14, 27, 498, 0
"EVENTO:", "Assalto0171738549594752544582694057090146040019", 2, 10, 14, 27, 499, 1
"EVENTO:", "Resgate16115491779127934168428675258984477474916", 3, 7, 10, 30, 501, 0
"EVENTO:", "Resgate16115491779127934168428675258984477474916", 3, 7, 10, 30, 501, 1
"EVENTO:", "Opera\xc3\xa7\xc3\xa3o Policial13279666902355241554355662957886153738914", 1, 74, 19, 31, 504, 0
"EVENTO:", "Opera\xc3\xa7\xc3\xa3o Policial13279666902355241554355662957886153738914", 1, 74, 19, 31, 504, 1
"EVENTO:", "PM na \xc3\x81rea14124076601788248229517909644919014285205", 1, 51, 19, 30, 507, 0
"EVENTO:", "PM na \xc3\x81rea14124076601788248229517909644919014285205", 1, 51, 19, 30, 508, 1
"EVENTO:", "Navio Afundando12325224475050722906481204643634798033761", 3, 49, 21, 34, 510, 0
"EVENTO:", "Navio Afundando12325224475050722906481204643634798033761", 3, 49, 21, 34, 511, 1
"EVENTO:", "Joalheiria Roubada939310376255712839269429359977917136568", 2, 58, 17, 28, 513, 0
"EVENTO:", "Joalheiria Roubada939310376255712839269429359977917136568", 2, 58, 17, 28, 513, 1
"EVENTO:", "Exterm\xc3\xadnio445858864621309530068232647929239102950", 2, 61, 21, 34, 516, 0
"EVENTO:", "Exterm\xc3\xadnio445858864621309530068232647929239102950", 2, 61, 21, 34, 517, 1
"EVENTO:", "Briga1153507999005883034183615522643262934860", 3, 1, 24, 34, 519, 0
"EVENTO:", "Briga1153507999005883034183615522643262934860", 3, 1, 24, 34, 520, 1
"EVENTO:", "V\xc3\xadtima de Acidente1910723157279228026301007443828847765604", 3, 30, 12, 22, 522, 0
"EVENTO:", "V\xc3\xadtima de Acidente1910723157279228026301007443828847765604", 3, 30, 12, 22, 523, 1
"EVENTO:", "V\xc3\xadtima de Acidente1946692142055831091906186222829435718835", 3, 39, 6, 28, 525, 0
"EVENTO:", "V\xc3\xadtima de Acidente1946692142055831091906186222829435718835", 3, 39, 6, 28, 526, 1
"EVENTO:", "Individuo Suspeito815649030561995180309604719706497052563", 3, 44, 19, 27, 528, 0
"EVENTO:", "Individuo Suspeito815649030561995180309604719706497052563", 3, 44, 19, 27, 528, 1
"EVENTO:", "Navio Afundando1282060079611622232656122196956813694800", 3, 72, 16, 30, 531, 0
"EVENTO:", "Navio Afundando1282060079611622232656122196956813694800", 3, 72, 16, 30, 532, 1
"EVENTO:", "Individuo Suspeito8313787516780290837845090166604302416510", 2, 52, 11, 29, 534, 0
"EVENTO:", "Individuo Suspeito8313787516780290837845090166604302416510", 2, 52, 11, 29, 535, 1
"EVENTO:", "Navio Afundando12118141767886695032627884029020424750933", 1, 28, 17, 30, 537, 0
"EVENTO:", "Navio Afundando12118141767886695032627884029020424750933", 1, 28, 17, 30, 538, 1
"EVENTO:", "Joalheiria Roubada961478209922200982289787647789565009491", 3, 64, 15, 26, 540, 0
"EVENTO:", "Joalheiria Roubada961478209922200982289787647789565009491", 3, 64, 15, 26, 540, 1
"EVENTO:", "Quadrilha15236665598022829933238479713114527631374", 2, 55, 16, 29, 543, 0
"EVENTO:", "Quadrilha15236665598022829933238479713114527631374", 2, 55, 16, 29, 543, 1
"EVENTO:", "Depreda\xc3\xa7\xc3\xa3o338629287682880807318228786306304522634", 3, 65, 16, 24, 546, 0
"EVENTO:", "Depreda\xc3\xa7\xc3\xa3o338629287682880807318228786306304522634", 3, 65, 16, 24, 546, 1
"EVENTO:", "Individuo Suspeito8251865211929333704963917067432588567836", 1, 3, 13, 26, 549, 0
"EVENTO:", "Individuo Suspeito8251865211929333704963917067432588567836", 1, 3, 13, 26, 550, 1
"EVENTO:", "Assalto0255847560909853397970259644657899828709", 2, 33, 19, 26, 552, 0
"EVENTO:", "Assalto0255847560909853397970259644657899828709", 2, 33, 19, 26, 553, 1
"EVENTO:", "Soldado Ferido17162660729929206264935163154435318049089", 1, 36, 20, 24, 555, 0
"EVENTO:", "Soldado Ferido17162660729929206264935163154435318049089", 1, 36, 20, 24, 556, 1
"EVENTO:", "Ladr\xc3\xa3o1093876571224301777886029620572023943012", 1, 47, 19, 32, 558, 0
"EVENTO:", "Ladr\xc3\xa3o1093876571224301777886029620572023943012", 1, 47, 19, 32, 559, 1
"EVENTO:", "Soldado Ferido17111245031929378510617220541583693949674", 2, 47, 19, 32, 561, 0
"EVENTO:", "Soldado Ferido17111245031929378510617220541583693949674", 2, 47, 19, 32, 562, 1
"EVENTO:", "V\xc3\xadtima de Acidente19260015973886575989153332795042880478748", 1, 43, 13, 27, 564, 0
"EVENTO:", "V\xc3\xadtima de Acidente19260015973886575989153332795042880478748", 1, 43, 13, 27, 565, 1
"EVENTO:", "Tiroteio18132038201198624097343995373375145634642", 1, 49, 21, 34, 567, 0
"EVENTO:", "Tiroteio18132038201198624097343995373375145634642", 1, 49, 21, 34, 568, 1
"EVENTO:", "Fuga576233580649267843234612932852459021598", 1, 44, 19, 27, 570, 0
"EVENTO:", "Fuga576233580649267843234612932852459021598", 1, 44, 19, 27, 570, 1
"EVENTO:", "Individuo Suspeito8143418079657560895951793069387282578950", 1, 64, 15, 26, 573, 0
"EVENTO:", "Individuo Suspeito8143418079657560895951793069387282578950", 1, 64, 15, 26, 573, 1
"EVENTO:", "Resgate16172760404080104736074744217731393174456", 3, 62, 20, 30, 576, 0
"EVENTO:", "Resgate16172760404080104736074744217731393174456", 3, 62, 20, 30, 577, 1
"EVENTO:", "PM na \xc3\x81rea14200966110775136241578914491840108205515", 1, 16, 19, 34, 579, 0
"EVENTO:", "PM na \xc3\x81rea14200966110775136241578914491840108205515", 1, 16, 19, 34, 579, 1
"EVENTO:", "Briga1320243079775282367826027804152057489917", 3, 52, 11, 29, 582, 0
"EVENTO:", "Briga1320243079775282367826027804152057489917", 3, 52, 11, 29, 583, 1
"EVENTO:", "Tiroteio18283356761802376290352831644056864987857", 1, 32, 18, 25, 585, 0
"EVENTO:", "Tiroteio18283356761802376290352831644056864987857", 1, 32, 18, 25, 586, 1
"EVENTO:", "Navio Afundando12316907899472277345775089152281609908013", 1, 15, 13, 24, 588, 0
"EVENTO:", "Navio Afundando12316907899472277345775089152281609908013", 1, 15, 13, 24, 589, 1
"EVENTO:", "Hospital em Chamas7155193709557933236762101938408332579887", 1, 50, 19, 30, 591, 0
"EVENTO:", "Hospital em Chamas7155193709557933236762101938408332579887", 1, 50, 19, 30, 592, 1
"EVENTO:", "Briga1572424559844731254555932068302921851", 2, 64, 15, 26, 594, 0
"EVENTO:", "Briga1572424559844731254555932068302921851", 2, 64, 15, 26, 594, 1
"EVENTO:", "Joalheiria Roubada9106110285773572043581824609517588258087", 2, 24, 16, 26, 597, 0
"EVENTO:", "Joalheiria Roubada9106110285773572043581824609517588258087", 2, 24, 16, 26, 598, 1
"EVENTO:", "Tiroteio18177858027268516135375107165732704585561", 2, 74, 19, 31, 600, 0
"EVENTO:", "Tiroteio18177858027268516135375107165732704585561", 2, 74, 19, 31, 600, 1
"EVENTO:", "Navio Afundando12236822057877963389406881733280544462598", 3, 26, 17, 32, 603, 0
"EVENTO:", "Navio Afundando12236822057877963389406881733280544462598", 3, 26, 17, 32, 603, 1
"EVENTO:", "Assalto064482114841827427301481274425991317743", 2, 41, 12, 27, 606, 0
"EVENTO:", "Assalto064482114841827427301481274425991317743", 2, 41, 12, 27, 606, 1
"EVENTO:", "Briga1126614884989532502006220910577586494361", 2, 23, 12, 28, 609, 0
"EVENTO:", "Briga1126614884989532502006220910577586494361", 2, 23, 12, 28, 610, 1
"EVENTO:", "Soldado Ferido17179109206212779264483821802230106970324", 1, 61, 21, 34, 612, 0
"EVENTO:", "Soldado Ferido17179109206212779264483821802230106970324", 1, 61, 21, 34, 613, 1
"EVENTO:", "Depreda\xc3\xa7\xc3\xa3o3196498780721820277354426762319336029684", 1, 38, 28, 36, 615, 0
"EVENTO:", "Depreda\xc3\xa7\xc3\xa3o3196498780721820277354426762319336029684", 1, 38, 28, 36, 616, 1
"EVENTO:", "Corrida de Rua265287488462613111196789954927660625988", 1, 63, 22, 38, 618, 0
"EVENTO:", "Corrida de Rua265287488462613111196789954927660625988", 1, 63, 22, 38, 618, 1
"EVENTO:", "Depreda\xc3\xa7\xc3\xa3o3115030409220647220170850856244530717220", 3, 53, 23, 35, 621, 0
"EVENTO:", "Depreda\xc3\xa7\xc3\xa3o3115030409220647220170850856244530717220", 3, 53, 23, 35, 622, 1
"EVENTO:", "Quadrilha15107129357665511015342391369652668520967", 2, 13, 13, 28, 624, 0
"EVENTO:", "Quadrilha15107129357665511015342391369652668520967", 2, 13, 13, 28, 625, 1
"EVENTO:", "Quadrilha1519227036477243281067518489371052828893", 3, 43, 13, 27, 627, 0
"EVENTO:", "Quadrilha1519227036477243281067518489371052828893", 3, 43, 13, 27, 628, 1
"EVENTO:", "Golpe de Estado6297676955286773207639333107523099015371", 1, 42, 17, 29, 630, 0
"EVENTO:", "Golpe de Estado6297676955286773207639333107523099015371", 1, 42, 17, 29, 631, 1
"EVENTO:", "Quadrilha1590333187825384560079191689660079290896", 1, 70, 19, 26, 633, 0
"EVENTO:", "Quadrilha1590333187825384560079191689660079290896", 1, 70, 19, 26, 634, 1
"EVENTO:", "Joalheiria Roubada9241663801346148257552513012570229968342", 1, 20, 20, 30, 636, 0
"EVENTO:", "Joalheiria Roubada9241663801346148257552513012570229968342", 1, 20, 20, 30, 636, 1
"EVENTO:", "Ladr\xc3\xa3o10329697580798270937253968355098698208891", 2, 69, 20, 29, 639, 0
"EVENTO:", "Ladr\xc3\xa3o10329697580798270937253968355098698208891", 2, 69, 20, 29, 640, 1
"EVENTO:", "Soldado Ferido17327915448601871839075823482990752368319", 1, 21, 15, 23, 642, 0
"EVENTO:", "Soldado Ferido17327915448601871839075823482990752368319", 1, 21, 15, 23, 642, 1
"EVENTO:", "Tiroteio1845599797181589000267442647256111889814", 2, 65, 16, 24, 645, 0
"EVENTO:", "Tiroteio1845599797181589000267442647256111889814", 2, 65, 16, 24, 645, 1
"EVENTO:", "Opera\xc3\xa7\xc3\xa3o Policial13176883595758591974790155911867345633478", 2, 1, 24, 34, 648, 0
"EVENTO:", "Opera\xc3\xa7\xc3\xa3o Policial13176883595758591974790155911867345633478", 2, 1, 24, 34, 649, 1
"EVENTO:", "Exterm\xc3\xadnio4295523166720459104961161148998762925752", 3, 29, 15, 29, 651, 0
"EVENTO:", "Exterm\xc3\xadnio4295523166720459104961161148998762925752", 3, 29, 15, 29, 652, 1
"EVENTO:", "Opera\xc3\xa7\xc3\xa3o Policial1379017334741448150803048134791139339143", 3, 72, 16, 30, 654, 0
"EVENTO:", "Opera\xc3\xa7\xc3\xa3o Policial1379017334741448150803048134791139339143", 3, 72, 16, 30, 655, 1
"EVENTO:", "Tiroteio1834398761741843478399816309573694819226", 3, 10, 14, 27, 657, 0
"EVENTO:", "Tiroteio1834398761741843478399816309573694819226", 3, 10, 14, 27, 658, 1
"EVENTO:", "Tiroteio18103328167691672656893372656135767438415", 1, 50, 19, 30, 660, 0
"EVENTO:", "Tiroteio18103328167691672656893372656135767438415", 1, 50, 19, 30, 661, 1
"EVENTO:", "Assalto030058701307807510367136661820317281426", 3, 26, 17, 32, 663, 0
"EVENTO:", "Assalto030058701307807510367136661820317281426", 3, 26, 17, 32, 663, 1
"EVENTO:", "V\xc3\xadtima de Acidente19222645229995653629210881211947080704888", 2, 51, 19, 30, 666, 0
"EVENTO:", "V\xc3\xadtima de Acidente19222645229995653629210881211947080704888", 2, 51, 19, 30, 667, 1
"EVENTO:", "Golpe de Estado6223024800523945584965084016505136556031", 1, 55, 16, 29, 669, 0
"EVENTO:", "Golpe de Estado6223024800523945584965084016505136556031", 1, 55, 16, 29, 669, 1
"EVENTO:", "Mulher em Trabalho de Parto11275174150480996218208710844791732193176", 2, 68, 24, 38, 672, 0
"EVENTO:", "Mulher em Trabalho de Parto11275174150480996218208710844791732193176", 2, 68, 24, 38, 672, 1
"EVENTO:", "Corrida de Rua2195728245608068886592372230014935668957", 2, 61, 21, 34, 675, 0
"EVENTO:", "Corrida de Rua2195728245608068886592372230014935668957", 2, 61, 21, 34, 676, 1
"EVENTO:", "Resgate16274521979182924694483886577425548123920", 2, 12, 26, 37, 678, 0
"EVENTO:", "Resgate16274521979182924694483886577425548123920", 2, 12, 26, 37, 678, 1
"EVENTO:", "Soldado Ferido17305580123521495543640961261302427814199", 2, 16, 19, 34, 681, 0
"EVENTO:", "Soldado Ferido17305580123521495543640961261302427814199", 2, 16, 19, 34, 681, 1
"EVENTO:", "Navio Afundando1290648761986836613344459935314474756629", 3, 7, 10, 30, 684, 0
"EVENTO:", "Navio Afundando1290648761986836613344459935314474756629", 3, 7, 10, 30, 684, 1
"EVENTO:", "Quadrilha15138993754968821321991994204468792956183", 1, 9, 23, 32, 687, 0
"EVENTO:", "Quadrilha15138993754968821321991994204468792956183", 1, 9, 23, 32, 688, 1
"EVENTO:", "Joalheiria Roubada9263821457964226009951010361811990925431", 2, 31, 14, 24, 690, 0
"EVENTO:", "Joalheiria Roubada9263821457964226009951010361811990925431", 2, 31, 14, 24, 690, 1
"EVENTO:", "Joalheiria Roubada926274361111235540412163604484482071688", 1, 25, 17, 30, 693, 0
"EVENTO:", "Joalheiria Roubada926274361111235540412163604484482071688", 1, 25, 17, 30, 694, 1
"EVENTO:", "Depreda\xc3\xa7\xc3\xa3o3336555973268270436284587424787542206607", 1, 55, 16, 29, 696, 0
"EVENTO:", "Depreda\xc3\xa7\xc3\xa3o3336555973268270436284587424787542206607", 1, 55, 16, 29, 696, 1
"EVENTO:", "Hospital em Chamas750326646865060698845700288706496759884", 1, 45, 16, 25, 699, 0
"EVENTO:", "Hospital em Chamas750326646865060698845700288706496759884", 1, 45, 16, 25, 700, 1
"EVENTO:", "Depreda\xc3\xa7\xc3\xa3o3157170986140310585962208970301414211675", 2, 61, 21, 34, 702, 0
"EVENTO:", "Depreda\xc3\xa7\xc3\xa3o3157170986140310585962208970301414211675", 2, 61, 21, 34, 703, 1
"EVENTO:", "Joalheiria Roubada9310079123551234644220610019575646270659", 1, 31, 14, 24, 705, 0
"EVENTO:", "Joalheiria Roubada9310079123551234644220610019575646270659", 1, 31, 14, 24, 705, 1
"EVENTO:", "Opera\xc3\xa7\xc3\xa3o Policial1327450539324328724410410058929128252390", 1, 13, 13, 28, 708, 0
"EVENTO:", "Opera\xc3\xa7\xc3\xa3o Policial1327450539324328724410410058929128252390", 1, 13, 13, 28, 709, 1
"EVENTO:", "Navio Afundando12158347285909390854348385287471594379884", 3, 35, 13, 30, 711, 0
"EVENTO:", "Navio Afundando12158347285909390854348385287471594379884", 3, 35, 13, 30, 712, 1
"EVENTO:", "Resgate16109679501669783334868569923705454986501", 3, 24, 16, 26, 714, 0
"EVENTO:", "Resgate16109679501669783334868569923705454986501", 3, 24, 16, 26, 715, 1
"EVENTO:", "Corrida de Rua2122753946745114427740156038540340424981", 2, 10, 14, 27, 717, 0
"EVENTO:", "Corrida de Rua2122753946745114427740156038540340424981", 2, 10, 14, 27, 718, 1
"EVENTO:", "PM na \xc3\x81rea14306842065434044095499102781474487479869", 3, 66, 25, 33, 720, 0
"EVENTO:", "PM na \xc3\x81rea14306842065434044095499102781474487479869", 3, 66, 25, 33, 721, 1
"EVENTO:", "Assalto0243569851327451787190324676197994796673", 3, 13, 13, 28, 723, 0
"EVENTO:", "Assalto0243569851327451787190324676197994796673", 3, 13, 13, 28, 724, 1
"EVENTO:", "Exterm\xc3\xadnio4290566654605194414361920596602485405099", 2, 40, 23, 32, 726, 0
"EVENTO:", "Exterm\xc3\xadnio4290566654605194414361920596602485405099", 2, 40, 23, 32, 727, 1
"EVENTO:", "Resgate16321727154798992097312878019613768565821", 1, 2, 16, 31, 729, 0
"EVENTO:", "Resgate16321727154798992097312878019613768565821", 1, 2, 16, 31, 730, 1
"EVENTO:", "Quadrilha1530962234756913891623995170584819927106", 2, 45, 16, 25, 732, 0
"EVENTO:", "Quadrilha1530962234756913891623995170584819927106", 2, 45, 16, 25, 733, 1
"EVENTO:", "Fuga5152196976937683270063032636053347553457", 1, 10, 14, 27, 735, 0
"EVENTO:", "Fuga5152196976937683270063032636053347553457", 1, 10, 14, 27, 736, 1
"EVENTO:", "V\xc3\xadtima de Acidente19151667305121785472700019710112165281952", 2, 44, 19, 27, 738, 0
"EVENTO:", "V\xc3\xadtima de Acidente19151667305121785472700019710112165281952", 2, 44, 19, 27, 738, 1
"EVENTO:", "Depreda\xc3\xa7\xc3\xa3o3223492790363527729120619812548497404266", 3, 7, 10, 30, 741, 0
"EVENTO:", "Depreda\xc3\xa7\xc3\xa3o3223492790363527729120619812548497404266", 3, 7, 10, 30, 741, 1
"EVENTO:", "Corrida de Rua2215456018966519190093403948946870306716", 3, 74, 19, 31, 744, 0
"EVENTO:", "Corrida de Rua2215456018966519190093403948946870306716", 3, 74, 19, 31, 744, 1
"EVENTO:", "Hospital em Chamas7168840686276270161817012740200280123177", 3, 53, 23, 35, 747, 0
"EVENTO:", "Hospital em Chamas7168840686276270161817012740200280123177", 3, 53, 23, 35, 748, 1
"EVENTO:", "Hospital em Chamas743395373214641494915833328815156787961", 2, 72, 16, 30, 750, 0
"EVENTO:", "Hospital em Chamas743395373214641494915833328815156787961", 2, 72, 16, 30, 751, 1
"EVENTO:", "Ladr\xc3\xa3o10263570712667292746957412898554770997919", 3, 18, 25, 32, 753, 0
"EVENTO:", "Ladr\xc3\xa3o10263570712667292746957412898554770997919", 3, 18, 25, 32, 754, 1
"EVENTO:", "Navio Afundando12333276988133085822430465995812080442348", 2, 50, 19, 30, 756, 0
"EVENTO:", "Navio Afundando12333276988133085822430465995812080442348", 2, 50, 19, 30, 757, 1
"EVENTO:", "Individuo Suspeito874933773644836402245252912151810409693", 3, 27, 17, 30, 759, 0
"EVENTO:", "Individuo Suspeito874933773644836402245252912151810409693", 3, 27, 17, 30, 760, 1
"EVENTO:", "Individuo Suspeito8280632611343919175713568112617288879558", 2, 6, 16, 27, 762, 0
"EVENTO:", "Individuo Suspeito8280632611343919175713568112617288879558", 2, 6, 16, 27, 763, 1
"EVENTO:", "Briga1284694605260355179038851934764784122679", 1, 6, 16, 27, 765, 0
"EVENTO:", "Briga1284694605260355179038851934764784122679", 1, 6, 16, 27, 766, 1
"EVENTO:", "Assalto0131927912936496562404588662805851755623", 1, 74, 19, 31, 768, 0
"EVENTO:", "Assalto0131927912936496562404588662805851755623", 1, 74, 19, 31, 768, 1
"EVENTO:", "Mulher em Trabalho de Parto11191222349788316812420741219330674640890", 1, 24, 16, 26, 771, 0
"EVENTO:", "Mulher em Trabalho de Parto11191222349788316812420741219330674640890", 1, 24, 16, 26, 772, 1
"EVENTO:", "Exterm\xc3\xadnio467906570357514810860249328209634784426", 2, 32, 18, 25, 774, 0
"EVENTO:", "Exterm\xc3\xadnio467906570357514810860249328209634784426", 2, 32, 18, 25, 775, 1
"EVENTO:", "Exterm\xc3\xadnio4330254759274686552826409079347676875619", 1, 29, 15, 29, 777, 0
"EVENTO:", "Exterm\xc3\xadnio4330254759274686552826409079347676875619", 1, 29, 15, 29, 778, 1
"EVENTO:", "Joalheiria Roubada9123206438965394867312942891417135460400", 1, 30, 12, 22, 780, 0
"EVENTO:", "Joalheiria Roubada9123206438965394867312942891417135460400", 1, 30, 12, 22, 781, 1
"EVENTO:", "Depreda\xc3\xa7\xc3\xa3o327377580110125204225509310264926177997", 1, 66, 25, 33, 783, 0
"EVENTO:", "Depreda\xc3\xa7\xc3\xa3o327377580110125204225509310264926177997", 1, 66, 25, 33, 784, 1
"EVENTO:", "Joalheiria Roubada9145945224144038819098003330423768280809", 1, 32, 18, 25, 786, 0
"EVENTO:", "Joalheiria Roubada9145945224144038819098003330423768280809", 1, 32, 18, 25, 787, 1
"EVENTO:", "Ladr\xc3\xa3o10253413005419416983685619889101282179604", 3, 19, 16, 27, 789, 0
"EVENTO:", "Ladr\xc3\xa3o10253413005419416983685619889101282179604", 3, 19, 16, 27, 789, 1
"EVENTO:", "PM na \xc3\x81rea14170296176112223387024360073571961773681", 2, 21, 15, 23, 792, 0
"EVENTO:", "PM na \xc3\x81rea14170296176112223387024360073571961773681", 2, 21, 15, 23, 792, 1
"EVENTO:", "V\xc3\xadtima de Acidente19222173004949681435381424033419499595799", 2, 6, 16, 27, 795, 0
"EVENTO:", "V\xc3\xadtima de Acidente19222173004949681435381424033419499595799", 2, 6, 16, 27, 796, 1
"EVENTO:", "Hospital em Chamas73572472945105600812808525373736661026", 3, 2, 16, 31, 798, 0
