('#VERTICES', '#ARESTAS', 'AVG_GRAU_POR_VERTICE', 'AVG_FEROMONIO_ARESTA')
(60, 698, 23.266666666666666, 9.959546466782667e-05)
('#VERTICES', '#ARESTAS', 'AVG_GRAU_POR_VERTICE', 'AVG_FEROMONIO_ARESTA')
(60, 257, 8.566666666666666, 9.966004893730461e-05)
