"EVENTO", "NOME", "INTENSIDADE", "PONTO", "GRAU_ATUAL", "GRAU_ORIGINAL", "RODADAS", "STATUS"
"EVENTO:", "V\xc3\xadtima de Acidente19147879891205219977915538885403874271909", 1, 22, 3, 9, 54, 0
"EVENTO:", "V\xc3\xadtima de Acidente19147879891205219977915538885403874271909", 1, 22, 3, 9, 55, 1
"EVENTO:", "Individuo Suspeito8200594504368736381572079044202344410383", 1, 28, 4, 12, 57, 0
"EVENTO:", "Individuo Suspeito8200594504368736381572079044202344410383", 1, 28, 4, 12, 58, 1
"EVENTO:", "Exterm\xc3\xadnio481552627424838314106432959935594280462", 3, 1, 5, 9, 60, 0
"EVENTO:", "Exterm\xc3\xadnio481552627424838314106432959935594280462", 3, 1, 5, 9, 62, 1
"EVENTO:", "Tiroteio18326232999757335735555221479244289923798", 1, 20, 9, 9, 63, 0
"EVENTO:", "Tiroteio18326232999757335735555221479244289923798", 1, 20, 9, 9, 64, 1
"EVENTO:", "Ladr\xc3\xa3o10234993438423391134781014919295504159655", 1, 16, 9, 15, 66, 0
"EVENTO:", "Ladr\xc3\xa3o10234993438423391134781014919295504159655", 1, 16, 9, 15, 66, 1
"EVENTO:", "Depreda\xc3\xa7\xc3\xa3o32733546302724226304075766484707522307", 3, 22, 3, 9, 69, 0
"EVENTO:", "Depreda\xc3\xa7\xc3\xa3o32733546302724226304075766484707522307", 3, 22, 3, 9, 70, 1
"EVENTO:", "Ladr\xc3\xa3o10229813928553566643594326493458389815625", 2, 26, 7, 13, 72, 0
"EVENTO:", "Ladr\xc3\xa3o10229813928553566643594326493458389815625", 2, 26, 7, 13, 73, 1
"EVENTO:", "Navio Afundando12258665535930951181380554401228250012509", 2, 7, 6, 14, 75, 0
"EVENTO:", "Navio Afundando12258665535930951181380554401228250012509", 2, 7, 6, 14, 76, 1
"EVENTO:", "Corrida de Rua2119399187521603759155403134174303004089", 3, 7, 6, 14, 78, 0
"EVENTO:", "Corrida de Rua2119399187521603759155403134174303004089", 3, 7, 6, 14, 79, 1
"EVENTO:", "Fuga516932420822586506204921569777502626118", 2, 6, 8, 14, 81, 0
"EVENTO:", "Fuga516932420822586506204921569777502626118", 2, 6, 8, 14, 82, 1
"EVENTO:", "Assalto0213955574350369342920110500309864305220", 2, 5, 5, 9, 84, 0
"EVENTO:", "Assalto0213955574350369342920110500309864305220", 2, 5, 5, 9, 84, 1
"EVENTO:", "Tiroteio18164551530963451209480766946745860998600", 2, 4, 8, 14, 87, 0
"EVENTO:", "Tiroteio18164551530963451209480766946745860998600", 2, 4, 8, 14, 87, 1
"EVENTO:", "V\xc3\xadtima de Acidente19309346145679886480006974946062527730709", 1, 23, 5, 11, 90, 0
"EVENTO:", "V\xc3\xadtima de Acidente19309346145679886480006974946062527730709", 1, 23, 5, 11, 91, 1
"EVENTO:", "Individuo Suspeito8190013639108531524471066152735819011744", 2, 3, 11, 17, 93, 0
"EVENTO:", "Individuo Suspeito8190013639108531524471066152735819011744", 2, 3, 11, 17, 93, 1
"EVENTO:", "Soldado Ferido17166020727097072837289291327419724516807", 2, 26, 7, 13, 96, 0
"EVENTO:", "Soldado Ferido17166020727097072837289291327419724516807", 2, 26, 7, 13, 97, 1
"EVENTO:", "Briga1179973474759926034841789240313010272313", 1, 21, 5, 16, 99, 0
"EVENTO:", "Briga1179973474759926034841789240313010272313", 1, 21, 5, 16, 101, 1
"EVENTO:", "Tiroteio1864797611745269999047882868973903463764", 1, 17, 5, 15, 102, 0
"EVENTO:", "Tiroteio1864797611745269999047882868973903463764", 1, 17, 5, 15, 103, 1
"EVENTO:", "Assalto0305055552115354341251666585110297351995", 1, 8, 7, 14, 105, 0
"EVENTO:", "Assalto0305055552115354341251666585110297351995", 1, 8, 7, 14, 106, 1
"EVENTO:", "Navio Afundando12266818147642039948211665978761479624124", 2, 2, 4, 7, 108, 0
"EVENTO:", "Navio Afundando12266818147642039948211665978761479624124", 2, 2, 4, 7, 109, 1
"EVENTO:", "Soldado Ferido17269545893876568179365231863443009320828", 3, 25, 10, 14, 111, 0
"EVENTO:", "Soldado Ferido17269545893876568179365231863443009320828", 3, 25, 10, 14, 111, 1
"EVENTO:", "Resgate16205058548537649980430093646152427434520", 1, 21, 5, 16, 114, 0
"EVENTO:", "Resgate16205058548537649980430093646152427434520", 1, 21, 5, 16, 116, 1
"EVENTO:", "Hospital em Chamas7213087433172206688002125989466132456487", 1, 15, 5, 13, 117, 0
"EVENTO:", "Hospital em Chamas7213087433172206688002125989466132456487", 1, 15, 5, 13, 118, 1
"EVENTO:", "PM na \xc3\x81rea14262525101337847411976805048508008695433", 2, 6, 8, 14, 120, 0
"EVENTO:", "PM na \xc3\x81rea14262525101337847411976805048508008695433", 2, 6, 8, 14, 121, 1
"EVENTO:", "Opera\xc3\xa7\xc3\xa3o Policial13275733978165696201798627165419200821549", 2, 23, 5, 11, 123, 0
"EVENTO:", "Opera\xc3\xa7\xc3\xa3o Policial13275733978165696201798627165419200821549", 2, 23, 5, 11, 124, 1
"EVENTO:", "Assalto0171160450411619534532703149000949486281", 2, 17, 5, 15, 126, 0
"EVENTO:", "Assalto0171160450411619534532703149000949486281", 2, 17, 5, 15, 127, 1
"EVENTO:", "Individuo Suspeito8254099572423138203820665967748305547393", 3, 27, 8, 13, 129, 0
"EVENTO:", "Individuo Suspeito8254099572423138203820665967748305547393", 3, 27, 8, 13, 130, 1
"EVENTO:", "Fuga574147056554682545947796725584805787744", 1, 14, 7, 12, 132, 0
"EVENTO:", "Fuga574147056554682545947796725584805787744", 1, 14, 7, 12, 133, 1
"EVENTO:", "Quadrilha15248760845813885854270839325502767725392", 2, 11, 1, 10, 135, 0
"EVENTO:", "Quadrilha15248760845813885854270839325502767725392", 2, 11, 1, 10, 136, 1
"EVENTO:", "Assalto015585458006604791588134673352357053320", 1, 10, 2, 7, 138, 0
"EVENTO:", "Assalto015585458006604791588134673352357053320", 1, 10, 2, 7, 140, 1
"EVENTO:", "Briga189321920740492608162373290092584998037", 1, 23, 5, 11, 141, 0
"EVENTO:", "Briga189321920740492608162373290092584998037", 1, 23, 5, 11, 142, 1
"EVENTO:", "Depreda\xc3\xa7\xc3\xa3o3270350509452679564392651553528709143394", 3, 22, 3, 9, 144, 0
"EVENTO:", "Depreda\xc3\xa7\xc3\xa3o3270350509452679564392651553528709143394", 3, 22, 3, 9, 145, 1
"EVENTO:", "Depreda\xc3\xa7\xc3\xa3o356634290414074019048052882528405975528", 3, 20, 9, 9, 147, 0
"EVENTO:", "Depreda\xc3\xa7\xc3\xa3o356634290414074019048052882528405975528", 3, 20, 9, 9, 148, 1
"EVENTO:", "Exterm\xc3\xadnio4321660234655142337093832975600991807786", 2, 29, 2, 10, 150, 0
"EVENTO:", "Exterm\xc3\xadnio4321660234655142337093832975600991807786", 2, 29, 2, 10, 150, 1
"EVENTO:", "Joalheiria Roubada997772718872179789613345315078474276559", 3, 23, 5, 11, 153, 0
"EVENTO:", "Joalheiria Roubada997772718872179789613345315078474276559", 3, 23, 5, 11, 154, 1
"EVENTO:", "Briga1214021482993456443471769940378404107071", 3, 23, 5, 11, 156, 0
"EVENTO:", "Briga1214021482993456443471769940378404107071", 3, 23, 5, 11, 157, 1
"EVENTO:", "V\xc3\xadtima de Acidente19240426117006685224350518063352546338956", 1, 24, 5, 11, 159, 0
"EVENTO:", "V\xc3\xadtima de Acidente19240426117006685224350518063352546338956", 1, 24, 5, 11, 159, 1
"EVENTO:", "Exterm\xc3\xadnio4138135385786020299242580301576638567838", 2, 9, 6, 12, 162, 0
"EVENTO:", "Exterm\xc3\xadnio4138135385786020299242580301576638567838", 2, 9, 6, 12, 163, 1
"EVENTO:", "Resgate16119202291039393263305848179506094341952", 2, 17, 5, 15, 165, 0
"EVENTO:", "Resgate16119202291039393263305848179506094341952", 2, 17, 5, 15, 166, 1
"EVENTO:", "V\xc3\xadtima de Acidente19186813723235449363086786937312311395024", 2, 14, 7, 12, 168, 0
"EVENTO:", "V\xc3\xadtima de Acidente19186813723235449363086786937312311395024", 2, 14, 7, 12, 169, 1
"EVENTO:", "Hospital em Chamas7118537507979241430417784044992763759921", 2, 29, 2, 10, 171, 0
"EVENTO:", "Hospital em Chamas7118537507979241430417784044992763759921", 2, 29, 2, 10, 171, 1
"EVENTO:", "Golpe de Estado6125465946293598085171276362343309117587", 1, 24, 5, 11, 174, 0
"EVENTO:", "Golpe de Estado6125465946293598085171276362343309117587", 1, 24, 5, 11, 174, 1
"EVENTO:", "Corrida de Rua2103447073977721948943558746278428627279", 2, 1, 5, 9, 177, 0
"EVENTO:", "Corrida de Rua2103447073977721948943558746278428627279", 2, 1, 5, 9, 179, 1
"EVENTO:", "PM na \xc3\x81rea14212408335521917043101353717618062160827", 1, 19, 4, 15, 180, 0
"EVENTO:", "PM na \xc3\x81rea14212408335521917043101353717618062160827", 1, 19, 4, 15, 180, 1
"EVENTO:", "V\xc3\xadtima de Acidente19310224143130948285925322035953014956744", 1, 23, 5, 11, 183, 0
"EVENTO:", "V\xc3\xadtima de Acidente19310224143130948285925322035953014956744", 1, 23, 5, 11, 184, 1
"EVENTO:", "Corrida de Rua2129840042511108682340788192544574868691", 1, 10, 2, 7, 186, 0
"EVENTO:", "Corrida de Rua2129840042511108682340788192544574868691", 1, 10, 2, 7, 188, 1
"EVENTO:", "Assalto0150539989522468415113760102285039845449", 1, 26, 7, 13, 189, 0
"EVENTO:", "Assalto0150539989522468415113760102285039845449", 1, 26, 7, 13, 190, 1
"EVENTO:", "Briga1258459093238677708569586084381109893421", 3, 4, 8, 14, 192, 0
"EVENTO:", "Briga1258459093238677708569586084381109893421", 3, 4, 8, 14, 192, 1
"EVENTO:", "Golpe de Estado675621667521508547818873077133817980664", 2, 21, 5, 16, 195, 0
"EVENTO:", "Golpe de Estado675621667521508547818873077133817980664", 2, 21, 5, 16, 197, 1
"EVENTO:", "Quadrilha15242760071107894825017193777874455559256", 2, 4, 8, 14, 198, 0
"EVENTO:", "Quadrilha15242760071107894825017193777874455559256", 2, 4, 8, 14, 198, 1
"EVENTO:", "Mulher em Trabalho de Parto1191386259966872061437249643428445005403", 1, 29, 2, 10, 201, 0
"EVENTO:", "Mulher em Trabalho de Parto1191386259966872061437249643428445005403", 1, 29, 2, 10, 201, 1
"EVENTO:", "Soldado Ferido174337719108489640456316347127594181873", 1, 28, 4, 12, 204, 0
"EVENTO:", "Soldado Ferido174337719108489640456316347127594181873", 1, 28, 4, 12, 205, 1
"EVENTO:", "Quadrilha154173503901457021118526206208332800330", 1, 25, 10, 14, 207, 0
"EVENTO:", "Quadrilha154173503901457021118526206208332800330", 1, 25, 10, 14, 207, 1
"EVENTO:", "Quadrilha15287623407777889650856640521019235767248", 2, 4, 8, 14, 210, 0
"EVENTO:", "Quadrilha15287623407777889650856640521019235767248", 2, 4, 8, 14, 210, 1
"EVENTO:", "Fuga5319992393654111651942546456778113007984", 2, 7, 6, 14, 213, 0
"EVENTO:", "Fuga5319992393654111651942546456778113007984", 2, 7, 6, 14, 214, 1
"EVENTO:", "Opera\xc3\xa7\xc3\xa3o Policial1357683085459978023203355082831035613322", 2, 11, 1, 10, 216, 0
"EVENTO:", "Opera\xc3\xa7\xc3\xa3o Policial1357683085459978023203355082831035613322", 2, 11, 1, 10, 217, 1
"EVENTO:", "Joalheiria Roubada9332931707047053265095862372774139977107", 3, 18, 5, 8, 219, 0
"EVENTO:", "Joalheiria Roubada9332931707047053265095862372774139977107", 3, 18, 5, 8, 221, 1
"EVENTO:", "Joalheiria Roubada9124904344584101146906842520076693193552", 1, 25, 10, 14, 222, 0
"EVENTO:", "Joalheiria Roubada9124904344584101146906842520076693193552", 1, 25, 10, 14, 222, 1
"EVENTO:", "Opera\xc3\xa7\xc3\xa3o Policial13191044106485600429738646933936932416296", 1, 23, 5, 11, 225, 0
"EVENTO:", "Opera\xc3\xa7\xc3\xa3o Policial13191044106485600429738646933936932416296", 1, 23, 5, 11, 226, 1
"EVENTO:", "Corrida de Rua2220638301111305383312124854557707072485", 2, 4, 8, 14, 228, 0
"EVENTO:", "Corrida de Rua2220638301111305383312124854557707072485", 2, 4, 8, 14, 228, 1
"EVENTO:", "Depreda\xc3\xa7\xc3\xa3o398043197418929280033874788554166614952", 3, 27, 8, 13, 231, 0
"EVENTO:", "Depreda\xc3\xa7\xc3\xa3o398043197418929280033874788554166614952", 3, 27, 8, 13, 232, 1
"EVENTO:", "Exterm\xc3\xadnio424929972308426584303098716540095383746", 3, 24, 5, 11, 234, 0
"EVENTO:", "Exterm\xc3\xadnio424929972308426584303098716540095383746", 3, 24, 5, 11, 234, 1
"EVENTO:", "Exterm\xc3\xadnio4150879519711335241010067892707508294327", 2, 22, 3, 9, 237, 0
"EVENTO:", "Exterm\xc3\xadnio4150879519711335241010067892707508294327", 2, 22, 3, 9, 238, 1
"EVENTO:", "Mulher em Trabalho de Parto1166496995455657242654275030347182026389", 2, 24, 5, 11, 240, 0
"EVENTO:", "Mulher em Trabalho de Parto1166496995455657242654275030347182026389", 2, 24, 5, 11, 240, 1
"EVENTO:", "Golpe de Estado6268248693762704137597384321342047075748", 2, 5, 5, 9, 243, 0
"EVENTO:", "Golpe de Estado6268248693762704137597384321342047075748", 2, 5, 5, 9, 243, 1
"EVENTO:", "Navio Afundando12297373756576468844601910410240227174522", 3, 5, 5, 9, 246, 0
"EVENTO:", "Navio Afundando12297373756576468844601910410240227174522", 3, 5, 5, 9, 246, 1
"EVENTO:", "Depreda\xc3\xa7\xc3\xa3o3165348400974693178570431548625862682797", 3, 24, 5, 11, 249, 0
"EVENTO:", "Depreda\xc3\xa7\xc3\xa3o3165348400974693178570431548625862682797", 3, 24, 5, 11, 249, 1
"EVENTO:", "Hospital em Chamas787146526109880770542588984449297095902", 3, 4, 8, 14, 252, 0
"EVENTO:", "Hospital em Chamas787146526109880770542588984449297095902", 3, 4, 8, 14, 252, 1
"EVENTO:", "Golpe de Estado687161816966393934433576771164837548515", 3, 29, 2, 10, 255, 0
"EVENTO:", "Golpe de Estado687161816966393934433576771164837548515", 3, 29, 2, 10, 255, 1
"EVENTO:", "Joalheiria Roubada9284244053349557149424401602495018059926", 2, 24, 5, 11, 258, 0
"EVENTO:", "Joalheiria Roubada9284244053349557149424401602495018059926", 2, 24, 5, 11, 258, 1
"EVENTO:", "PM na \xc3\x81rea1413573021802038080423202445669501651371", 1, 11, 1, 10, 261, 0
"EVENTO:", "PM na \xc3\x81rea1413573021802038080423202445669501651371", 1, 11, 1, 10, 262, 1
"EVENTO:", "Ladr\xc3\xa3o10188132983799307049781747707321623127552", 2, 21, 5, 16, 264, 0
"EVENTO:", "Ladr\xc3\xa3o10188132983799307049781747707321623127552", 2, 21, 5, 16, 266, 1
"EVENTO:", "Navio Afundando12261549192326348770092285870078358334257", 2, 7, 6, 14, 267, 0
"EVENTO:", "Navio Afundando12261549192326348770092285870078358334257", 2, 7, 6, 14, 268, 1
"EVENTO:", "Depreda\xc3\xa7\xc3\xa3o3295088348763897162526108037749438287974", 1, 19, 4, 15, 270, 0
"EVENTO:", "Depreda\xc3\xa7\xc3\xa3o3295088348763897162526108037749438287974", 1, 19, 4, 15, 270, 1
"EVENTO:", "Quadrilha15199197107367002711466838997963469639211", 3, 3, 11, 17, 273, 0
"EVENTO:", "Quadrilha15199197107367002711466838997963469639211", 3, 3, 11, 17, 273, 1
"EVENTO:", "Navio Afundando12220884098717300479158061525093066891197", 3, 29, 2, 10, 276, 0
"EVENTO:", "Navio Afundando12220884098717300479158061525093066891197", 3, 29, 2, 10, 276, 1
"EVENTO:", "Depreda\xc3\xa7\xc3\xa3o393045493585459838677125761035600799074", 3, 2, 4, 7, 279, 0
"EVENTO:", "Depreda\xc3\xa7\xc3\xa3o393045493585459838677125761035600799074", 3, 2, 4, 7, 280, 1
"EVENTO:", "Fuga5309757290132401912650176005989527168853", 2, 26, 7, 13, 282, 0
"EVENTO:", "Fuga5309757290132401912650176005989527168853", 2, 26, 7, 13, 283, 1
"EVENTO:", "Quadrilha15194404820081197365390225417231742996962", 3, 3, 11, 17, 285, 0
"EVENTO:", "Quadrilha15194404820081197365390225417231742996962", 3, 3, 11, 17, 285, 1
"EVENTO:", "Mulher em Trabalho de Parto1158592186118563997235137954080258375493", 2, 23, 5, 11, 288, 0
"EVENTO:", "Mulher em Trabalho de Parto1158592186118563997235137954080258375493", 2, 23, 5, 11, 289, 1
"EVENTO:", "Corrida de Rua2287188309988405176231874115336470988830", 1, 10, 2, 7, 291, 0
"EVENTO:", "Corrida de Rua2287188309988405176231874115336470988830", 1, 10, 2, 7, 293, 1
"EVENTO:", "Assalto012792894708489788517488889268340915463", 2, 1, 5, 9, 294, 0
"EVENTO:", "Assalto012792894708489788517488889268340915463", 2, 1, 5, 9, 296, 1
"EVENTO:", "Fuga573153590872521102872455147052170055725", 3, 6, 8, 14, 297, 0
"EVENTO:", "Fuga573153590872521102872455147052170055725", 3, 6, 8, 14, 298, 1
"EVENTO:", "Ladr\xc3\xa3o10302345335082474822909494213240814908278", 1, 8, 7, 14, 300, 0
"EVENTO:", "Ladr\xc3\xa3o10302345335082474822909494213240814908278", 1, 8, 7, 14, 301, 1
"EVENTO:", "Depreda\xc3\xa7\xc3\xa3o3238388006801568368654987731238321115270", 1, 27, 8, 13, 303, 0
"EVENTO:", "Depreda\xc3\xa7\xc3\xa3o3238388006801568368654987731238321115270", 1, 27, 8, 13, 304, 1
"EVENTO:", "Assalto0263791871661391807820047534583979604776", 2, 21, 5, 16, 306, 0
"EVENTO:", "Assalto0263791871661391807820047534583979604776", 2, 21, 5, 16, 308, 1
"EVENTO:", "Assalto068434964353930272735408270505341569769", 2, 18, 5, 8, 309, 0
"EVENTO:", "Assalto068434964353930272735408270505341569769", 2, 18, 5, 8, 311, 1
"EVENTO:", "Soldado Ferido17110394959879498602276127081718308305111", 2, 21, 5, 16, 312, 0
"EVENTO:", "Soldado Ferido17110394959879498602276127081718308305111", 2, 21, 5, 16, 314, 1
"EVENTO:", "Corrida de Rua2252155008200559949657665905282377615517", 1, 27, 8, 13, 315, 0
"EVENTO:", "Corrida de Rua2252155008200559949657665905282377615517", 1, 27, 8, 13, 316, 1
"EVENTO:", "Assalto016320218674730377622926188559792925445", 3, 18, 5, 8, 318, 0
"EVENTO:", "Assalto016320218674730377622926188559792925445", 3, 18, 5, 8, 320, 1
"EVENTO:", "Assalto0304928877825825800470513592367139778847", 2, 2, 4, 7, 321, 0
"EVENTO:", "Assalto0304928877825825800470513592367139778847", 2, 2, 4, 7, 322, 1
"EVENTO:", "Quadrilha154788592160479258225669079266502999726", 1, 6, 8, 14, 324, 0
"EVENTO:", "Quadrilha154788592160479258225669079266502999726", 1, 6, 8, 14, 325, 1
"EVENTO:", "Quadrilha15303221521860506536235972699144582295481", 2, 17, 5, 15, 327, 0
"EVENTO:", "Quadrilha15303221521860506536235972699144582295481", 2, 17, 5, 15, 328, 1
"EVENTO:", "Soldado Ferido17255243179833574707223208381533517471911", 2, 24, 5, 11, 330, 0
"EVENTO:", "Soldado Ferido17255243179833574707223208381533517471911", 2, 24, 5, 11, 330, 1
"EVENTO:", "Briga1179560033108906972408848574428305817605", 1, 7, 6, 14, 333, 0
"EVENTO:", "Briga1179560033108906972408848574428305817605", 1, 7, 6, 14, 334, 1
"EVENTO:", "Navio Afundando12200145741984766568619903462308134475436", 1, 22, 3, 9, 336, 0
"EVENTO:", "Navio Afundando12200145741984766568619903462308134475436", 1, 22, 3, 9, 337, 1
"EVENTO:", "Golpe de Estado6317937089198524200283366764707840735831", 3, 20, 9, 9, 339, 0
"EVENTO:", "Golpe de Estado6317937089198524200283366764707840735831", 3, 20, 9, 9, 340, 1
"EVENTO:", "V\xc3\xadtima de Acidente191437021042875681699333732336249682526", 1, 11, 1, 10, 342, 0
"EVENTO:", "V\xc3\xadtima de Acidente191437021042875681699333732336249682526", 1, 11, 1, 10, 343, 1
"EVENTO:", "Ladr\xc3\xa3o10127794018640996568718204754489689118035", 3, 19, 4, 15, 345, 0
"EVENTO:", "Ladr\xc3\xa3o10127794018640996568718204754489689118035", 3, 19, 4, 15, 345, 1
"EVENTO:", "Corrida de Rua225460206465357587965076789159188190184", 3, 9, 6, 12, 348, 0
"EVENTO:", "Corrida de Rua225460206465357587965076789159188190184", 3, 9, 6, 12, 349, 1
"EVENTO:", "Quadrilha15276576183294230680062846586296439356770", 3, 25, 10, 14, 351, 0
"EVENTO:", "Quadrilha15276576183294230680062846586296439356770", 3, 25, 10, 14, 351, 1
"EVENTO:", "Golpe de Estado682319276975065630148970794184177797951", 1, 16, 9, 15, 354, 0
"EVENTO:", "Golpe de Estado682319276975065630148970794184177797951", 1, 16, 9, 15, 354, 1
"EVENTO:", "Quadrilha156680694809866482894790039201700394749", 3, 23, 5, 11, 357, 0
"EVENTO:", "Quadrilha156680694809866482894790039201700394749", 3, 23, 5, 11, 358, 1
"EVENTO:", "Golpe de Estado6313904546812632353512095349352177401436", 2, 21, 5, 16, 360, 0
"EVENTO:", "Golpe de Estado6313904546812632353512095349352177401436", 2, 21, 5, 16, 362, 1
"EVENTO:", "Opera\xc3\xa7\xc3\xa3o Policial1395413431934096366488818781824819360211", 2, 9, 6, 12, 363, 0
"EVENTO:", "Opera\xc3\xa7\xc3\xa3o Policial1395413431934096366488818781824819360211", 2, 9, 6, 12, 364, 1
"EVENTO:", "Navio Afundando12202755712227275311251131034231934524292", 2, 9, 6, 12, 366, 0
"EVENTO:", "Navio Afundando12202755712227275311251131034231934524292", 2, 9, 6, 12, 367, 1
"EVENTO:", "Individuo Suspeito881102357228590284302696444208378589193", 3, 27, 8, 13, 369, 0
"EVENTO:", "Individuo Suspeito881102357228590284302696444208378589193", 3, 27, 8, 13, 370, 1
"EVENTO:", "Navio Afundando12210915234754747959125726684785364783197", 1, 10, 2, 7, 372, 0
"EVENTO:", "Navio Afundando12210915234754747959125726684785364783197", 1, 10, 2, 7, 374, 1
"EVENTO:", "Soldado Ferido17283158838233205977944570257181286662740", 3, 25, 10, 14, 375, 0
"EVENTO:", "Soldado Ferido17283158838233205977944570257181286662740", 3, 25, 10, 14, 375, 1
"EVENTO:", "Golpe de Estado6336228470968466998109962150543204892674", 2, 6, 8, 14, 378, 0
"EVENTO:", "Golpe de Estado6336228470968466998109962150543204892674", 2, 6, 8, 14, 379, 1
"EVENTO:", "Briga1267863363423758899204215480197433172956", 2, 16, 9, 15, 381, 0
"EVENTO:", "Briga1267863363423758899204215480197433172956", 2, 16, 9, 15, 381, 1
"EVENTO:", "Resgate1692559824415858961485216860740030736592", 3, 17, 5, 15, 384, 0
"EVENTO:", "Resgate1692559824415858961485216860740030736592", 3, 17, 5, 15, 385, 1
"EVENTO:", "Navio Afundando1277946521772877883368499222021899669131", 3, 28, 4, 12, 387, 0
"EVENTO:", "Navio Afundando1277946521772877883368499222021899669131", 3, 28, 4, 12, 388, 1
"EVENTO:", "Briga1113969574298707279902660110270977112659", 1, 29, 2, 10, 390, 0
"EVENTO:", "Briga1113969574298707279902660110270977112659", 1, 29, 2, 10, 390, 1
"EVENTO:", "Golpe de Estado6158029072005297833792311976209331539642", 1, 12, 7, 10, 393, 0
"EVENTO:", "Golpe de Estado6158029072005297833792311976209331539642", 1, 12, 7, 10, 394, 1
"EVENTO:", "Mulher em Trabalho de Parto11213485384225352220908827218996833164235", 1, 1, 5, 9, 396, 0
"EVENTO:", "Mulher em Trabalho de Parto11213485384225352220908827218996833164235", 1, 1, 5, 9, 398, 1
"EVENTO:", "Individuo Suspeito8114904101589720070249051772164797279003", 3, 21, 5, 16, 399, 0
"EVENTO:", "Individuo Suspeito8114904101589720070249051772164797279003", 3, 21, 5, 16, 401, 1
"EVENTO:", "Depreda\xc3\xa7\xc3\xa3o3150239819690516881708185861484280258887", 3, 11, 1, 10, 402, 0
"EVENTO:", "Depreda\xc3\xa7\xc3\xa3o3150239819690516881708185861484280258887", 3, 11, 1, 10, 403, 1
"EVENTO:", "Individuo Suspeito8121527047105885550566023907784631063535", 1, 29, 2, 10, 405, 0
"EVENTO:", "Individuo Suspeito8121527047105885550566023907784631063535", 1, 29, 2, 10, 405, 1
