('EVENTO', 'NOME', 'INTENSIDADE', 'PONTO', 'GRAU_ATUAL', 'GRAU_ORIGINAL', 'RODADAS', 'STATUS')
('EVENTO:', 'Ladr\xc3\xa3o10331202827487248369837661457837036512045', 1, 12, 9, 23, 106, 'COMPLETO')
('EVENTO:', 'Depreda\xc3\xa7\xc3\xa3o3174662635614138336224432220531591167545', 3, 55, 6, 26, 108, 'ATIVO')
('EVENTO:', 'Golpe de Estado671938857369213262935431384673363221092', 3, 28, 11, 27, 111, 'ATIVO')
('EVENTO:', 'Mulher em Trabalho de Parto11242631780592410388333741302810503031676', 1, 12, 9, 23, 112, 'COMPLETO')
('EVENTO:', 'Resgate1619142585022813306730651855943643409309', 2, 39, 9, 23, 114, 'ATIVO')
('EVENTO:', 'Golpe de Estado6158561514974292694018722968262704575560', 2, 10, 11, 26, 117, 'ATIVO')
('EVENTO:', 'Quadrilha15167013814182966903702249902169238075977', 3, 52, 5, 21, 120, 'ATIVO')
('EVENTO:', 'Golpe de Estado6195383547775795737795650918007328940057', 2, 3, 8, 22, 122, 'COMPLETO')
('EVENTO:', 'Individuo Suspeito8119950193980860915401778926787131463748', 2, 27, 11, 21, 123, 'ATIVO')
('EVENTO:', 'Depreda\xc3\xa7\xc3\xa3o3254136262935760806361223227080801138791', 1, 38, 8, 22, 126, 'ON-HOLD')
('EVENTO:', 'Fuga5320595236367083806940271620347417793650', 3, 55, 6, 26, 129, 'ON-HOLD')
('EVENTO:', 'Resgate16262532359223996233411669049270690907133', 1, 49, 9, 25, 132, 'ON-HOLD')
('EVENTO:', 'Assalto0331945606746981582786602666136485417679', 2, 24, 13, 23, 132, 'COMPLETO')
('EVENTO:', 'Resgate16262532359223996233411669049270690907133', 1, 49, 9, 25, 132, 'RE-ATIVO')
('EVENTO:', 'Golpe de Estado6158561514974292694018722968262704575560', 1, 10, 11, 26, 134, 'COMPLETO')
('EVENTO:', 'Fuga5320595236367083806940271620347417793650', 3, 55, 6, 26, 134, 'RE-ATIVO')
('EVENTO:', 'Soldado Ferido17267525057281581244553590573506053158143', 2, 52, 5, 21, 135, 'ATIVO')
('EVENTO:', 'Ladr\xc3\xa3o10182806514620437443726770330985326724483', 2, 27, 11, 21, 135, 'COMPLETO')
('EVENTO:', 'Depreda\xc3\xa7\xc3\xa3o3254136262935760806361223227080801138791', 1, 38, 8, 22, 135, 'RE-ATIVO')
('EVENTO:', 'Hospital em Chamas7270120298316956690054457995134845040479', 2, 44, 6, 21, 138, 'ATIVO')
('EVENTO:', 'Fuga5224665390159153999128682678977896099181', 2, 45, 7, 20, 141, 'ON-HOLD')
('EVENTO:', 'Hospital em Chamas7270120298316956690054457995134845040479', 1, 44, 6, 21, 141, 'COMPLETO')
('EVENTO:', 'Fuga5224665390159153999128682678977896099181', 2, 45, 7, 20, 141, 'RE-ATIVO')
('EVENTO:', 'Soldado Ferido17156641054264903231633797819889417280496', 2, 22, 9, 22, 142, 'COMPLETO')
('EVENTO:', 'Fuga5155541009397506244551406717872593407657', 2, 18, 10, 21, 144, 'ATIVO')
('EVENTO:', 'Tiroteio18249988051687105554716352834474244897637', 2, 50, 8, 22, 147, 'ON-HOLD')
('EVENTO:', 'Quadrilha15211797927954445884577425373211200719040', 1, 24, 13, 23, 147, 'COMPLETO')
('EVENTO:', 'Tiroteio18249988051687105554716352834474244897637', 2, 50, 8, 22, 147, 'RE-ATIVO')
('EVENTO:', 'Ladr\xc3\xa3o1077453022422132501553892189636923104058', 1, 54, 9, 26, 148, 'COMPLETO')
('EVENTO:', 'Individuo Suspeito8119950193980860915401778926787131463748', 2, 27, 11, 21, 149, 'COMPLETO')
('EVENTO:', 'Mulher em Trabalho de Parto1114053510144685633710078429383492723130', 3, 15, 11, 23, 150, 'ATIVO')
('EVENTO:', 'Fuga5155541009397506244551406717872593407657', 2, 18, 10, 21, 150, 'COMPLETO')
('EVENTO:', 'Ladr\xc3\xa3o10324977118315188023281893735836086581860', 3, 21, 11, 27, 153, 'ATIVO')
('EVENTO:', 'Quadrilha15195906295333596000591378562428109650819', 3, 33, 8, 22, 156, 'ATIVO')
('EVENTO:', 'Mulher em Trabalho de Parto11260662043112362237188065981395634745788', 3, 36, 10, 21, 159, 'ON-HOLD')
('EVENTO:', 'Depreda\xc3\xa7\xc3\xa3o3254136262935760806361223227080801138791', 1, 38, 8, 22, 161, 'COMPLETO')
('EVENTO:', 'Mulher em Trabalho de Parto11260662043112362237188065981395634745788', 3, 36, 10, 21, 161, 'RE-ATIVO')
('EVENTO:', 'Navio Afundando12300866951406699728074975541656035325398', 3, 47, 7, 19, 162, 'ON-HOLD')
('EVENTO:', 'Depreda\xc3\xa7\xc3\xa3o3174662635614138336224432220531591167545', 2, 55, 6, 26, 163, 'COMPLETO')
('EVENTO:', 'Navio Afundando12300866951406699728074975541656035325398', 3, 47, 7, 19, 163, 'RE-ATIVO')
('EVENTO:', 'Mulher em Trabalho de Parto11260662043112362237188065981395634745788', 1, 36, 10, 21, 163, 'COMPLETO')
('EVENTO:', 'Exterm\xc3\xadnio4138249292112970392165843188733191771800', 1, 41, 9, 30, 164, 'COMPLETO')
('EVENTO:', 'Exterm\xc3\xadnio429590800556552880551413858761477062444', 3, 25, 12, 26, 165, 'ATIVO')
('EVENTO:', 'Golpe de Estado671938857369213262935431384673363221092', 1, 28, 11, 27, 165, 'COMPLETO')
('EVENTO:', 'Briga1191716673243071784469835818019514157358', 3, 59, 6, 22, 168, 'ATIVO')
('EVENTO:', 'Fuga5320595236367083806940271620347417793650', 1, 55, 6, 26, 168, 'COMPLETO')
('EVENTO:', 'Ladr\xc3\xa3o10245355462474005217682676931614716554848', 2, 12, 9, 23, 169, 'COMPLETO')
('EVENTO:', 'Resgate1613536327179361293780970729568793722946', 3, 5, 9, 21, 171, 'ATIVO')
('EVENTO:', 'Briga1191716673243071784469835818019514157358', 1, 59, 6, 22, 173, 'COMPLETO')
('EVENTO:', 'Exterm\xc3\xadnio4195265641023013290481625651829142467848', 1, 56, 2, 24, 174, 'ATIVO')
('EVENTO:', 'Soldado Ferido17236062729012960785807643775204093756409', 2, 19, 12, 26, 177, 'ATIVO')
('EVENTO:', 'Quadrilha15195906295333596000591378562428109650819', 2, 33, 8, 22, 177, 'COMPLETO')
('EVENTO:', 'Resgate16262532359223996233411669049270690907133', 1, 49, 9, 25, 178, 'COMPLETO')
('EVENTO:', 'Navio Afundando12219548748272995801225282801352935686873', 1, 39, 9, 23, 180, 'ATIVO')
('EVENTO:', 'Resgate1619142585022813306730651855943643409309', 1, 39, 9, 23, 181, 'COMPLETO')
('EVENTO:', 'Navio Afundando12206864394328591680327977234753906680130', 3, 29, 11, 26, 183, 'ATIVO')
('EVENTO:', 'V\xc3\xadtima de Acidente19222305314165597849660756473154419043529', 3, 36, 10, 21, 186, 'ATIVO')
('EVENTO:', 'Mulher em Trabalho de Parto1114053510144685633710078429383492723130', 1, 15, 11, 23, 188, 'COMPLETO')
('EVENTO:', 'Soldado Ferido17138580482182882104128364898063142681384', 1, 24, 13, 23, 189, 'ATIVO')
('EVENTO:', 'Navio Afundando12219548748272995801225282801352935686873', 1, 39, 9, 23, 189, 'COMPLETO')
('EVENTO:', 'Briga1329934128571616860231526764750438596017', 1, 22, 9, 22, 192, 'ATIVO')
('EVENTO:', 'Hospital em Chamas772308969925091129670297914203176157900', 2, 30, 8, 23, 195, 'ON-HOLD')
('EVENTO:', 'Resgate1613536327179361293780970729568793722946', 2, 5, 9, 21, 197, 'COMPLETO')
('EVENTO:', 'Hospital em Chamas772308969925091129670297914203176157900', 2, 30, 8, 23, 197, 'RE-ATIVO')
('EVENTO:', 'V\xc3\xadtima de Acidente1927641236804288154056619570076732675511', 3, 43, 8, 23, 198, 'ON-HOLD')
('EVENTO:', 'Golpe de Estado6120250222557842741353000778862705690593', 1, 57, 4, 18, 201, 'ON-HOLD')
('EVENTO:', 'Hospital em Chamas792807192594494873232880609565650570619', 2, 13, 13, 23, 204, 'ON-HOLD')
('EVENTO:', 'Briga1214994163551964971956798700960262631526', 1, 29, 11, 26, 207, 'ON-HOLD')
('EVENTO:', 'Fuga5224665390159153999128682678977896099181', 1, 45, 7, 20, 209, 'COMPLETO')
('EVENTO:', 'Briga1214994163551964971956798700960262631526', 1, 29, 11, 26, 209, 'RE-ATIVO')
('EVENTO:', 'Exterm\xc3\xadnio4195265641023013290481625651829142467848', 1, 56, 2, 24, 209, 'COMPLETO')
('EVENTO:', 'Hospital em Chamas792807192594494873232880609565650570619', 2, 13, 13, 23, 209, 'RE-ATIVO')
('EVENTO:', 'Ladr\xc3\xa3o10263874351255130789303241556893222770308', 2, 25, 12, 26, 210, 'ON-HOLD')
('EVENTO:', 'Mulher em Trabalho de Parto11192534957633837394188958574064875662057', 3, 11, 8, 25, 213, 'ON-HOLD')
('EVENTO:', 'Resgate16300100047355955424572093121345557899297', 2, 7, 11, 25, 216, 'ON-HOLD')
('EVENTO:', 'Hospital em Chamas772308969925091129670297914203176157900', 2, 30, 8, 23, 217, 'COMPLETO')
('EVENTO:', 'Resgate16300100047355955424572093121345557899297', 2, 7, 11, 25, 217, 'RE-ATIVO')
('EVENTO:', 'Resgate16300100047355955424572093121345557899297', 2, 7, 11, 25, 217, 'COMPLETO')
('EVENTO:', 'Mulher em Trabalho de Parto11192534957633837394188958574064875662057', 3, 11, 8, 25, 217, 'RE-ATIVO')
('EVENTO:', 'Navio Afundando12300866951406699728074975541656035325398', 2, 47, 7, 19, 218, 'COMPLETO')
('EVENTO:', 'Ladr\xc3\xa3o10263874351255130789303241556893222770308', 2, 25, 12, 26, 218, 'RE-ATIVO')
('EVENTO:', 'Navio Afundando12233424680232765712859742117517326618820', 2, 35, 8, 24, 219, 'ON-HOLD')
('EVENTO:', 'Ladr\xc3\xa3o10324977118315188023281893735836086581860', 2, 21, 11, 27, 219, 'COMPLETO')
('EVENTO:', 'Navio Afundando12233424680232765712859742117517326618820', 2, 35, 8, 24, 219, 'RE-ATIVO')
('EVENTO:', 'Hospital em Chamas792807192594494873232880609565650570619', 1, 13, 13, 23, 221, 'COMPLETO')
('EVENTO:', 'Golpe de Estado6120250222557842741353000778862705690593', 1, 57, 4, 18, 221, 'RE-ATIVO')
('EVENTO:', 'Resgate16337616344623481155807348364096977187021', 2, 40, 9, 25, 222, 'ON-HOLD')
('EVENTO:', 'Briga1329934128571616860231526764750438596017', 1, 22, 9, 22, 223, 'COMPLETO')
('EVENTO:', 'Resgate16337616344623481155807348364096977187021', 2, 40, 9, 25, 223, 'RE-ATIVO')
('EVENTO:', 'Mulher em Trabalho de Parto11192534957633837394188958574064875662057', 2, 11, 8, 25, 224, 'COMPLETO')
('EVENTO:', 'V\xc3\xadtima de Acidente1927641236804288154056619570076732675511', 3, 43, 8, 23, 224, 'RE-ATIVO')
('EVENTO:', 'Depreda\xc3\xa7\xc3\xa3o3222699951592114115996563029964792629839', 3, 6, 10, 27, 225, 'ON-HOLD')
('EVENTO:', 'V\xc3\xadtima de Acidente19222305314165597849660756473154419043529', 1, 36, 10, 21, 227, 'COMPLETO')
('EVENTO:', 'Depreda\xc3\xa7\xc3\xa3o3222699951592114115996563029964792629839', 3, 6, 10, 27, 227, 'RE-ATIVO')
('EVENTO:', 'Golpe de Estado688899857099964227686423100736529691196', 2, 42, 3, 19, 228, 'ON-HOLD')
('EVENTO:', 'Soldado Ferido17236062729012960785807643775204093756409', 2, 19, 12, 26, 229, 'COMPLETO')
('EVENTO:', 'Golpe de Estado688899857099964227686423100736529691196', 2, 42, 3, 19, 229, 'RE-ATIVO')
('EVENTO:', 'PM na \xc3\x81rea14230630446111563679779297434745483736598', 2, 6, 10, 27, 231, 'ON-HOLD')
('EVENTO:', 'Navio Afundando12233424680232765712859742117517326618820', 2, 35, 8, 24, 231, 'COMPLETO')
('EVENTO:', 'PM na \xc3\x81rea14230630446111563679779297434745483736598', 2, 6, 10, 27, 231, 'RE-ATIVO')
('EVENTO:', 'Resgate16219324400179728790496093341850515510129', 3, 31, 8, 23, 234, 'ON-HOLD')
('EVENTO:', 'Fuga5170900378555044615622906144741885779509', 1, 58, 4, 26, 237, 'ON-HOLD')
('EVENTO:', 'Individuo Suspeito8273299820129421379848399259796241183438', 1, 36, 10, 21, 240, 'ON-HOLD')
('EVENTO:', 'Soldado Ferido17138580482182882104128364898063142681384', 1, 24, 13, 23, 240, 'COMPLETO')
('EVENTO:', 'Individuo Suspeito8273299820129421379848399259796241183438', 1, 36, 10, 21, 240, 'RE-ATIVO')
('EVENTO:', 'Exterm\xc3\xadnio429590800556552880551413858761477062444', 1, 25, 12, 26, 241, 'COMPLETO')
('EVENTO:', 'Fuga5170900378555044615622906144741885779509', 1, 58, 4, 26, 241, 'RE-ATIVO')
('EVENTO:', 'V\xc3\xadtima de Acidente19260700291708317575519970547051766361629', 2, 58, 4, 26, 243, 'ON-HOLD')
('EVENTO:', 'Briga1257206943698622749366032612273579741363', 1, 43, 8, 23, 246, 'ON-HOLD')
('EVENTO:', 'Depreda\xc3\xa7\xc3\xa3o3222699951592114115996563029964792629839', 1, 6, 10, 27, 246, 'COMPLETO')
('EVENTO:', 'Briga1257206943698622749366032612273579741363', 1, 43, 8, 23, 246, 'RE-ATIVO')
('EVENTO:', 'PM na \xc3\x81rea1425928057298402727433347027196873922982', 3, 28, 11, 27, 249, 'ON-HOLD')
('EVENTO:', 'PM na \xc3\x81rea14230630446111563679779297434745483736598', 2, 6, 10, 27, 249, 'COMPLETO')
('EVENTO:', 'PM na \xc3\x81rea1425928057298402727433347027196873922982', 3, 28, 11, 27, 249, 'RE-ATIVO')
('EVENTO:', 'Ladr\xc3\xa3o10263874351255130789303241556893222770308', 2, 25, 12, 26, 250, 'COMPLETO')
('EVENTO:', 'V\xc3\xadtima de Acidente19260700291708317575519970547051766361629', 2, 58, 4, 26, 250, 'RE-ATIVO')
('EVENTO:', 'Soldado Ferido17149199270249160693294513018437538876554', 2, 39, 9, 23, 252, 'ON-HOLD')
('EVENTO:', 'Assalto0124398194003687026301194757007641003795', 2, 51, 8, 24, 255, 'ON-HOLD')
('EVENTO:', 'Ladr\xc3\xa3o10270485456340344842658709754433792917705', 2, 46, 5, 17, 258, 'ON-HOLD')
('EVENTO:', 'V\xc3\xadtima de Acidente1927641236804288154056619570076732675511', 2, 43, 8, 23, 260, 'COMPLETO')
('EVENTO:', 'Ladr\xc3\xa3o10270485456340344842658709754433792917705', 2, 46, 5, 17, 260, 'RE-ATIVO')
('EVENTO:', 'Depreda\xc3\xa7\xc3\xa3o3174746174172998322794157161484884930436', 1, 15, 11, 23, 261, 'ON-HOLD')
('EVENTO:', 'Navio Afundando12206864394328591680327977234753906680130', 2, 29, 11, 26, 261, 'COMPLETO')
('EVENTO:', 'Depreda\xc3\xa7\xc3\xa3o3174746174172998322794157161484884930436', 1, 15, 11, 23, 261, 'RE-ATIVO')
('EVENTO:', 'Exterm\xc3\xadnio439484291045417521399596861166297884815', 2, 36, 10, 21, 264, 'ATIVO')
('EVENTO:', 'Resgate16337616344623481155807348364096977187021', 1, 40, 9, 25, 266, 'COMPLETO')
('EVENTO:', 'Assalto0124398194003687026301194757007641003795', 2, 51, 8, 24, 266, 'RE-ATIVO')
('EVENTO:', 'Exterm\xc3\xadnio4145409038304741925501193986163907592158', 2, 2, 4, 18, 267, 'ON-HOLD')
('EVENTO:', 'Depreda\xc3\xa7\xc3\xa3o312034634391030833963767688778161368880', 2, 22, 9, 22, 270, 'ON-HOLD')
('EVENTO:', 'Fuga5170900378555044615622906144741885779509', 1, 58, 4, 26, 270, 'COMPLETO')
('EVENTO:', 'Depreda\xc3\xa7\xc3\xa3o312034634391030833963767688778161368880', 2, 22, 9, 22, 270, 'RE-ATIVO')
('EVENTO:', 'Hospital em Chamas7179520272293727846771650357018753310362', 1, 54, 9, 26, 273, 'ON-HOLD')
('EVENTO:', 'Briga1214994163551964971956798700960262631526', 1, 29, 11, 26, 273, 'COMPLETO')
('EVENTO:', 'Hospital em Chamas7179520272293727846771650357018753310362', 1, 54, 9, 26, 273, 'RE-ATIVO')
('EVENTO:', 'V\xc3\xadtima de Acidente19260700291708317575519970547051766361629', 2, 58, 4, 26, 273, 'COMPLETO')
('EVENTO:', 'Exterm\xc3\xadnio4145409038304741925501193986163907592158', 2, 2, 4, 18, 273, 'RE-ATIVO')
('EVENTO:', 'Depreda\xc3\xa7\xc3\xa3o3174746174172998322794157161484884930436', 1, 15, 11, 23, 273, 'COMPLETO')
('EVENTO:', 'Soldado Ferido17149199270249160693294513018437538876554', 2, 39, 9, 23, 273, 'RE-ATIVO')
('EVENTO:', 'Briga1257206943698622749366032612273579741363', 1, 43, 8, 23, 275, 'COMPLETO')
('EVENTO:', 'Resgate16219324400179728790496093341850515510129', 3, 31, 8, 23, 275, 'RE-ATIVO')
('EVENTO:', 'Exterm\xc3\xadnio4294758229754712147490761964314042872826', 2, 54, 9, 26, 276, 'ON-HOLD')
('EVENTO:', 'Hospital em Chamas718510474884030911134891133331425431035', 2, 27, 11, 21, 279, 'ON-HOLD')
('EVENTO:', 'Soldado Ferido17149199270249160693294513018437538876554', 1, 39, 9, 23, 280, 'COMPLETO')
('EVENTO:', 'Hospital em Chamas718510474884030911134891133331425431035', 2, 27, 11, 21, 280, 'RE-ATIVO')
('EVENTO:', 'Briga1237613912026746302311923965367566469126', 1, 30, 8, 23, 282, 'ON-HOLD')
('EVENTO:', 'Individuo Suspeito8273299820129421379848399259796241183438', 1, 36, 10, 21, 282, 'COMPLETO')
('EVENTO:', 'Briga1237613912026746302311923965367566469126', 1, 30, 8, 23, 282, 'RE-ATIVO')
('EVENTO:', 'Resgate16120792478944520907537810937275336381610', 2, 9, 10, 26, 285, 'ON-HOLD')
('EVENTO:', 'Resgate16219324400179728790496093341850515510129', 1, 31, 8, 23, 286, 'COMPLETO')
('EVENTO:', 'Resgate16120792478944520907537810937275336381610', 2, 9, 10, 26, 286, 'RE-ATIVO')
('EVENTO:', 'Golpe de Estado6296768888647730867999096788998070320536', 1, 47, 7, 19, 288, 'ON-HOLD')
('EVENTO:', 'Exterm\xc3\xadnio4145409038304741925501193986163907592158', 2, 2, 4, 18, 290, 'COMPLETO')
('EVENTO:', 'Golpe de Estado6296768888647730867999096788998070320536', 1, 47, 7, 19, 290, 'RE-ATIVO')
('EVENTO:', 'Navio Afundando12167339610138449552951212789522878070115', 1, 6, 10, 27, 291, 'ATIVO')
('EVENTO:', 'Exterm\xc3\xadnio439484291045417521399596861166297884815', 1, 36, 10, 21, 292, 'COMPLETO')
('EVENTO:', 'Exterm\xc3\xadnio4294758229754712147490761964314042872826', 2, 54, 9, 26, 292, 'RE-ATIVO')
('EVENTO:', 'Resgate1652958780459267532141215601329984598644', 1, 49, 9, 25, 294, 'ON-HOLD')
('EVENTO:', 'Quadrilha15168100567084131604682220479950499661825', 1, 35, 8, 24, 297, 'ON-HOLD')
('EVENTO:', 'Mulher em Trabalho de Parto11106158596871465325317875927260446326956', 3, 54, 9, 26, 300, 'ON-HOLD')
('EVENTO:', 'Resgate16120792478944520907537810937275336381610', 1, 9, 10, 26, 301, 'COMPLETO')
('EVENTO:', 'Mulher em Trabalho de Parto11106158596871465325317875927260446326956', 3, 54, 9, 26, 301, 'RE-ATIVO')
('EVENTO:', 'Hospital em Chamas718510474884030911134891133331425431035', 1, 27, 11, 21, 302, 'COMPLETO')
('EVENTO:', 'Quadrilha15168100567084131604682220479950499661825', 1, 35, 8, 24, 302, 'RE-ATIVO')
('EVENTO:', 'Soldado Ferido17302799423058730586665571430824806006104', 1, 27, 11, 21, 303, 'ON-HOLD')
('EVENTO:', 'Quadrilha15198681218668749097535815747190690609636', 1, 35, 8, 24, 306, 'ON-HOLD')
('EVENTO:', 'Ladr\xc3\xa3o10270485456340344842658709754433792917705', 2, 46, 5, 17, 306, 'COMPLETO')
('EVENTO:', 'Quadrilha15198681218668749097535815747190690609636', 1, 35, 8, 24, 306, 'RE-ATIVO')
('EVENTO:', 'Navio Afundando12167339610138449552951212789522878070115', 1, 6, 10, 27, 306, 'COMPLETO')
('EVENTO:', 'Soldado Ferido17302799423058730586665571430824806006104', 1, 27, 11, 21, 306, 'RE-ATIVO')
('EVENTO:', 'Fuga52895905312440894054454888734109608447', 1, 47, 7, 19, 309, 'ATIVO')
('EVENTO:', 'Opera\xc3\xa7\xc3\xa3o Policial13230732213605140607808499695414065090032', 2, 31, 8, 23, 312, 'ON-HOLD')
