('EVENTO', 'NOME', 'INTENSIDADE', 'PONTO', 'GRAU_ATUAL', 'GRAU_ORIGINAL', 'RODADAS', 'STATUS')
('EVENTO:', 'Resgate1665612128258189842926076818491412642423', 3, 7, 3, 13, 36, 'ATIVO')
('EVENTO:', 'Briga1298249419973948380419742941843836124883', 1, 20, 7, 12, 39, 'ATIVO')
('EVENTO:', 'Fuga5160551919283946856789905520838149901018', 3, 24, 4, 11, 42, 'ATIVO')
('EVENTO:', 'Briga1298249419973948380419742941843836124883', 1, 20, 7, 12, 42, 'COMPLETO')
('EVENTO:', 'Resgate1665612128258189842926076818491412642423', 3, 7, 3, 13, 44, 'COMPLETO')
('EVENTO:', 'Joalheiria Roubada9319598460652532285190942191098028376984', 3, 27, 2, 13, 45, 'ATIVO')
('EVENTO:', 'Briga1375446964561863553851262438535202688', 1, 23, 5, 9, 48, 'ATIVO')
('EVENTO:', 'Ladr\xc3\xa3o10271722497144381471680835516242866045599', 2, 24, 4, 11, 51, 'ATIVO')
('EVENTO:', 'V\xc3\xadtima de Acidente191531379451145940638153012486032416271', 3, 16, 4, 11, 52, 'COMPLETO')
('EVENTO:', 'Quadrilha15164549263806516831376832224224389182895', 2, 14, 7, 11, 54, 'ATIVO')
('EVENTO:', 'Quadrilha15248127313380997479970917950071506297956', 1, 16, 4, 11, 55, 'COMPLETO')
('EVENTO:', 'Fuga5216861546390532291429345981655203003456', 1, 16, 4, 11, 57, 'ATIVO')
('EVENTO:', 'PM na \xc3\x81rea143577842553948254777035199535340414922', 3, 11, 7, 12, 60, 'ATIVO')
('EVENTO:', 'PM na \xc3\x81rea143577842553948254777035199535340414922', 3, 11, 7, 12, 62, 'COMPLETO')
('EVENTO:', 'PM na \xc3\x81rea14281984801018139618306590847662135970030', 3, 14, 7, 11, 63, 'ATIVO')
('EVENTO:', 'Individuo Suspeito8145066836551524135905010429883825325475', 3, 29, 3, 11, 66, 'ATIVO')
('EVENTO:', 'Fuga5160551919283946856789905520838149901018', 3, 24, 4, 11, 67, 'COMPLETO')
('EVENTO:', 'Tiroteio18185790692535265641627057311293692599101', 1, 21, 5, 11, 69, 'ATIVO')
('EVENTO:', 'Depreda\xc3\xa7\xc3\xa3o398672942855846544182703327151522292886', 1, 28, 4, 10, 72, 'ATIVO')
('EVENTO:', 'Briga1375446964561863553851262438535202688', 1, 23, 5, 9, 73, 'COMPLETO')
('EVENTO:', 'Ladr\xc3\xa3o10271722497144381471680835516242866045599', 1, 24, 4, 11, 74, 'COMPLETO')
('EVENTO:', 'Briga1216587186813507746237974702645349359313', 1, 9, 7, 9, 75, 'ATIVO')
('EVENTO:', 'Fuga5234574947033788388907302701602700042965', 1, 29, 3, 11, 78, 'ATIVO')
('EVENTO:', 'Quadrilha15164549263806516831376832224224389182895', 1, 14, 7, 11, 78, 'COMPLETO')
('EVENTO:', 'Fuga5216861546390532291429345981655203003456', 1, 16, 4, 11, 79, 'COMPLETO')
('EVENTO:', 'V\xc3\xadtima de Acidente19242392199047102796693380193785138742898', 2, 11, 7, 12, 81, 'ATIVO')
('EVENTO:', 'Depreda\xc3\xa7\xc3\xa3o398672942855846544182703327151522292886', 1, 28, 4, 10, 81, 'COMPLETO')
('EVENTO:', 'V\xc3\xadtima de Acidente19242392199047102796693380193785138742898', 2, 11, 7, 12, 83, 'COMPLETO')
('EVENTO:', 'Corrida de Rua251529298959077057764903231188293204686', 1, 3, 5, 10, 84, 'ATIVO')
('EVENTO:', 'Hospital em Chamas7175983307975713966234931237972225407911', 3, 16, 4, 11, 87, 'ATIVO')
('EVENTO:', 'PM na \xc3\x81rea14281984801018139618306590847662135970030', 3, 14, 7, 11, 89, 'COMPLETO')
('EVENTO:', 'PM na \xc3\x81rea1436091089684623632653654662568689672303', 3, 20, 7, 12, 90, 'ATIVO')
('EVENTO:', 'Navio Afundando1237753678418321740669471479691235926956', 2, 3, 5, 10, 93, 'ATIVO')
('EVENTO:', 'Hospital em Chamas7144740686720000042143392574546016919286', 1, 18, 6, 11, 96, 'ATIVO')
('EVENTO:', 'Navio Afundando1237753678418321740669471479691235926956', 2, 3, 5, 10, 98, 'COMPLETO')
('EVENTO:', 'Ladr\xc3\xa3o1026526654051885983340381056083108474643', 1, 15, 6, 12, 99, 'ATIVO')
('EVENTO:', 'Corrida de Rua251529298959077057764903231188293204686', 1, 3, 5, 10, 100, 'COMPLETO')
('EVENTO:', 'PM na \xc3\x81rea1436091089684623632653654662568689672303', 3, 20, 7, 12, 101, 'COMPLETO')
('EVENTO:', 'Individuo Suspeito833249706166639976843249278136483807324', 3, 21, 5, 11, 102, 'ATIVO')
('EVENTO:', 'Assalto0173168357670612864159560339606468726959', 2, 24, 4, 11, 105, 'ATIVO')
('EVENTO:', 'Fuga5151249390657548507125159594537710927191', 2, 11, 7, 12, 108, 'ATIVO')
('EVENTO:', 'Hospital em Chamas7175983307975713966234931237972225407911', 2, 16, 4, 11, 109, 'COMPLETO')
('EVENTO:', 'Briga1227503160706983001863776830844371013992', 1, 28, 4, 10, 111, 'ATIVO')
('EVENTO:', 'Hospital em Chamas7144740686720000042143392574546016919286', 1, 18, 6, 11, 111, 'COMPLETO')
('EVENTO:', 'Tiroteio18267552985567918980997826685163832477111', 2, 7, 3, 13, 114, 'ATIVO')
('EVENTO:', 'Briga1216587186813507746237974702645349359313', 1, 9, 7, 9, 115, 'COMPLETO')
('EVENTO:', 'Fuga5151249390657548507125159594537710927191', 1, 11, 7, 12, 115, 'COMPLETO')
('EVENTO:', 'Corrida de Rua2203174624059141594366159890323445232240', 1, 15, 6, 12, 117, 'ATIVO')
('EVENTO:', 'Ladr\xc3\xa3o1026526654051885983340381056083108474643', 1, 15, 6, 12, 117, 'COMPLETO')
('EVENTO:', 'Tiroteio18267552985567918980997826685163832477111', 1, 7, 3, 13, 119, 'COMPLETO')
('EVENTO:', 'Tiroteio18333143449513391127299517324131209627771', 3, 18, 6, 11, 120, 'ATIVO')
('EVENTO:', 'Briga1227503160706983001863776830844371013992', 1, 28, 4, 10, 121, 'COMPLETO')
('EVENTO:', 'Assalto0224510910248932512366259828864380457186', 1, 22, 4, 10, 123, 'ATIVO')
('EVENTO:', 'Assalto0248504850539194295188019482551403009174', 2, 3, 5, 10, 126, 'ATIVO')
('EVENTO:', 'Assalto0173168357670612864159560339606468726959', 2, 24, 4, 11, 127, 'COMPLETO')
('EVENTO:', 'PM na \xc3\x81rea14235985477941823423086353684005214231795', 1, 4, 5, 10, 129, 'ATIVO')
('EVENTO:', 'Corrida de Rua2203174624059141594366159890323445232240', 1, 15, 6, 12, 129, 'COMPLETO')
('EVENTO:', 'Assalto0248504850539194295188019482551403009174', 2, 3, 5, 10, 131, 'COMPLETO')
('EVENTO:', 'Mulher em Trabalho de Parto1125591842214106320782627297064068976028', 2, 17, 5, 10, 132, 'ATIVO')
('EVENTO:', 'Tiroteio18333143449513391127299517324131209627771', 2, 18, 6, 11, 133, 'COMPLETO')
('EVENTO:', 'V\xc3\xadtima de Acidente19164293161189793941776259350752265000955', 1, 5, 6, 17, 135, 'ATIVO')
('EVENTO:', 'PM na \xc3\x81rea14235985477941823423086353684005214231795', 1, 4, 5, 10, 137, 'COMPLETO')
('EVENTO:', 'Tiroteio18275223068000166155135419511576035418514', 1, 13, 7, 9, 138, 'ATIVO')
('EVENTO:', 'Depreda\xc3\xa7\xc3\xa3o3122771584695396323318282333507412584077', 1, 9, 7, 9, 141, 'ATIVO')
('EVENTO:', 'V\xc3\xadtima de Acidente19164293161189793941776259350752265000955', 1, 5, 6, 17, 141, 'COMPLETO')
('EVENTO:', 'PM na \xc3\x81rea14192228697711215181793386788315867612961', 3, 17, 5, 10, 144, 'ATIVO')
('EVENTO:', 'Exterm\xc3\xadnio4144768278772337409696579234349542464117', 3, 24, 4, 11, 147, 'ATIVO')
('EVENTO:', 'Assalto0224510910248932512366259828864380457186', 1, 22, 4, 10, 149, 'COMPLETO')
('EVENTO:', 'Tiroteio1852133688663548393825548586561406721735', 2, 5, 6, 17, 150, 'ATIVO')
('EVENTO:', 'Corrida de Rua2231815125902961772239975687764433706227', 3, 21, 5, 11, 153, 'ATIVO')
('EVENTO:', 'Mulher em Trabalho de Parto1125591842214106320782627297064068976028', 1, 17, 5, 10, 154, 'COMPLETO')
('EVENTO:', 'Golpe de Estado6187120628319108827710515181152891305009', 1, 7, 3, 13, 156, 'ATIVO')
('EVENTO:', 'Tiroteio18275223068000166155135419511576035418514', 1, 13, 7, 9, 156, 'COMPLETO')
('EVENTO:', 'Quadrilha1534795222260777506709362361204028248641', 2, 25, 6, 9, 159, 'ATIVO')
('EVENTO:', 'Fuga5197130819117688379483035688743705378357', 1, 27, 2, 13, 162, 'ON-HOLD')
('EVENTO:', 'PM na \xc3\x81rea14192228697711215181793386788315867612961', 2, 17, 5, 10, 163, 'COMPLETO')
('EVENTO:', 'Fuga5197130819117688379483035688743705378357', 1, 27, 2, 13, 163, 'RE-ATIVO')
('EVENTO:', 'Briga1294913036296914423431944206852818065150', 1, 8, 8, 9, 165, 'ATIVO')
('EVENTO:', 'Tiroteio1852133688663548393825548586561406721735', 1, 5, 6, 17, 167, 'COMPLETO')
('EVENTO:', 'Golpe de Estado6187120628319108827710515181152891305009', 1, 7, 3, 13, 167, 'COMPLETO')
('EVENTO:', 'Golpe de Estado6258810212005118453670670525960836102936', 1, 16, 4, 11, 168, 'ATIVO')
('EVENTO:', 'Exterm\xc3\xadnio4144768278772337409696579234349542464117', 3, 24, 4, 11, 170, 'COMPLETO')
('EVENTO:', 'Depreda\xc3\xa7\xc3\xa3o338808618154597558197767418708502621154', 3, 11, 7, 12, 171, 'ATIVO')
('EVENTO:', 'Depreda\xc3\xa7\xc3\xa3o338808618154597558197767418708502621154', 1, 11, 7, 12, 173, 'COMPLETO')
('EVENTO:', 'Assalto025264515157656773947060016973950094863', 2, 8, 8, 9, 174, 'ATIVO')
('EVENTO:', 'Golpe de Estado6261006513448596605114260468062574894528', 1, 23, 5, 9, 177, 'ATIVO')
('EVENTO:', 'Briga1294913036296914423431944206852818065150', 1, 8, 8, 9, 178, 'COMPLETO')
('EVENTO:', 'Mulher em Trabalho de Parto11282252348562401897133791766366432768158', 3, 23, 5, 9, 180, 'ATIVO')
('EVENTO:', 'Depreda\xc3\xa7\xc3\xa3o3122771584695396323318282333507412584077', 1, 9, 7, 9, 181, 'COMPLETO')
('EVENTO:', 'Hospital em Chamas768595359898276902177353071102301715221', 2, 23, 5, 9, 183, 'ATIVO')
('EVENTO:', 'Quadrilha1534795222260777506709362361204028248641', 1, 25, 6, 9, 183, 'COMPLETO')
('EVENTO:', 'Briga1247498053815541876932839977324141055821', 1, 15, 6, 12, 186, 'ATIVO')
('EVENTO:', 'Assalto025264515157656773947060016973950094863', 2, 8, 8, 9, 187, 'COMPLETO')
('EVENTO:', 'Ladr\xc3\xa3o1061648843254414728868709326254172652937', 3, 22, 4, 10, 189, 'ATIVO')
('EVENTO:', 'Fuga5197130819117688379483035688743705378357', 1, 27, 2, 13, 190, 'COMPLETO')
('EVENTO:', 'Golpe de Estado6258810212005118453670670525960836102936', 1, 16, 4, 11, 191, 'COMPLETO')
('EVENTO:', 'Opera\xc3\xa7\xc3\xa3o Policial1393280507516661297965008601217458415329', 3, 1, 4, 12, 192, 'ATIVO')
('EVENTO:', 'V\xc3\xadtima de Acidente19270609523819789673348507475189313431153', 1, 15, 6, 12, 195, 'ATIVO')
('EVENTO:', 'Opera\xc3\xa7\xc3\xa3o Policial1393280507516661297965008601217458415329', 1, 1, 4, 12, 196, 'COMPLETO')
('EVENTO:', 'Opera\xc3\xa7\xc3\xa3o Policial1310799151728130215507213373780324206775', 1, 15, 6, 12, 198, 'ATIVO')
('EVENTO:', 'Golpe de Estado6261006513448596605114260468062574894528', 1, 23, 5, 9, 198, 'COMPLETO')
('EVENTO:', 'Joalheiria Roubada9132219400949314519683926146860687845512', 3, 11, 7, 12, 201, 'ATIVO')
('EVENTO:', 'Briga1247498053815541876932839977324141055821', 1, 15, 6, 12, 203, 'COMPLETO')
('EVENTO:', 'Joalheiria Roubada9132219400949314519683926146860687845512', 1, 11, 7, 12, 203, 'COMPLETO')
('EVENTO:', 'Soldado Ferido179421145117825394482482356072028083269', 1, 27, 2, 13, 204, 'ATIVO')
('EVENTO:', 'V\xc3\xadtima de Acidente19270609523819789673348507475189313431153', 1, 15, 6, 12, 205, 'COMPLETO')
('EVENTO:', 'Navio Afundando12317256445080489204749100614648950165967', 2, 8, 8, 9, 207, 'ATIVO')
('EVENTO:', 'Ladr\xc3\xa3o10274296846868400484374676860398542667860', 1, 5, 6, 17, 210, 'ATIVO')
('EVENTO:', 'Exterm\xc3\xadnio463931540818484251816867060268848459292', 3, 25, 6, 9, 213, 'ON-HOLD')
('EVENTO:', 'Ladr\xc3\xa3o1061648843254414728868709326254172652937', 3, 22, 4, 10, 214, 'COMPLETO')
('EVENTO:', 'Exterm\xc3\xadnio463931540818484251816867060268848459292', 3, 25, 6, 9, 214, 'RE-ATIVO')
('EVENTO:', 'Individuo Suspeito8172353529628616169413002934265005834960', 3, 24, 4, 11, 216, 'ON-HOLD')
('EVENTO:', 'Opera\xc3\xa7\xc3\xa3o Policial1310799151728130215507213373780324206775', 1, 15, 6, 12, 217, 'COMPLETO')
('EVENTO:', 'Individuo Suspeito8172353529628616169413002934265005834960', 3, 24, 4, 11, 217, 'RE-ATIVO')
('EVENTO:', 'Briga1153127768292399115350917332856480105778', 2, 5, 6, 17, 219, 'ON-HOLD')
('EVENTO:', 'Navio Afundando12317256445080489204749100614648950165967', 1, 8, 8, 9, 220, 'COMPLETO')
('EVENTO:', 'Briga1153127768292399115350917332856480105778', 2, 5, 6, 17, 220, 'RE-ATIVO')
('EVENTO:', 'Assalto0142074065395862217614065680748735578038', 3, 8, 8, 9, 222, 'ON-HOLD')
('EVENTO:', 'Tiroteio18181075172227785797719430631989250361389', 3, 16, 4, 11, 225, 'ON-HOLD')
('EVENTO:', 'Briga1153127768292399115350917332856480105778', 1, 5, 6, 17, 226, 'COMPLETO')
('EVENTO:', 'Tiroteio18181075172227785797719430631989250361389', 3, 16, 4, 11, 226, 'RE-ATIVO')
('EVENTO:', 'Hospital em Chamas7123984123246465253554026566984621090263', 3, 14, 7, 11, 228, 'ON-HOLD')
('EVENTO:', 'Ladr\xc3\xa3o10274296846868400484374676860398542667860', 1, 5, 6, 17, 228, 'COMPLETO')
('EVENTO:', 'Hospital em Chamas7123984123246465253554026566984621090263', 3, 14, 7, 11, 228, 'RE-ATIVO')
('EVENTO:', 'Opera\xc3\xa7\xc3\xa3o Policial13194136183602180925117588225865198921308', 1, 27, 2, 13, 231, 'ON-HOLD')
('EVENTO:', 'Soldado Ferido179421145117825394482482356072028083269', 1, 27, 2, 13, 232, 'COMPLETO')
('EVENTO:', 'Opera\xc3\xa7\xc3\xa3o Policial13194136183602180925117588225865198921308', 1, 27, 2, 13, 232, 'RE-ATIVO')
('EVENTO:', 'Fuga557001641902393715349499212078561420022', 2, 6, 4, 12, 234, 'ON-HOLD')
('EVENTO:', 'Ladr\xc3\xa3o10228805689308658074932922309742005104508', 3, 14, 7, 11, 237, 'ON-HOLD')
('EVENTO:', 'Exterm\xc3\xadnio463931540818484251816867060268848459292', 3, 25, 6, 9, 239, 'COMPLETO')
('EVENTO:', 'Ladr\xc3\xa3o10228805689308658074932922309742005104508', 3, 14, 7, 11, 239, 'RE-ATIVO')
('EVENTO:', 'Tiroteio1895346583535718314081359828039721777985', 2, 25, 6, 9, 240, 'ON-HOLD')
('EVENTO:', 'Individuo Suspeito8172353529628616169413002934265005834960', 1, 24, 4, 11, 240, 'COMPLETO')
('EVENTO:', 'Tiroteio1895346583535718314081359828039721777985', 2, 25, 6, 9, 240, 'RE-ATIVO')
('EVENTO:', 'Corrida de Rua2143037237956949703412515878131748996345', 3, 2, 5, 9, 243, 'ON-HOLD')
('EVENTO:', 'Quadrilha15131118116841665668044135073832600390376', 1, 15, 6, 12, 246, 'ON-HOLD')
('EVENTO:', 'Tiroteio18181075172227785797719430631989250361389', 1, 16, 4, 11, 248, 'COMPLETO')
('EVENTO:', 'Quadrilha15131118116841665668044135073832600390376', 1, 15, 6, 12, 248, 'RE-ATIVO')
('EVENTO:', 'Opera\xc3\xa7\xc3\xa3o Policial13306214568030439893110452202314448049864', 3, 24, 4, 11, 249, 'ON-HOLD')
('EVENTO:', 'Tiroteio1837879945551768071940746961552767442776', 2, 12, 7, 14, 252, 'ON-HOLD')
('EVENTO:', 'Assalto0241398468994461820906169230114603955038', 2, 24, 4, 11, 255, 'ON-HOLD')
('EVENTO:', 'Hospital em Chamas7123984123246465253554026566984621090263', 1, 14, 7, 11, 255, 'COMPLETO')
('EVENTO:', 'Assalto0241398468994461820906169230114603955038', 2, 24, 4, 11, 255, 'RE-ATIVO')
('EVENTO:', 'PM na \xc3\x81rea14227993000097316252712932884023694614436', 1, 19, 4, 6, 258, 'ON-HOLD')
('EVENTO:', 'Opera\xc3\xa7\xc3\xa3o Policial13194136183602180925117588225865198921308', 1, 27, 2, 13, 260, 'COMPLETO')
('EVENTO:', 'PM na \xc3\x81rea14227993000097316252712932884023694614436', 1, 19, 4, 6, 260, 'RE-ATIVO')
('EVENTO:', 'PM na \xc3\x81rea1428961075359523101504589940812792318608', 2, 18, 6, 11, 261, 'ON-HOLD')
('EVENTO:', 'Tiroteio1895346583535718314081359828039721777985', 1, 25, 6, 9, 263, 'COMPLETO')
('EVENTO:', 'PM na \xc3\x81rea1428961075359523101504589940812792318608', 2, 18, 6, 11, 263, 'RE-ATIVO')
('EVENTO:', 'Joalheiria Roubada9161908776968415356733557347342477243219', 1, 14, 7, 11, 264, 'ON-HOLD')
('EVENTO:', 'Ladr\xc3\xa3o10228805689308658074932922309742005104508', 3, 14, 7, 11, 265, 'COMPLETO')
('EVENTO:', 'Joalheiria Roubada9161908776968415356733557347342477243219', 1, 14, 7, 11, 265, 'RE-ATIVO')
('EVENTO:', 'PM na \xc3\x81rea14227993000097316252712932884023694614436', 1, 19, 4, 6, 265, 'COMPLETO')
('EVENTO:', 'Tiroteio1837879945551768071940746961552767442776', 2, 12, 7, 14, 265, 'RE-ATIVO')
('EVENTO:', 'Tiroteio1837879945551768071940746961552767442776', 1, 12, 7, 14, 265, 'COMPLETO')
('EVENTO:', 'Opera\xc3\xa7\xc3\xa3o Policial13306214568030439893110452202314448049864', 3, 24, 4, 11, 265, 'RE-ATIVO')
('EVENTO:', 'Resgate1638572721328438809521128162789082638824', 3, 28, 4, 10, 267, 'ATIVO')
('EVENTO:', 'Quadrilha15131118116841665668044135073832600390376', 1, 15, 6, 12, 267, 'COMPLETO')
('EVENTO:', 'Corrida de Rua2143037237956949703412515878131748996345', 3, 2, 5, 9, 267, 'RE-ATIVO')
('EVENTO:', 'Fuga5189134515836908042453669970058481195986', 2, 10, 7, 14, 270, 'ON-HOLD')
('EVENTO:', 'Corrida de Rua2143037237956949703412515878131748996345', 1, 2, 5, 9, 270, 'COMPLETO')
('EVENTO:', 'Fuga5189134515836908042453669970058481195986', 2, 10, 7, 14, 270, 'RE-ATIVO')
('EVENTO:', 'Assalto0241398468994461820906169230114603955038', 1, 24, 4, 11, 272, 'COMPLETO')
('EVENTO:', 'Fuga557001641902393715349499212078561420022', 2, 6, 4, 12, 272, 'RE-ATIVO')
('EVENTO:', 'PM na \xc3\x81rea1483446719276826020396543423433514072395', 2, 14, 7, 11, 273, 'ON-HOLD')
('EVENTO:', 'Individuo Suspeito8144407263125906132456008309953500420368', 2, 11, 7, 12, 276, 'ON-HOLD')
('EVENTO:', 'PM na \xc3\x81rea1428961075359523101504589940812792318608', 1, 18, 6, 11, 276, 'COMPLETO')
('EVENTO:', 'Individuo Suspeito8144407263125906132456008309953500420368', 2, 11, 7, 12, 276, 'RE-ATIVO')
('EVENTO:', 'Resgate1638572721328438809521128162789082638824', 2, 28, 4, 10, 277, 'COMPLETO')
('EVENTO:', 'PM na \xc3\x81rea1483446719276826020396543423433514072395', 2, 14, 7, 11, 277, 'RE-ATIVO')
('EVENTO:', 'Fuga557001641902393715349499212078561420022', 1, 6, 4, 12, 278, 'COMPLETO')
('EVENTO:', 'Assalto0142074065395862217614065680748735578038', 3, 8, 8, 9, 278, 'RE-ATIVO')
('EVENTO:', 'Ladr\xc3\xa3o10337205712294499746099890528308444273871', 1, 7, 3, 13, 279, 'ON-HOLD')
('EVENTO:', 'Opera\xc3\xa7\xc3\xa3o Policial1375512899586578803813633137723822066784', 3, 4, 5, 10, 282, 'ON-HOLD')
('EVENTO:', 'Individuo Suspeito8144407263125906132456008309953500420368', 1, 11, 7, 12, 284, 'COMPLETO')
('EVENTO:', 'Opera\xc3\xa7\xc3\xa3o Policial1375512899586578803813633137723822066784', 3, 4, 5, 10, 284, 'RE-ATIVO')
('EVENTO:', 'V\xc3\xadtima de Acidente19166200923882295140895288577707086770202', 1, 5, 6, 17, 285, 'ON-HOLD')
('EVENTO:', 'Opera\xc3\xa7\xc3\xa3o Policial1375512899586578803813633137723822066784', 1, 4, 5, 10, 286, 'COMPLETO')
('EVENTO:', 'V\xc3\xadtima de Acidente19166200923882295140895288577707086770202', 1, 5, 6, 17, 286, 'RE-ATIVO')
('EVENTO:', 'Golpe de Estado655678205131988524515696957267512112147', 1, 22, 4, 10, 288, 'ON-HOLD')
('EVENTO:', 'Assalto0241398468994461820906169230114603955038', 1, 24, 4, 11, 290, 'COMPLETO')
('EVENTO:', 'Golpe de Estado655678205131988524515696957267512112147', 1, 22, 4, 10, 290, 'RE-ATIVO')
('EVENTO:', 'Joalheiria Roubada9326397219824862914023676834179018224499', 3, 17, 5, 10, 291, 'ON-HOLD')
('EVENTO:', 'Joalheiria Roubada9161908776968415356733557347342477243219', 1, 14, 7, 11, 291, 'COMPLETO')
('EVENTO:', 'Joalheiria Roubada9326397219824862914023676834179018224499', 3, 17, 5, 10, 291, 'RE-ATIVO')
('EVENTO:', 'Fuga5189134515836908042453669970058481195986', 1, 10, 7, 14, 292, 'COMPLETO')
('EVENTO:', 'Ladr\xc3\xa3o10337205712294499746099890528308444273871', 1, 7, 3, 13, 292, 'RE-ATIVO')
('EVENTO:', 'Ladr\xc3\xa3o10337205712294499746099890528308444273871', 1, 7, 3, 13, 292, 'COMPLETO')
('EVENTO:', 'V\xc3\xadtima de Acidente19166200923882295140895288577707086770202', 1, 5, 6, 17, 293, 'COMPLETO')
('EVENTO:', 'Individuo Suspeito8120847906321317945822556854389560753042', 3, 14, 7, 11, 294, 'ATIVO')
('EVENTO:', 'Mulher em Trabalho de Parto11115021184018856450053025921311347812862', 1, 25, 6, 9, 297, 'ON-HOLD')
('EVENTO:', 'Assalto044535979801221292272151229101060762827', 3, 14, 7, 11, 300, 'ON-HOLD')
('EVENTO:', 'Opera\xc3\xa7\xc3\xa3o Policial1337911363684386551636320338744121445755', 2, 18, 6, 11, 303, 'ON-HOLD')
('EVENTO:', 'PM na \xc3\x81rea1483446719276826020396543423433514072395', 2, 14, 7, 11, 304, 'COMPLETO')
('EVENTO:', 'Opera\xc3\xa7\xc3\xa3o Policial1337911363684386551636320338744121445755', 2, 18, 6, 11, 304, 'RE-ATIVO')
('EVENTO:', 'Briga1332074415839912674921003629885343465914', 1, 5, 6, 17, 306, 'ON-HOLD')
('EVENTO:', 'Assalto0142074065395862217614065680748735578038', 1, 8, 8, 9, 306, 'COMPLETO')
('EVENTO:', 'Briga1332074415839912674921003629885343465914', 1, 5, 6, 17, 306, 'RE-ATIVO')
('EVENTO:', 'Opera\xc3\xa7\xc3\xa3o Policial1342978147834668467911049978363740667105', 2, 5, 6, 17, 309, 'ON-HOLD')
('EVENTO:', 'Joalheiria Roubada9326397219824862914023676834179018224499', 1, 17, 5, 10, 310, 'COMPLETO')
('EVENTO:', 'Opera\xc3\xa7\xc3\xa3o Policial1342978147834668467911049978363740667105', 2, 5, 6, 17, 310, 'RE-ATIVO')
('EVENTO:', 'Exterm\xc3\xadnio4145658870212523195502483629540595057798', 3, 28, 4, 10, 312, 'ON-HOLD')
('EVENTO:', 'Mulher em Trabalho de Parto11322991479209429160890850497829822083528', 2, 5, 6, 17, 315, 'ON-HOLD')
('EVENTO:', 'Opera\xc3\xa7\xc3\xa3o Policial1337911363684386551636320338744121445755', 2, 18, 6, 11, 316, 'COMPLETO')
('EVENTO:', 'Mulher em Trabalho de Parto11322991479209429160890850497829822083528', 2, 5, 6, 17, 316, 'RE-ATIVO')
('EVENTO:', 'Opera\xc3\xa7\xc3\xa3o Policial1342978147834668467911049978363740667105', 1, 5, 6, 17, 316, 'COMPLETO')
('EVENTO:', 'Exterm\xc3\xadnio4145658870212523195502483629540595057798', 3, 28, 4, 10, 316, 'RE-ATIVO')
('EVENTO:', 'Exterm\xc3\xadnio4279326418150196830585893975680773891055', 1, 21, 5, 11, 318, 'ON-HOLD')
('EVENTO:', 'Individuo Suspeito8120847906321317945822556854389560753042', 2, 14, 7, 11, 320, 'COMPLETO')
('EVENTO:', 'Exterm\xc3\xadnio4279326418150196830585893975680773891055', 1, 21, 5, 11, 320, 'RE-ATIVO')
('EVENTO:', 'V\xc3\xadtima de Acidente1977341329026268646943108545275360641429', 2, 3, 5, 10, 321, 'ATIVO')
('EVENTO:', 'Mulher em Trabalho de Parto11322991479209429160890850497829822083528', 2, 5, 6, 17, 323, 'COMPLETO')
('EVENTO:', 'Assalto044535979801221292272151229101060762827', 3, 14, 7, 11, 323, 'RE-ATIVO')
