('EVENTO', 'NOME', 'INTENSIDADE', 'PONTO', 'GRAU_ATUAL', 'GRAU_ORIGINAL', 'RODADAS', 'STATUS')
('EVENTO:', 'V\xc3\xadtima de Acidente1972643563476337384678003927796217479602', 1, 40, 12, 18, 135, 'COMPLETO')
('EVENTO:', 'V\xc3\xadtima de Acidente19325171232336977379007696771175067563792', 3, 11, 5, 17, 138, 'ATIVO')
('EVENTO:', 'V\xc3\xadtima de Acidente19325171232336977379007696771175067563792', 3, 11, 5, 17, 139, 'COMPLETO')
('EVENTO:', 'Joalheiria Roubada9121517826947367439846898116981961303124', 3, 1, 8, 19, 141, 'ATIVO')
('EVENTO:', 'Joalheiria Roubada9121517826947367439846898116981961303124', 3, 1, 8, 19, 143, 'COMPLETO')
('EVENTO:', 'Briga1221026850072743291561052368958592951519', 2, 21, 10, 21, 144, 'ATIVO')
('EVENTO:', 'Briga1221026850072743291561052368958592951519', 2, 21, 10, 21, 145, 'COMPLETO')
('EVENTO:', 'Soldado Ferido1788391943060981899811716794735548780418', 1, 31, 12, 17, 147, 'ATIVO')
('EVENTO:', 'Soldado Ferido1788391943060981899811716794735548780418', 1, 31, 12, 17, 147, 'COMPLETO')
('EVENTO:', 'Golpe de Estado6195084597893610207352861727376604821021', 2, 38, 10, 21, 150, 'ATIVO')
('EVENTO:', 'Golpe de Estado6195084597893610207352861727376604821021', 2, 38, 10, 21, 152, 'COMPLETO')
('EVENTO:', 'Joalheiria Roubada976317566773468603116457692744970795339', 3, 27, 8, 23, 153, 'ATIVO')
('EVENTO:', 'Joalheiria Roubada976317566773468603116457692744970795339', 3, 27, 8, 23, 154, 'COMPLETO')
('EVENTO:', 'Opera\xc3\xa7\xc3\xa3o Policial13307999708892603549429074898549434339228', 2, 32, 7, 17, 156, 'ATIVO')
('EVENTO:', 'Opera\xc3\xa7\xc3\xa3o Policial13307999708892603549429074898549434339228', 2, 32, 7, 17, 157, 'COMPLETO')
('EVENTO:', 'Golpe de Estado6105640231742384215104522297608780162946', 3, 27, 8, 23, 159, 'ATIVO')
('EVENTO:', 'Golpe de Estado6105640231742384215104522297608780162946', 3, 27, 8, 23, 160, 'COMPLETO')
('EVENTO:', 'Tiroteio18133194475285769159945902721465904757657', 2, 12, 8, 20, 162, 'ATIVO')
('EVENTO:', 'Tiroteio18133194475285769159945902721465904757657', 2, 12, 8, 20, 163, 'COMPLETO')
('EVENTO:', 'Exterm\xc3\xadnio4259022291578379115680305960243031097581', 3, 6, 4, 15, 165, 'ATIVO')
('EVENTO:', 'Exterm\xc3\xadnio4259022291578379115680305960243031097581', 3, 6, 4, 15, 166, 'COMPLETO')
('EVENTO:', 'PM na \xc3\x81rea14195519845183324975502109944108100693829', 1, 41, 6, 14, 168, 'ATIVO')
('EVENTO:', 'PM na \xc3\x81rea14195519845183324975502109944108100693829', 1, 41, 6, 14, 169, 'COMPLETO')
('EVENTO:', 'Exterm\xc3\xadnio416362512792804073257115898714843438432', 1, 8, 9, 21, 171, 'ATIVO')
('EVENTO:', 'Exterm\xc3\xadnio416362512792804073257115898714843438432', 1, 8, 9, 21, 171, 'COMPLETO')
('EVENTO:', 'Briga1335709092126647510459061636127808617922', 3, 22, 9, 16, 174, 'ATIVO')
('EVENTO:', 'Briga1335709092126647510459061636127808617922', 3, 22, 9, 16, 174, 'COMPLETO')
('EVENTO:', 'Corrida de Rua214716506267513556212482588001985155725', 1, 41, 6, 14, 177, 'ATIVO')
('EVENTO:', 'Corrida de Rua214716506267513556212482588001985155725', 1, 41, 6, 14, 178, 'COMPLETO')
('EVENTO:', 'Resgate16303487452170331344334346252557186737989', 3, 29, 10, 23, 180, 'ATIVO')
('EVENTO:', 'Resgate16303487452170331344334346252557186737989', 3, 29, 10, 23, 181, 'COMPLETO')
('EVENTO:', 'Exterm\xc3\xadnio4222778884405223754714065043218199780090', 1, 9, 8, 21, 183, 'ATIVO')
('EVENTO:', 'Exterm\xc3\xadnio4222778884405223754714065043218199780090', 1, 9, 8, 21, 184, 'COMPLETO')
('EVENTO:', 'PM na \xc3\x81rea1451088863277055150243384883942573062188', 2, 6, 4, 15, 186, 'ATIVO')
('EVENTO:', 'PM na \xc3\x81rea1451088863277055150243384883942573062188', 2, 6, 4, 15, 187, 'COMPLETO')
('EVENTO:', 'Assalto0174303783903700542637470923551161803197', 2, 6, 4, 15, 189, 'ATIVO')
('EVENTO:', 'Assalto0174303783903700542637470923551161803197', 2, 6, 4, 15, 190, 'COMPLETO')
('EVENTO:', 'Corrida de Rua270748259191772947101911480110502765725', 3, 7, 8, 20, 192, 'ATIVO')
('EVENTO:', 'Corrida de Rua270748259191772947101911480110502765725', 3, 7, 8, 20, 192, 'COMPLETO')
('EVENTO:', 'Fuga5280579086110058789346806961018679028631', 3, 26, 6, 18, 195, 'ATIVO')
('EVENTO:', 'Fuga5280579086110058789346806961018679028631', 3, 26, 6, 18, 196, 'COMPLETO')
('EVENTO:', 'V\xc3\xadtima de Acidente19201559865713734222683719732276229491989', 1, 8, 9, 21, 198, 'ATIVO')
('EVENTO:', 'V\xc3\xadtima de Acidente19201559865713734222683719732276229491989', 1, 8, 9, 21, 198, 'COMPLETO')
('EVENTO:', 'Navio Afundando12104917706459016935254545678016856188575', 1, 12, 8, 20, 201, 'ATIVO')
('EVENTO:', 'Navio Afundando12104917706459016935254545678016856188575', 1, 12, 8, 20, 202, 'COMPLETO')
('EVENTO:', 'Individuo Suspeito8253480733660874621840275118908129847825', 2, 4, 11, 21, 204, 'ATIVO')
('EVENTO:', 'Individuo Suspeito8253480733660874621840275118908129847825', 2, 4, 11, 21, 205, 'COMPLETO')
('EVENTO:', 'Corrida de Rua2149886569681399785575416924535985671771', 3, 4, 11, 21, 207, 'ATIVO')
('EVENTO:', 'Corrida de Rua2149886569681399785575416924535985671771', 3, 4, 11, 21, 208, 'COMPLETO')
('EVENTO:', 'Golpe de Estado614268967313500569929649831985064924038', 2, 36, 8, 19, 210, 'ATIVO')
('EVENTO:', 'Golpe de Estado614268967313500569929649831985064924038', 2, 36, 8, 19, 211, 'COMPLETO')
('EVENTO:', 'Mulher em Trabalho de Parto11270846884512077431380832840367937788848', 2, 35, 9, 22, 213, 'ATIVO')
('EVENTO:', 'Mulher em Trabalho de Parto11270846884512077431380832840367937788848', 2, 35, 9, 22, 214, 'COMPLETO')
('EVENTO:', 'Fuga5191795326440920397652197943649708748351', 2, 26, 6, 18, 216, 'ATIVO')
('EVENTO:', 'Fuga5191795326440920397652197943649708748351', 2, 26, 6, 18, 217, 'COMPLETO')
('EVENTO:', 'PM na \xc3\x81rea1447096742053760321907469597462535941306', 1, 21, 10, 21, 219, 'ATIVO')
('EVENTO:', 'PM na \xc3\x81rea1447096742053760321907469597462535941306', 1, 21, 10, 21, 220, 'COMPLETO')
('EVENTO:', 'Depreda\xc3\xa7\xc3\xa3o3288473237858968117515511509988774306309', 3, 43, 5, 18, 222, 'ATIVO')
('EVENTO:', 'Depreda\xc3\xa7\xc3\xa3o3288473237858968117515511509988774306309', 3, 43, 5, 18, 223, 'COMPLETO')
('EVENTO:', 'Assalto037895066769395248462713191641080247107', 2, 35, 9, 22, 225, 'ATIVO')
('EVENTO:', 'Assalto037895066769395248462713191641080247107', 2, 35, 9, 22, 226, 'COMPLETO')
('EVENTO:', 'Golpe de Estado6197801714587193879442991471254403813928', 1, 21, 10, 21, 228, 'ATIVO')
('EVENTO:', 'Golpe de Estado6197801714587193879442991471254403813928', 1, 21, 10, 21, 229, 'COMPLETO')
('EVENTO:', 'Ladr\xc3\xa3o1074160343614498203623276590211162431513', 3, 2, 6, 16, 231, 'ATIVO')
('EVENTO:', 'Ladr\xc3\xa3o1074160343614498203623276590211162431513', 3, 2, 6, 16, 232, 'COMPLETO')
('EVENTO:', 'Ladr\xc3\xa3o10135181278498397170643730813666872031950', 1, 29, 10, 23, 234, 'ATIVO')
('EVENTO:', 'Ladr\xc3\xa3o10135181278498397170643730813666872031950', 1, 29, 10, 23, 235, 'COMPLETO')
('EVENTO:', 'PM na \xc3\x81rea14145476336164278984268394206594481921331', 3, 37, 9, 16, 237, 'ATIVO')
('EVENTO:', 'PM na \xc3\x81rea14145476336164278984268394206594481921331', 3, 37, 9, 16, 238, 'COMPLETO')
('EVENTO:', 'Soldado Ferido17131849376684973252728824365449128930974', 1, 9, 8, 21, 240, 'ATIVO')
('EVENTO:', 'Soldado Ferido17131849376684973252728824365449128930974', 1, 9, 8, 21, 241, 'COMPLETO')
('EVENTO:', 'Corrida de Rua2268402818980351686683324611257620378171', 3, 38, 10, 21, 243, 'ATIVO')
('EVENTO:', 'Corrida de Rua2268402818980351686683324611257620378171', 3, 38, 10, 21, 245, 'COMPLETO')
('EVENTO:', 'Ladr\xc3\xa3o10127705131090941783772545705199312481442', 2, 21, 10, 21, 246, 'ATIVO')
('EVENTO:', 'Ladr\xc3\xa3o10127705131090941783772545705199312481442', 2, 21, 10, 21, 247, 'COMPLETO')
('EVENTO:', 'Resgate16119810865456116680914725136140247068613', 2, 28, 4, 16, 249, 'ATIVO')
('EVENTO:', 'Resgate16119810865456116680914725136140247068613', 2, 28, 4, 16, 250, 'COMPLETO')
('EVENTO:', 'Depreda\xc3\xa7\xc3\xa3o3218776109940868396631488510426691273260', 3, 2, 6, 16, 252, 'ATIVO')
('EVENTO:', 'Depreda\xc3\xa7\xc3\xa3o3218776109940868396631488510426691273260', 3, 2, 6, 16, 253, 'COMPLETO')
('EVENTO:', 'Briga16073551134693236007659001238153381854', 2, 29, 10, 23, 255, 'ATIVO')
('EVENTO:', 'Briga16073551134693236007659001238153381854', 2, 29, 10, 23, 256, 'COMPLETO')
('EVENTO:', 'Navio Afundando12125249600359208013468113431029831594817', 1, 14, 12, 19, 258, 'ATIVO')
('EVENTO:', 'Navio Afundando12125249600359208013468113431029831594817', 1, 14, 12, 19, 258, 'COMPLETO')
('EVENTO:', 'Quadrilha159332349292541789356535034314565166176', 3, 39, 17, 25, 261, 'ATIVO')
('EVENTO:', 'Quadrilha159332349292541789356535034314565166176', 3, 39, 17, 25, 262, 'COMPLETO')
('EVENTO:', 'PM na \xc3\x81rea14283625134716532205668452975659626887908', 2, 13, 3, 16, 264, 'ATIVO')
('EVENTO:', 'PM na \xc3\x81rea14283625134716532205668452975659626887908', 2, 13, 3, 16, 266, 'COMPLETO')
('EVENTO:', 'PM na \xc3\x81rea14205685058475803155665279702377375778712', 3, 20, 10, 19, 267, 'ATIVO')
('EVENTO:', 'PM na \xc3\x81rea14205685058475803155665279702377375778712', 3, 20, 10, 19, 267, 'COMPLETO')
('EVENTO:', 'Resgate16251489682382742380214939632270440760901', 1, 25, 6, 18, 270, 'ATIVO')
('EVENTO:', 'Resgate16251489682382742380214939632270440760901', 1, 25, 6, 18, 271, 'COMPLETO')
('EVENTO:', 'Joalheiria Roubada9249018165150173209887517553092878961657', 1, 3, 12, 20, 273, 'ATIVO')
('EVENTO:', 'Joalheiria Roubada9249018165150173209887517553092878961657', 1, 3, 12, 20, 273, 'COMPLETO')
('EVENTO:', 'Soldado Ferido17259558384992998064650359817998943611890', 2, 32, 7, 17, 276, 'ATIVO')
('EVENTO:', 'Soldado Ferido17259558384992998064650359817998943611890', 2, 32, 7, 17, 277, 'COMPLETO')
('EVENTO:', 'Individuo Suspeito827290958988376238655611199652892493825', 1, 17, 2, 15, 279, 'ATIVO')
('EVENTO:', 'Individuo Suspeito827290958988376238655611199652892493825', 1, 17, 2, 15, 279, 'COMPLETO')
('EVENTO:', 'Depreda\xc3\xa7\xc3\xa3o339838993425304587936734249701894061025', 3, 3, 12, 20, 282, 'ATIVO')
('EVENTO:', 'Depreda\xc3\xa7\xc3\xa3o339838993425304587936734249701894061025', 3, 3, 12, 20, 282, 'COMPLETO')
('EVENTO:', 'Soldado Ferido17311286375411000964219483339679466352352', 1, 6, 4, 15, 285, 'ATIVO')
('EVENTO:', 'Soldado Ferido17311286375411000964219483339679466352352', 1, 6, 4, 15, 286, 'COMPLETO')
('EVENTO:', 'V\xc3\xadtima de Acidente1961510129038824195736399965565560512722', 3, 39, 17, 25, 288, 'ATIVO')
('EVENTO:', 'V\xc3\xadtima de Acidente1961510129038824195736399965565560512722', 3, 39, 17, 25, 289, 'COMPLETO')
('EVENTO:', 'Ladr\xc3\xa3o1017447751160968076849241278718246157505', 2, 9, 8, 21, 291, 'ATIVO')
('EVENTO:', 'Ladr\xc3\xa3o1017447751160968076849241278718246157505', 2, 9, 8, 21, 292, 'COMPLETO')
('EVENTO:', 'Exterm\xc3\xadnio463558888129125366871197808494273700363', 1, 28, 4, 16, 294, 'ATIVO')
('EVENTO:', 'Exterm\xc3\xadnio463558888129125366871197808494273700363', 1, 28, 4, 16, 295, 'COMPLETO')
('EVENTO:', 'Exterm\xc3\xadnio4309488944099913683694605969340861812799', 3, 32, 7, 17, 297, 'ATIVO')
('EVENTO:', 'Exterm\xc3\xadnio4309488944099913683694605969340861812799', 3, 32, 7, 17, 298, 'COMPLETO')
('EVENTO:', 'Golpe de Estado6108797839369794860887139921527809483860', 1, 36, 8, 19, 300, 'ATIVO')
('EVENTO:', 'Golpe de Estado6108797839369794860887139921527809483860', 1, 36, 8, 19, 301, 'COMPLETO')
('EVENTO:', 'V\xc3\xadtima de Acidente1931370946396977680187682963766445963660', 3, 8, 9, 21, 303, 'ATIVO')
('EVENTO:', 'V\xc3\xadtima de Acidente1931370946396977680187682963766445963660', 3, 8, 9, 21, 303, 'COMPLETO')
('EVENTO:', 'Briga167764735215942200312977804598026180128', 3, 24, 8, 18, 306, 'ATIVO')
('EVENTO:', 'Briga167764735215942200312977804598026180128', 3, 24, 8, 18, 306, 'COMPLETO')
('EVENTO:', 'Depreda\xc3\xa7\xc3\xa3o3244054690701126040369188407557242228983', 1, 12, 8, 20, 309, 'ATIVO')
('EVENTO:', 'Depreda\xc3\xa7\xc3\xa3o3244054690701126040369188407557242228983', 1, 12, 8, 20, 310, 'COMPLETO')
('EVENTO:', 'Fuga5326064326326547876375518772633333352849', 2, 41, 6, 14, 312, 'ATIVO')
('EVENTO:', 'Fuga5326064326326547876375518772633333352849', 2, 41, 6, 14, 313, 'COMPLETO')
('EVENTO:', 'Navio Afundando12192479307473427475259005569840655386067', 2, 19, 5, 17, 315, 'ATIVO')
('EVENTO:', 'Navio Afundando12192479307473427475259005569840655386067', 2, 19, 5, 17, 317, 'COMPLETO')
('EVENTO:', 'Mulher em Trabalho de Parto11185905194786509811818531981118343905856', 1, 7, 8, 20, 318, 'ATIVO')
('EVENTO:', 'Mulher em Trabalho de Parto11185905194786509811818531981118343905856', 1, 7, 8, 20, 318, 'COMPLETO')
('EVENTO:', 'Golpe de Estado6195459825023961189953906282037157411125', 3, 37, 9, 16, 321, 'ATIVO')
('EVENTO:', 'Golpe de Estado6195459825023961189953906282037157411125', 3, 37, 9, 16, 322, 'COMPLETO')
('EVENTO:', 'Exterm\xc3\xadnio418530662063676413712917203297291497815', 3, 12, 8, 20, 324, 'ATIVO')
('EVENTO:', 'Exterm\xc3\xadnio418530662063676413712917203297291497815', 3, 12, 8, 20, 325, 'COMPLETO')
('EVENTO:', 'Hospital em Chamas7215073716521283791266928431991694438252', 2, 11, 5, 17, 327, 'ATIVO')
('EVENTO:', 'Hospital em Chamas7215073716521283791266928431991694438252', 2, 11, 5, 17, 328, 'COMPLETO')
('EVENTO:', 'Ladr\xc3\xa3o10318032055877282342824772942743993974220', 1, 29, 10, 23, 330, 'ATIVO')
('EVENTO:', 'Ladr\xc3\xa3o10318032055877282342824772942743993974220', 1, 29, 10, 23, 331, 'COMPLETO')
('EVENTO:', 'PM na \xc3\x81rea14138841733994330821720817073811145808517', 3, 33, 6, 15, 333, 'ATIVO')
('EVENTO:', 'Depreda\xc3\xa7\xc3\xa3o3326428830063268381235574403287987347318', 3, 40, 12, 18, 336, 'ATIVO')
('EVENTO:', 'PM na \xc3\x81rea14138841733994330821720817073811145808517', 3, 33, 6, 15, 336, 'COMPLETO')
('EVENTO:', 'Depreda\xc3\xa7\xc3\xa3o3326428830063268381235574403287987347318', 3, 40, 12, 18, 337, 'COMPLETO')
('EVENTO:', 'Assalto053490303511623782816410210455335848429', 1, 31, 12, 17, 339, 'ATIVO')
('EVENTO:', 'Assalto053490303511623782816410210455335848429', 1, 31, 12, 17, 339, 'COMPLETO')
('EVENTO:', 'Ladr\xc3\xa3o10162418475072946224937614217740496949062', 3, 16, 2, 17, 342, 'ATIVO')
('EVENTO:', 'Ladr\xc3\xa3o10162418475072946224937614217740496949062', 3, 16, 2, 17, 344, 'COMPLETO')
('EVENTO:', 'V\xc3\xadtima de Acidente19135667379228093118668734477783988453572', 2, 42, 5, 14, 345, 'ATIVO')
('EVENTO:', 'V\xc3\xadtima de Acidente19135667379228093118668734477783988453572', 2, 42, 5, 14, 345, 'COMPLETO')
('EVENTO:', 'Soldado Ferido1780676509248113743319007793688464333465', 2, 21, 10, 21, 348, 'ATIVO')
