('EVENTO', 'NOME', 'INTENSIDADE', 'PONTO', 'GRAU_ATUAL', 'GRAU_ORIGINAL', 'RODADAS', 'STATUS')
('EVENTO:', 'Opera\xc3\xa7\xc3\xa3o Policial13168591077519158306512081068043634342785', 2, 12, 16, 20, 180, 'ATIVO')
('EVENTO:', 'Fuga54119130709054069281838106246610132100', 2, 24, 13, 22, 183, 'ATIVO')
('EVENTO:', 'Quadrilha15122993828682157540101378549247159603019', 1, 70, 6, 32, 186, 'ATIVO')
('EVENTO:', 'Quadrilha15130734321121665626308566950843931106558', 3, 36, 14, 23, 189, 'ATIVO')
('EVENTO:', 'Ladr\xc3\xa3o1061657663943857209010104284996092131506', 1, 19, 15, 24, 190, 'COMPLETO')
('EVENTO:', 'Soldado Ferido17305170046799622431256557757026541027043', 1, 36, 14, 23, 192, 'ATIVO')
('EVENTO:', 'Ladr\xc3\xa3o1075493316635196861553891726287996126114', 1, 15, 15, 29, 195, 'ATIVO')
('EVENTO:', 'Mulher em Trabalho de Parto1194404407558326347176717398401481803074', 2, 59, 9, 26, 196, 'COMPLETO')
('EVENTO:', 'Depreda\xc3\xa7\xc3\xa3o3218302690190310206001228883238874295726', 2, 4, 16, 23, 198, 'ATIVO')
('EVENTO:', 'V\xc3\xadtima de Acidente19173361972581570694864754577291160251659', 2, 47, 10, 27, 200, 'COMPLETO')
('EVENTO:', 'Individuo Suspeito8113585723662582329495676380878369661783', 1, 44, 10, 25, 201, 'ATIVO')
('EVENTO:', 'Briga138313453167110573851935079593262357226', 1, 27, 21, 39, 203, 'COMPLETO')
('EVENTO:', 'Fuga54119130709054069281838106246610132100', 1, 24, 13, 22, 203, 'COMPLETO')
('EVENTO:', 'Quadrilha15149552269194210741947610696005921486717', 1, 13, 13, 28, 204, 'ATIVO')
('EVENTO:', 'Depreda\xc3\xa7\xc3\xa3o3218302690190310206001228883238874295726', 2, 4, 16, 23, 204, 'COMPLETO')
('EVENTO:', 'Resgate1681925793790624310386102212470054773354', 1, 47, 10, 27, 206, 'COMPLETO')
('EVENTO:', 'Ladr\xc3\xa3o1075493316635196861553891726287996126114', 1, 15, 15, 29, 206, 'COMPLETO')
('EVENTO:', 'Navio Afundando12131574035019501885084768112226802971784', 1, 19, 15, 24, 207, 'ATIVO')
('EVENTO:', 'Depreda\xc3\xa7\xc3\xa3o356871162248889740982150020276551811326', 2, 60, 7, 23, 207, 'COMPLETO')
('EVENTO:', 'Opera\xc3\xa7\xc3\xa3o Policial1371730918645229612839639729440084547000', 2, 69, 12, 30, 210, 'ATIVO')
('EVENTO:', 'Opera\xc3\xa7\xc3\xa3o Policial13168591077519158306512081068043634342785', 2, 12, 16, 20, 210, 'COMPLETO')
('EVENTO:', 'PM na \xc3\x81rea14230726548859017634780947742970070021289', 1, 64, 9, 36, 212, 'COMPLETO')
('EVENTO:', 'Tiroteio18215798293010363246979346214720876391222', 2, 17, 17, 28, 213, 'ATIVO')
('EVENTO:', 'Navio Afundando12131574035019501885084768112226802971784', 1, 19, 15, 24, 213, 'COMPLETO')
('EVENTO:', 'Quadrilha15115551712895306009574719111427352369613', 1, 63, 9, 29, 216, 'ATIVO')
('EVENTO:', 'Quadrilha15149552269194210741947610696005921486717', 1, 13, 13, 28, 218, 'COMPLETO')
('EVENTO:', 'Assalto056117718705805917752113484700428782310', 2, 44, 10, 25, 219, 'ATIVO')
('EVENTO:', 'Tiroteio18215798293010363246979346214720876391222', 1, 17, 17, 28, 219, 'COMPLETO')
('EVENTO:', 'Assalto0174405560329771329504692320510722789341', 1, 6, 12, 32, 222, 'ATIVO')
('EVENTO:', 'Navio Afundando1246784159523735442117814603472476417993', 1, 47, 10, 27, 225, 'ATIVO')
('EVENTO:', 'Assalto0174405560329771329504692320510722789341', 1, 6, 12, 32, 225, 'COMPLETO')
('EVENTO:', 'Briga1275511992877662164167437854345483005524', 1, 51, 12, 28, 228, 'ATIVO')
('EVENTO:', 'V\xc3\xadtima de Acidente19183447360778106924362542412894383106320', 2, 43, 14, 28, 231, 'ATIVO')
('EVENTO:', 'V\xc3\xadtima de Acidente19321673799770541373405891869127535607642', 1, 60, 7, 23, 233, 'COMPLETO')
('EVENTO:', 'Golpe de Estado619599362862660914470644375252938315402', 3, 57, 11, 26, 234, 'ATIVO')
('EVENTO:', 'Quadrilha15147595418466821069469430932940280679612', 2, 11, 16, 33, 237, 'ATIVO')
('EVENTO:', 'Soldado Ferido17305170046799622431256557757026541027043', 1, 36, 14, 23, 237, 'COMPLETO')
('EVENTO:', 'Corrida de Rua2195981553008814422591389513084567906102', 3, 71, 4, 33, 240, 'ATIVO')
('EVENTO:', 'Hospital em Chamas793650788319093830331590902728705432660', 1, 2, 13, 33, 240, 'COMPLETO')
('EVENTO:', 'Individuo Suspeito8113585723662582329495676380878369661783', 1, 44, 10, 25, 241, 'COMPLETO')
('EVENTO:', 'Briga1214252537351808140393795161133162347215', 1, 43, 14, 28, 242, 'COMPLETO')
('EVENTO:', 'Individuo Suspeito854776377508381760972947084646790760737', 2, 57, 11, 26, 243, 'ATIVO')
('EVENTO:', 'Briga136180624580221169672815766348884525725', 1, 4, 16, 23, 246, 'ATIVO')
('EVENTO:', 'Navio Afundando1217133582176752557822309578019120985579', 2, 49, 12, 29, 249, 'ATIVO')
('EVENTO:', 'Quadrilha15147595418466821069469430932940280679612', 1, 11, 16, 33, 250, 'COMPLETO')
('EVENTO:', 'Briga136180624580221169672815766348884525725', 1, 4, 16, 23, 251, 'COMPLETO')
('EVENTO:', 'Golpe de Estado6211432744510624026479872445459257185039', 1, 7, 14, 27, 252, 'ATIVO')
('EVENTO:', 'Assalto056117718705805917752113484700428782310', 1, 44, 10, 25, 254, 'COMPLETO')
('EVENTO:', 'Joalheiria Roubada9191466284448122613536171906231525625065', 3, 8, 18, 29, 255, 'ATIVO')
('EVENTO:', 'Fuga5270623648714015650187699584163768443951', 2, 54, 11, 31, 258, 'ATIVO')
('EVENTO:', 'Tiroteio18219095273309916434692823763099806079947', 3, 48, 10, 24, 261, 'ATIVO')
('EVENTO:', 'Quadrilha15130734321121665626308566950843931106558', 2, 36, 14, 23, 263, 'COMPLETO')
('EVENTO:', 'Individuo Suspeito8325880577299956561497573955777791378131', 1, 66, 7, 30, 264, 'ATIVO')
('EVENTO:', 'Opera\xc3\xa7\xc3\xa3o Policial13220320902504768583681911720491931432860', 2, 9, 15, 29, 267, 'ATIVO')
('EVENTO:', 'Quadrilha15120088297884463516537310475110739875295', 2, 42, 16, 37, 270, 'ATIVO')
('EVENTO:', 'Quadrilha15115551712895306009574719111427352369613', 1, 63, 9, 29, 272, 'COMPLETO')
('EVENTO:', 'Joalheiria Roubada9191466284448122613536171906231525625065', 2, 8, 18, 29, 272, 'COMPLETO')
('EVENTO:', 'Opera\xc3\xa7\xc3\xa3o Policial13220320902504768583681911720491931432860', 2, 9, 15, 29, 272, 'COMPLETO')
('EVENTO:', 'V\xc3\xadtima de Acidente1978174881032741997893831162769626218970', 2, 36, 14, 23, 273, 'ATIVO')
('EVENTO:', 'Quadrilha15209776090525326204875655052067832138109', 1, 56, 11, 36, 274, 'COMPLETO')
('EVENTO:', 'Individuo Suspeito8122983353362280517733430592783881708607', 1, 39, 16, 30, 276, 'ATIVO')
('EVENTO:', 'Quadrilha15294557865755475208129979711168435105305', 1, 58, 6, 31, 279, 'ATIVO')
('EVENTO:', 'Ladr\xc3\xa3o10174505986395766689149468017620352675465', 1, 65, 5, 28, 282, 'ATIVO')
('EVENTO:', 'Individuo Suspeito846583897625761500695537337344778600290', 1, 23, 14, 28, 285, 'ATIVO')
('EVENTO:', 'PM na \xc3\x81rea1469082977643153156795157913094687241271', 2, 40, 21, 31, 288, 'ATIVO')
('EVENTO:', 'Navio Afundando12129526322123732896648859991043646718054', 1, 39, 16, 30, 291, 'ATIVO')
('EVENTO:', 'Quadrilha1524849580568037017857092184041381618841', 1, 59, 9, 26, 293, 'COMPLETO')
('EVENTO:', 'Golpe de Estado6217790094753779181255205036160393849027', 1, 23, 14, 28, 294, 'ATIVO')
('EVENTO:', 'Fuga587474570048482181005887405462369537471', 1, 65, 5, 28, 297, 'ATIVO')
('EVENTO:', 'Individuo Suspeito8325880577299956561497573955777791378131', 1, 66, 7, 30, 298, 'COMPLETO')
('EVENTO:', 'Assalto0231200083761695604061836547182267641444', 1, 74, 3, 23, 300, 'ATIVO')
('EVENTO:', 'PM na \xc3\x81rea14134924265399295914705737847748610431629', 2, 6, 12, 32, 303, 'ON-HOLD')
('EVENTO:', 'V\xc3\xadtima de Acidente19183447360778106924362542412894383106320', 1, 43, 14, 28, 303, 'COMPLETO')
('EVENTO:', 'PM na \xc3\x81rea14134924265399295914705737847748610431629', 2, 6, 12, 32, 303, 'RE-ATIVO')
('EVENTO:', 'Quadrilha15120088297884463516537310475110739875295', 1, 42, 16, 37, 303, 'COMPLETO')
('EVENTO:', 'Ladr\xc3\xa3o10219251027595402344400930748917045218', 3, 53, 8, 31, 306, 'ATIVO')
('EVENTO:', 'Individuo Suspeito846583897625761500695537337344778600290', 1, 23, 14, 28, 307, 'COMPLETO')
('EVENTO:', 'Navio Afundando12266810264502499071657000915303626578732', 1, 61, 10, 38, 308, 'COMPLETO')
('EVENTO:', 'PM na \xc3\x81rea1469082977643153156795157913094687241271', 2, 40, 21, 31, 308, 'COMPLETO')
('EVENTO:', 'Ladr\xc3\xa3o10313650458361961363585565258878803945133', 1, 2, 13, 33, 309, 'ATIVO')
('EVENTO:', 'PM na \xc3\x81rea14134924265399295914705737847748610431629', 1, 6, 12, 32, 309, 'COMPLETO')
('EVENTO:', 'PM na \xc3\x81rea1412665728658752948437952752370103502310', 1, 61, 10, 38, 311, 'COMPLETO')
('EVENTO:', 'Fuga5263861708886824072773724523458051589481', 2, 49, 12, 29, 312, 'ATIVO')
('EVENTO:', 'Golpe de Estado6211432744510624026479872445459257185039', 1, 7, 14, 27, 312, 'COMPLETO')
('EVENTO:', 'Individuo Suspeito8122983353362280517733430592783881708607', 1, 39, 16, 30, 313, 'COMPLETO')
('EVENTO:', 'Mulher em Trabalho de Parto11276484778466731001737955067593030940774', 2, 61, 10, 38, 315, 'ATIVO')
('EVENTO:', 'Individuo Suspeito8303362219893434065177587723648142755278', 3, 64, 9, 36, 315, 'COMPLETO')
('EVENTO:', 'Hospital em Chamas788114347776138796172080702073858985761', 2, 57, 11, 26, 316, 'COMPLETO')
('EVENTO:', 'Quadrilha1599762499251929440676966226026234970745', 1, 71, 4, 33, 318, 'ATIVO')
('EVENTO:', 'Golpe de Estado6217790094753779181255205036160393849027', 1, 23, 14, 28, 319, 'COMPLETO')
('EVENTO:', 'Tiroteio18102630387641917373078043815326998869461', 2, 13, 13, 28, 321, 'ATIVO')
('EVENTO:', 'Resgate16126388522441070189284840682616512739396', 1, 74, 3, 23, 324, 'ATIVO')
('EVENTO:', 'Navio Afundando12203682177397463842110009199750754978424', 1, 71, 4, 33, 327, 'ATIVO')
('EVENTO:', 'Navio Afundando12129526322123732896648859991043646718054', 1, 39, 16, 30, 329, 'COMPLETO')
('EVENTO:', 'Opera\xc3\xa7\xc3\xa3o Policial13287102386721901320206689387439720955683', 2, 26, 15, 28, 330, 'ATIVO')
('EVENTO:', 'Depreda\xc3\xa7\xc3\xa3o3132555277802174728755613977795856787367', 1, 57, 11, 26, 331, 'COMPLETO')
('EVENTO:', 'Quadrilha15209163341538755167334069837164023897847', 2, 51, 12, 28, 333, 'ATIVO')
('EVENTO:', 'Mulher em Trabalho de Parto1196035953069132098109589090555064918801', 2, 42, 16, 37, 336, 'ATIVO')
('EVENTO:', 'Depreda\xc3\xa7\xc3\xa3o3163872167065533797872637758424489850898', 2, 40, 21, 31, 339, 'ATIVO')
('EVENTO:', 'Tiroteio18140042733747850327913796648876265225004', 1, 30, 21, 30, 342, 'ATIVO')
('EVENTO:', 'Soldado Ferido17208299085069506666897715295187440417460', 3, 19, 15, 24, 345, 'ATIVO')
('EVENTO:', 'V\xc3\xadtima de Acidente1961562828210140285425688781069215674904', 1, 25, 19, 28, 348, 'ATIVO')
('EVENTO:', 'V\xc3\xadtima de Acidente1978174881032741997893831162769626218970', 2, 36, 14, 23, 348, 'COMPLETO')
('EVENTO:', 'Fuga5263861708886824072773724523458051589481', 1, 49, 12, 29, 348, 'COMPLETO')
('EVENTO:', 'Opera\xc3\xa7\xc3\xa3o Policial13287102386721901320206689387439720955683', 1, 26, 15, 28, 348, 'COMPLETO')
('EVENTO:', 'Exterm\xc3\xadnio4259186320873576183374077177074952872959', 1, 48, 10, 24, 350, 'COMPLETO')
('EVENTO:', 'Depreda\xc3\xa7\xc3\xa3o3175320893731988502068556677799959570758', 2, 16, 16, 22, 351, 'ATIVO')
('EVENTO:', 'Fuga587474570048482181005887405462369537471', 1, 65, 5, 28, 353, 'COMPLETO')
('EVENTO:', 'Assalto08913441420201531707235090497283942468', 1, 48, 10, 24, 354, 'ATIVO')
('EVENTO:', 'Tiroteio18102630387641917373078043815326998869461', 1, 13, 13, 28, 355, 'COMPLETO')
('EVENTO:', 'Depreda\xc3\xa7\xc3\xa3o3178555404237474131557741490811095456347', 3, 45, 8, 25, 357, 'ATIVO')
('EVENTO:', 'Quadrilha15326096139224947799742005159317753060050', 3, 6, 12, 32, 360, 'ATIVO')
('EVENTO:', 'Navio Afundando1217133582176752557822309578019120985579', 1, 49, 12, 29, 360, 'COMPLETO')
('EVENTO:', 'PM na \xc3\x81rea14146692275371972219250163937484458268296', 1, 27, 21, 39, 363, 'ATIVO')
('EVENTO:', 'Mulher em Trabalho de Parto1111173437707522374720151843990913174751', 2, 21, 21, 33, 366, 'ON-HOLD')
('EVENTO:', 'Ladr\xc3\xa3o10179995147982760266565028988427782407996', 3, 68, 10, 34, 369, 'ON-HOLD')
('EVENTO:', 'Depreda\xc3\xa7\xc3\xa3o3175320893731988502068556677799959570758', 2, 16, 16, 22, 370, 'COMPLETO')
('EVENTO:', 'Ladr\xc3\xa3o10179995147982760266565028988427782407996', 3, 68, 10, 34, 370, 'RE-ATIVO')
('EVENTO:', 'Tiroteio18219095273309916434692823763099806079947', 2, 48, 10, 24, 371, 'COMPLETO')
('EVENTO:', 'Mulher em Trabalho de Parto1111173437707522374720151843990913174751', 2, 21, 21, 33, 371, 'RE-ATIVO')
('EVENTO:', 'PM na \xc3\x81rea1421349718083806126564593446788126815293', 2, 16, 16, 22, 372, 'ON-HOLD')
('EVENTO:', 'Ladr\xc3\xa3o10313650458361961363585565258878803945133', 1, 2, 13, 33, 374, 'COMPLETO')
('EVENTO:', 'PM na \xc3\x81rea1421349718083806126564593446788126815293', 2, 16, 16, 22, 374, 'RE-ATIVO')
('EVENTO:', 'Mulher em Trabalho de Parto1196035953069132098109589090555064918801', 1, 42, 16, 37, 374, 'COMPLETO')
('EVENTO:', 'V\xc3\xadtima de Acidente1961562828210140285425688781069215674904', 1, 25, 19, 28, 374, 'COMPLETO')
('EVENTO:', 'Hospital em Chamas7218381184214781468731623829886257529452', 1, 66, 7, 30, 375, 'ATIVO')
('EVENTO:', 'Soldado Ferido17208299085069506666897715295187440417460', 1, 19, 15, 24, 375, 'COMPLETO')
('EVENTO:', 'Resgate16112800347776682915437151094246310637562', 1, 22, 16, 38, 378, 'ATIVO')
('EVENTO:', 'Navio Afundando1246784159523735442117814603472476417993', 1, 47, 10, 27, 378, 'COMPLETO')
('EVENTO:', 'Quadrilha15326096139224947799742005159317753060050', 2, 6, 12, 32, 378, 'COMPLETO')
('EVENTO:', 'Individuo Suspeito8246571455946391178130002590778057248800', 2, 58, 6, 31, 381, 'ATIVO')
('EVENTO:', 'Opera\xc3\xa7\xc3\xa3o Policial1371730918645229612839639729440084547000', 2, 69, 12, 30, 382, 'COMPLETO')
('EVENTO:', 'Tiroteio18140042733747850327913796648876265225004', 1, 30, 21, 30, 382, 'COMPLETO')
('EVENTO:', 'Quadrilha15209163341538755167334069837164023897847', 2, 51, 12, 28, 383, 'COMPLETO')
('EVENTO:', 'Corrida de Rua2289415672835604672334255467234125758691', 1, 12, 16, 20, 384, 'ATIVO')
('EVENTO:', 'Mulher em Trabalho de Parto1111173437707522374720151843990913174751', 2, 21, 21, 33, 384, 'COMPLETO')
('EVENTO:', 'Resgate16112800347776682915437151094246310637562', 1, 22, 16, 38, 386, 'COMPLETO')
('EVENTO:', 'Briga130894611391174799533782067976055744574', 3, 44, 10, 25, 387, 'ATIVO')
('EVENTO:', 'Assalto0247286033511179271875337547208105108953', 2, 61, 10, 38, 388, 'COMPLETO')
