('EVENTO', 'NOME', 'INTENSIDADE', 'PONTO', 'GRAU_ATUAL', 'GRAU_ORIGINAL', 'RODADAS', 'STATUS')
('EVENTO:', 'Soldado Ferido1782247157662381960596846126634789756829', 3, 1, 3, 4, 72, 'ATIVO')
('EVENTO:', 'Soldado Ferido1782247157662381960596846126634789756829', 3, 1, 3, 4, 72, 'COMPLETO')
('EVENTO:', 'Assalto0282720970076447032528898572540746274440', 2, 2, 1, 2, 75, 'ATIVO')
('EVENTO:', 'Assalto0282720970076447032528898572540746274440', 2, 2, 1, 2, 75, 'COMPLETO')
('EVENTO:', 'Soldado Ferido17170188381571890855436755425278570753465', 1, 1, 3, 4, 78, 'ATIVO')
('EVENTO:', 'Soldado Ferido17170188381571890855436755425278570753465', 1, 1, 3, 4, 78, 'COMPLETO')
('EVENTO:', 'Tiroteio18253383620095966037499415371229271439023', 3, 2, 1, 2, 81, 'ATIVO')
('EVENTO:', 'Tiroteio18253383620095966037499415371229271439023', 3, 2, 1, 2, 81, 'COMPLETO')
('EVENTO:', 'PM na \xc3\x81rea14231539216880786389844385484848109041520', 3, 2, 1, 2, 84, 'ATIVO')
('EVENTO:', 'PM na \xc3\x81rea14231539216880786389844385484848109041520', 3, 2, 1, 2, 84, 'COMPLETO')
('EVENTO:', 'Depreda\xc3\xa7\xc3\xa3o3100069223827054358289630934953379346616', 3, 3, 2, 2, 87, 'ATIVO')
('EVENTO:', 'Depreda\xc3\xa7\xc3\xa3o3100069223827054358289630934953379346616', 3, 3, 2, 2, 87, 'COMPLETO')
('EVENTO:', 'Assalto012627988532723507396666754479150901648', 3, 4, 2, 4, 90, 'ATIVO')
('EVENTO:', 'Assalto012627988532723507396666754479150901648', 3, 4, 2, 4, 91, 'COMPLETO')
('EVENTO:', 'Fuga5284529123061063408651875359365491463965', 2, 2, 1, 2, 93, 'ATIVO')
('EVENTO:', 'Fuga5284529123061063408651875359365491463965', 2, 2, 1, 2, 93, 'COMPLETO')
('EVENTO:', 'Ladr\xc3\xa3o10304527192757827376343130255396224968093', 2, 4, 2, 4, 96, 'ATIVO')
('EVENTO:', 'Ladr\xc3\xa3o10304527192757827376343130255396224968093', 2, 4, 2, 4, 97, 'COMPLETO')
('EVENTO:', 'Individuo Suspeito8104940867522923685587435155448397650187', 2, 2, 1, 2, 99, 'ATIVO')
('EVENTO:', 'Individuo Suspeito8104940867522923685587435155448397650187', 2, 2, 1, 2, 99, 'COMPLETO')
('EVENTO:', 'Navio Afundando12213064823532275820229333715344807476679', 1, 2, 1, 2, 102, 'ATIVO')
('EVENTO:', 'Navio Afundando12213064823532275820229333715344807476679', 1, 2, 1, 2, 102, 'COMPLETO')
('EVENTO:', 'Golpe de Estado635095076392634772068824669179794645780', 3, 3, 2, 2, 105, 'ATIVO')
('EVENTO:', 'Golpe de Estado635095076392634772068824669179794645780', 3, 3, 2, 2, 105, 'COMPLETO')
('EVENTO:', 'Assalto0106179378640798214203969520288814935363', 2, 3, 2, 2, 108, 'ATIVO')
('EVENTO:', 'Assalto0106179378640798214203969520288814935363', 2, 3, 2, 2, 108, 'COMPLETO')
('EVENTO:', 'Assalto067699869421983497476656289315456810459', 2, 2, 1, 2, 111, 'ATIVO')
('EVENTO:', 'Assalto067699869421983497476656289315456810459', 2, 2, 1, 2, 111, 'COMPLETO')
('EVENTO:', 'Resgate16142730052574084546009837279008134722071', 3, 2, 1, 2, 114, 'ATIVO')
('EVENTO:', 'Resgate16142730052574084546009837279008134722071', 3, 2, 1, 2, 114, 'COMPLETO')
('EVENTO:', 'Joalheiria Roubada938208733960048506262243815408172691588', 2, 4, 2, 4, 117, 'ATIVO')
('EVENTO:', 'Joalheiria Roubada938208733960048506262243815408172691588', 2, 4, 2, 4, 118, 'COMPLETO')
('EVENTO:', 'Assalto0301998632914251242426066207929328294170', 3, 1, 3, 4, 120, 'ATIVO')
('EVENTO:', 'Assalto0301998632914251242426066207929328294170', 3, 1, 3, 4, 120, 'COMPLETO')
('EVENTO:', 'PM na \xc3\x81rea14177840224346825792507372957208045456629', 1, 1, 3, 4, 123, 'ATIVO')
('EVENTO:', 'PM na \xc3\x81rea14177840224346825792507372957208045456629', 1, 1, 3, 4, 123, 'COMPLETO')
('EVENTO:', 'Navio Afundando1278755688541390583103447413661029308642', 1, 4, 2, 4, 126, 'ATIVO')
('EVENTO:', 'Navio Afundando1278755688541390583103447413661029308642', 1, 4, 2, 4, 127, 'COMPLETO')
('EVENTO:', 'Opera\xc3\xa7\xc3\xa3o Policial1320410001843335335001714234263732861118', 2, 4, 2, 4, 129, 'ATIVO')
('EVENTO:', 'Opera\xc3\xa7\xc3\xa3o Policial1320410001843335335001714234263732861118', 2, 4, 2, 4, 130, 'COMPLETO')
('EVENTO:', 'Navio Afundando12288670701899673708810961433489882465940', 2, 1, 3, 4, 132, 'ATIVO')
('EVENTO:', 'Navio Afundando12288670701899673708810961433489882465940', 2, 1, 3, 4, 132, 'COMPLETO')
('EVENTO:', 'Navio Afundando1250955192333862199116556258453615341159', 3, 2, 1, 2, 135, 'ATIVO')
('EVENTO:', 'Navio Afundando1250955192333862199116556258453615341159', 3, 2, 1, 2, 135, 'COMPLETO')
('EVENTO:', 'Hospital em Chamas760856211582654528807373854116764738197', 2, 1, 3, 4, 138, 'ATIVO')
('EVENTO:', 'Hospital em Chamas760856211582654528807373854116764738197', 2, 1, 3, 4, 138, 'COMPLETO')
('EVENTO:', 'Briga1311773844618627097147747878344634515625', 1, 1, 3, 4, 141, 'ATIVO')
('EVENTO:', 'Briga1311773844618627097147747878344634515625', 1, 1, 3, 4, 141, 'COMPLETO')
('EVENTO:', 'Opera\xc3\xa7\xc3\xa3o Policial13119203981406564315874354457713244214532', 1, 2, 1, 2, 144, 'ATIVO')
('EVENTO:', 'Opera\xc3\xa7\xc3\xa3o Policial13119203981406564315874354457713244214532', 1, 2, 1, 2, 144, 'COMPLETO')
('EVENTO:', 'Individuo Suspeito8174685814961876148540566037164616080447', 3, 1, 3, 4, 147, 'ATIVO')
('EVENTO:', 'Individuo Suspeito8174685814961876148540566037164616080447', 3, 1, 3, 4, 147, 'COMPLETO')
('EVENTO:', 'Corrida de Rua2225957435119532742361974635042911642442', 3, 3, 2, 2, 150, 'ATIVO')
('EVENTO:', 'Corrida de Rua2225957435119532742361974635042911642442', 3, 3, 2, 2, 150, 'COMPLETO')
('EVENTO:', 'Individuo Suspeito8147868135023797145802077481750227938649', 3, 3, 2, 2, 153, 'ATIVO')
('EVENTO:', 'Individuo Suspeito8147868135023797145802077481750227938649', 3, 3, 2, 2, 153, 'COMPLETO')
('EVENTO:', 'Exterm\xc3\xadnio4142290766000059900159319429313461337651', 1, 3, 2, 2, 156, 'ATIVO')
('EVENTO:', 'Exterm\xc3\xadnio4142290766000059900159319429313461337651', 1, 3, 2, 2, 156, 'COMPLETO')
('EVENTO:', 'Assalto070189632010263321955209740836768776558', 1, 1, 3, 4, 159, 'ATIVO')
('EVENTO:', 'Assalto070189632010263321955209740836768776558', 1, 1, 3, 4, 159, 'COMPLETO')
('EVENTO:', 'Depreda\xc3\xa7\xc3\xa3o3311895333799831891483465530299793813612', 3, 2, 1, 2, 162, 'ATIVO')
('EVENTO:', 'Depreda\xc3\xa7\xc3\xa3o3311895333799831891483465530299793813612', 3, 2, 1, 2, 162, 'COMPLETO')
('EVENTO:', 'Hospital em Chamas729680169137077375137173228379221441479', 3, 2, 1, 2, 165, 'ATIVO')
('EVENTO:', 'Hospital em Chamas729680169137077375137173228379221441479', 3, 2, 1, 2, 165, 'COMPLETO')
('EVENTO:', 'Golpe de Estado6178466924697309742500688643688674804368', 3, 4, 2, 4, 168, 'ATIVO')
('EVENTO:', 'Golpe de Estado6178466924697309742500688643688674804368', 3, 4, 2, 4, 169, 'COMPLETO')
('EVENTO:', 'Assalto0252308262785394801870858455779158178070', 1, 1, 3, 4, 171, 'ATIVO')
('EVENTO:', 'Assalto0252308262785394801870858455779158178070', 1, 1, 3, 4, 171, 'COMPLETO')
('EVENTO:', 'Navio Afundando12309820981840479987259285981981470255140', 1, 2, 1, 2, 174, 'ATIVO')
('EVENTO:', 'Navio Afundando12309820981840479987259285981981470255140', 1, 2, 1, 2, 174, 'COMPLETO')
('EVENTO:', 'Joalheiria Roubada9152032157335755094330514601900727480528', 1, 2, 1, 2, 177, 'ATIVO')
('EVENTO:', 'Joalheiria Roubada9152032157335755094330514601900727480528', 1, 2, 1, 2, 177, 'COMPLETO')
('EVENTO:', 'Assalto084083633691030672081316893560777921165', 2, 4, 2, 4, 180, 'ATIVO')
('EVENTO:', 'Assalto084083633691030672081316893560777921165', 2, 4, 2, 4, 181, 'COMPLETO')
('EVENTO:', 'Briga1337305694978976706077514232808033873480', 3, 1, 3, 4, 183, 'ATIVO')
('EVENTO:', 'Briga1337305694978976706077514232808033873480', 3, 1, 3, 4, 183, 'COMPLETO')
('EVENTO:', 'Exterm\xc3\xadnio4232305968659773978499696475790499900678', 3, 1, 3, 4, 186, 'ATIVO')
('EVENTO:', 'Exterm\xc3\xadnio4232305968659773978499696475790499900678', 3, 1, 3, 4, 186, 'COMPLETO')
('EVENTO:', 'Tiroteio18295807168835017642983226677700173988577', 1, 1, 3, 4, 189, 'ATIVO')
('EVENTO:', 'Tiroteio18295807168835017642983226677700173988577', 1, 1, 3, 4, 189, 'COMPLETO')
('EVENTO:', 'Opera\xc3\xa7\xc3\xa3o Policial1357104201050306603025072584948139381979', 2, 4, 2, 4, 192, 'ATIVO')
('EVENTO:', 'Opera\xc3\xa7\xc3\xa3o Policial1357104201050306603025072584948139381979', 2, 4, 2, 4, 193, 'COMPLETO')
('EVENTO:', 'Individuo Suspeito8213371326454030842869633874122018136969', 1, 1, 3, 4, 195, 'ATIVO')
('EVENTO:', 'Individuo Suspeito8213371326454030842869633874122018136969', 1, 1, 3, 4, 195, 'COMPLETO')
('EVENTO:', 'Navio Afundando12263403157251449905154180541612247977556', 2, 2, 1, 2, 198, 'ATIVO')
('EVENTO:', 'Navio Afundando12263403157251449905154180541612247977556', 2, 2, 1, 2, 198, 'COMPLETO')
('EVENTO:', 'Ladr\xc3\xa3o1082112226661649192923995645267851752366', 2, 1, 3, 4, 201, 'ATIVO')
('EVENTO:', 'Ladr\xc3\xa3o1082112226661649192923995645267851752366', 2, 1, 3, 4, 201, 'COMPLETO')
('EVENTO:', 'V\xc3\xadtima de Acidente19232985969493174544906080328767670857149', 3, 3, 2, 2, 204, 'ATIVO')
('EVENTO:', 'V\xc3\xadtima de Acidente19232985969493174544906080328767670857149', 3, 3, 2, 2, 204, 'COMPLETO')
('EVENTO:', 'Individuo Suspeito855362690171042794972910545471665819850', 2, 4, 2, 4, 207, 'ATIVO')
('EVENTO:', 'Individuo Suspeito855362690171042794972910545471665819850', 2, 4, 2, 4, 208, 'COMPLETO')
('EVENTO:', 'Individuo Suspeito8330314262631472841246782722581414903717', 2, 4, 2, 4, 210, 'ATIVO')
('EVENTO:', 'Individuo Suspeito8330314262631472841246782722581414903717', 2, 4, 2, 4, 211, 'COMPLETO')
('EVENTO:', 'Mulher em Trabalho de Parto1172852139722746497533424699454147115488', 2, 3, 2, 2, 213, 'ATIVO')
('EVENTO:', 'Mulher em Trabalho de Parto1172852139722746497533424699454147115488', 2, 3, 2, 2, 213, 'COMPLETO')
('EVENTO:', 'Ladr\xc3\xa3o10246817352421833038548599435826808758034', 2, 3, 2, 2, 216, 'ATIVO')
('EVENTO:', 'Ladr\xc3\xa3o10246817352421833038548599435826808758034', 2, 3, 2, 2, 216, 'COMPLETO')
('EVENTO:', 'Fuga5112582352912982283662344137822721671248', 1, 4, 2, 4, 219, 'ATIVO')
('EVENTO:', 'Fuga5112582352912982283662344137822721671248', 1, 4, 2, 4, 220, 'COMPLETO')
('EVENTO:', 'Corrida de Rua2275723274374524958686260057425474597569', 3, 1, 3, 4, 222, 'ATIVO')
('EVENTO:', 'Corrida de Rua2275723274374524958686260057425474597569', 3, 1, 3, 4, 222, 'COMPLETO')
('EVENTO:', 'Resgate16277813528923585926088464435382293873077', 3, 4, 2, 4, 225, 'ATIVO')
('EVENTO:', 'Resgate16277813528923585926088464435382293873077', 3, 4, 2, 4, 226, 'COMPLETO')
('EVENTO:', 'Resgate16105052468254187062202831535188300931264', 1, 4, 2, 4, 228, 'ATIVO')
('EVENTO:', 'Resgate16105052468254187062202831535188300931264', 1, 4, 2, 4, 229, 'COMPLETO')
('EVENTO:', 'Assalto0246297587296676857739842780498656779948', 1, 4, 2, 4, 231, 'ATIVO')
('EVENTO:', 'Assalto0246297587296676857739842780498656779948', 1, 4, 2, 4, 232, 'COMPLETO')
('EVENTO:', 'Hospital em Chamas720845817767354218673014454415259801573', 2, 2, 1, 2, 234, 'ATIVO')
('EVENTO:', 'Hospital em Chamas720845817767354218673014454415259801573', 2, 2, 1, 2, 234, 'COMPLETO')
('EVENTO:', 'Individuo Suspeito8108141223215446716501709973129609671321', 1, 1, 3, 4, 237, 'ATIVO')
('EVENTO:', 'Individuo Suspeito8108141223215446716501709973129609671321', 1, 1, 3, 4, 237, 'COMPLETO')
('EVENTO:', 'PM na \xc3\x81rea14338381159322891524105043361211831179093', 1, 1, 3, 4, 240, 'ATIVO')
('EVENTO:', 'PM na \xc3\x81rea14338381159322891524105043361211831179093', 1, 1, 3, 4, 240, 'COMPLETO')
('EVENTO:', 'Opera\xc3\xa7\xc3\xa3o Policial1363815678231403128579015235886983807904', 2, 4, 2, 4, 243, 'ATIVO')
('EVENTO:', 'Opera\xc3\xa7\xc3\xa3o Policial1363815678231403128579015235886983807904', 2, 4, 2, 4, 244, 'COMPLETO')
('EVENTO:', 'Fuga5192017680097390584399578603983195992011', 2, 1, 3, 4, 246, 'ATIVO')
('EVENTO:', 'Fuga5192017680097390584399578603983195992011', 2, 1, 3, 4, 246, 'COMPLETO')
('EVENTO:', 'Joalheiria Roubada9148093565655339010094911643791883695672', 2, 1, 3, 4, 249, 'ATIVO')
('EVENTO:', 'Joalheiria Roubada9148093565655339010094911643791883695672', 2, 1, 3, 4, 249, 'COMPLETO')
('EVENTO:', 'PM na \xc3\x81rea142686143764515898524712960748129308310', 2, 2, 1, 2, 252, 'ATIVO')
('EVENTO:', 'PM na \xc3\x81rea142686143764515898524712960748129308310', 2, 2, 1, 2, 252, 'COMPLETO')
('EVENTO:', 'Mulher em Trabalho de Parto1176025691156882676974055345530314829261', 2, 2, 1, 2, 255, 'ATIVO')
('EVENTO:', 'Mulher em Trabalho de Parto1176025691156882676974055345530314829261', 2, 2, 1, 2, 255, 'COMPLETO')
('EVENTO:', 'Soldado Ferido17112719961098323262846121249178377104075', 3, 4, 2, 4, 258, 'ATIVO')
('EVENTO:', 'Soldado Ferido17112719961098323262846121249178377104075', 3, 4, 2, 4, 259, 'COMPLETO')
('EVENTO:', 'Ladr\xc3\xa3o10435953600363385087037433601161982724', 1, 2, 1, 2, 261, 'ATIVO')
('EVENTO:', 'Ladr\xc3\xa3o10435953600363385087037433601161982724', 1, 2, 1, 2, 261, 'COMPLETO')
('EVENTO:', 'Exterm\xc3\xadnio4219139911187894553218369380214197135826', 1, 2, 1, 2, 264, 'ATIVO')
('EVENTO:', 'Exterm\xc3\xadnio4219139911187894553218369380214197135826', 1, 2, 1, 2, 264, 'COMPLETO')
('EVENTO:', 'Soldado Ferido17116177894099270082605700613949959927205', 1, 4, 2, 4, 267, 'ATIVO')
('EVENTO:', 'Soldado Ferido17116177894099270082605700613949959927205', 1, 4, 2, 4, 268, 'COMPLETO')
('EVENTO:', 'Corrida de Rua2270173919509160403982359453086246985163', 2, 1, 3, 4, 270, 'ATIVO')
('EVENTO:', 'Corrida de Rua2270173919509160403982359453086246985163', 2, 1, 3, 4, 270, 'COMPLETO')
('EVENTO:', 'Depreda\xc3\xa7\xc3\xa3o373937672670592970660937312340186646896', 2, 1, 3, 4, 273, 'ATIVO')
('EVENTO:', 'Depreda\xc3\xa7\xc3\xa3o373937672670592970660937312340186646896', 2, 1, 3, 4, 273, 'COMPLETO')
('EVENTO:', 'Briga1260235807998282025037899019974804455752', 1, 4, 2, 4, 276, 'ATIVO')
('EVENTO:', 'Briga1260235807998282025037899019974804455752', 1, 4, 2, 4, 277, 'COMPLETO')
('EVENTO:', 'Opera\xc3\xa7\xc3\xa3o Policial1328740145648544572240829324683431303254', 2, 1, 3, 4, 279, 'ATIVO')
('EVENTO:', 'Opera\xc3\xa7\xc3\xa3o Policial1328740145648544572240829324683431303254', 2, 1, 3, 4, 279, 'COMPLETO')
('EVENTO:', 'Golpe de Estado6279445310271669685687208752221574185693', 3, 2, 1, 2, 282, 'ATIVO')
('EVENTO:', 'Golpe de Estado6279445310271669685687208752221574185693', 3, 2, 1, 2, 282, 'COMPLETO')
('EVENTO:', 'Exterm\xc3\xadnio427253932267854725966036808258624790536', 3, 3, 2, 2, 285, 'ATIVO')
('EVENTO:', 'Exterm\xc3\xadnio427253932267854725966036808258624790536', 3, 3, 2, 2, 285, 'COMPLETO')
('EVENTO:', 'Navio Afundando12336990125237318075254207503841266053959', 1, 3, 2, 2, 288, 'ATIVO')
('EVENTO:', 'Navio Afundando12336990125237318075254207503841266053959', 1, 3, 2, 2, 288, 'COMPLETO')
('EVENTO:', 'Assalto0331907813131104151636835501552041941514', 3, 4, 2, 4, 291, 'ATIVO')
('EVENTO:', 'Assalto0331907813131104151636835501552041941514', 3, 4, 2, 4, 292, 'COMPLETO')
('EVENTO:', 'Assalto0118723724870256607958525470425976666274', 3, 3, 2, 2, 294, 'ATIVO')
('EVENTO:', 'Assalto0118723724870256607958525470425976666274', 3, 3, 2, 2, 294, 'COMPLETO')
('EVENTO:', 'Joalheiria Roubada9141449848573089829341150203305348706248', 3, 2, 1, 2, 297, 'ATIVO')
('EVENTO:', 'Joalheiria Roubada9141449848573089829341150203305348706248', 3, 2, 1, 2, 297, 'COMPLETO')
('EVENTO:', 'V\xc3\xadtima de Acidente19330576955467634800281546685728888974670', 1, 4, 2, 4, 300, 'ATIVO')
('EVENTO:', 'V\xc3\xadtima de Acidente19330576955467634800281546685728888974670', 1, 4, 2, 4, 301, 'COMPLETO')
('EVENTO:', 'Navio Afundando12166793259596239286199103387615153588951', 1, 4, 2, 4, 303, 'ATIVO')
('EVENTO:', 'Navio Afundando12166793259596239286199103387615153588951', 1, 4, 2, 4, 304, 'COMPLETO')
('EVENTO:', 'Exterm\xc3\xadnio4201909172669884934235909486170073645919', 1, 4, 2, 4, 306, 'ATIVO')
('EVENTO:', 'Exterm\xc3\xadnio4201909172669884934235909486170073645919', 1, 4, 2, 4, 307, 'COMPLETO')
('EVENTO:', 'Mulher em Trabalho de Parto11242388333704243260092131973867639667072', 2, 1, 3, 4, 309, 'ATIVO')
('EVENTO:', 'Mulher em Trabalho de Parto11242388333704243260092131973867639667072', 2, 1, 3, 4, 309, 'COMPLETO')
('EVENTO:', 'Navio Afundando12175274159411581298827449485326116739', 2, 1, 3, 4, 312, 'ATIVO')
('EVENTO:', 'Navio Afundando12175274159411581298827449485326116739', 2, 1, 3, 4, 312, 'COMPLETO')
('EVENTO:', 'Exterm\xc3\xadnio4161389776723395453780827675095969271153', 2, 3, 2, 2, 315, 'ATIVO')
('EVENTO:', 'Exterm\xc3\xadnio4161389776723395453780827675095969271153', 2, 3, 2, 2, 315, 'COMPLETO')
('EVENTO:', 'Quadrilha15113625387964507568351152664725772822195', 3, 2, 1, 2, 318, 'ATIVO')
('EVENTO:', 'Quadrilha15113625387964507568351152664725772822195', 3, 2, 1, 2, 318, 'COMPLETO')
('EVENTO:', 'Ladr\xc3\xa3o10166359532128056605745998541220905371286', 3, 1, 3, 4, 321, 'ATIVO')
('EVENTO:', 'Ladr\xc3\xa3o10166359532128056605745998541220905371286', 3, 1, 3, 4, 321, 'COMPLETO')
('EVENTO:', 'Tiroteio18112421475486167661458671083372066901814', 3, 3, 2, 2, 324, 'ATIVO')
('EVENTO:', 'Tiroteio18112421475486167661458671083372066901814', 3, 3, 2, 2, 324, 'COMPLETO')
('EVENTO:', 'PM na \xc3\x81rea14221811143619890928304852359554233668189', 3, 1, 3, 4, 327, 'ATIVO')
('EVENTO:', 'PM na \xc3\x81rea14221811143619890928304852359554233668189', 3, 1, 3, 4, 327, 'COMPLETO')
('EVENTO:', 'Golpe de Estado612757026708183261368352504683127910163', 2, 2, 1, 2, 330, 'ATIVO')
('EVENTO:', 'Golpe de Estado612757026708183261368352504683127910163', 2, 2, 1, 2, 330, 'COMPLETO')
('EVENTO:', 'Quadrilha15227675349873692371859063000371097114045', 2, 3, 2, 2, 333, 'ATIVO')
('EVENTO:', 'Quadrilha15227675349873692371859063000371097114045', 2, 3, 2, 2, 333, 'COMPLETO')
('EVENTO:', 'Individuo Suspeito8135357937436380407276836322609847327246', 3, 2, 1, 2, 336, 'ATIVO')
('EVENTO:', 'Individuo Suspeito8135357937436380407276836322609847327246', 3, 2, 1, 2, 336, 'COMPLETO')
('EVENTO:', 'Corrida de Rua289873433118230080646136848336319003278', 3, 1, 3, 4, 339, 'ATIVO')
('EVENTO:', 'Corrida de Rua289873433118230080646136848336319003278', 3, 1, 3, 4, 339, 'COMPLETO')
('EVENTO:', 'Resgate1633602963411788268287407382082786394338', 2, 4, 2, 4, 342, 'ATIVO')
('EVENTO:', 'Resgate1633602963411788268287407382082786394338', 2, 4, 2, 4, 343, 'COMPLETO')
('EVENTO:', 'Individuo Suspeito847618965082578406512848334334388017127', 2, 4, 2, 4, 345, 'ATIVO')
('EVENTO:', 'Individuo Suspeito847618965082578406512848334334388017127', 2, 4, 2, 4, 346, 'COMPLETO')
('EVENTO:', 'Quadrilha1519841978098876704111910345956477762596', 2, 1, 3, 4, 348, 'ATIVO')
('EVENTO:', 'Quadrilha1519841978098876704111910345956477762596', 2, 1, 3, 4, 348, 'COMPLETO')
('EVENTO:', 'Joalheiria Roubada973206245015833049219079578807933509191', 1, 4, 2, 4, 351, 'ATIVO')
('EVENTO:', 'Joalheiria Roubada973206245015833049219079578807933509191', 1, 4, 2, 4, 352, 'COMPLETO')
('EVENTO:', 'Hospital em Chamas7314802270176515052814600354393433606852', 1, 4, 2, 4, 354, 'ATIVO')
('EVENTO:', 'Hospital em Chamas7314802270176515052814600354393433606852', 1, 4, 2, 4, 355, 'COMPLETO')
