('EVENTO', 'NOME', 'INTENSIDADE', 'PONTO', 'GRAU_ATUAL', 'GRAU_ORIGINAL', 'RODADAS', 'STATUS')
('EVENTO:', 'Opera\xc3\xa7\xc3\xa3o Policial13191581290168678208615575677776696858861', 3, 2, 7, 17, 90, 'COMPLETO')
('EVENTO:', 'Ladr\xc3\xa3o10129245067248749290882482082176357604033', 2, 5, 12, 16, 91, 'COMPLETO')
('EVENTO:', 'Soldado Ferido17186053717989219350389675680674312618135', 3, 10, 10, 14, 93, 'ATIVO')
('EVENTO:', 'Tiroteio185514963371940339201151067307084644329', 1, 12, 10, 17, 94, 'COMPLETO')
('EVENTO:', 'Fuga5305246495047220797280674438547604036151', 3, 3, 10, 13, 96, 'ATIVO')
('EVENTO:', 'Corrida de Rua2310485835340051760893412116278382557951', 3, 19, 7, 10, 98, 'COMPLETO')
('EVENTO:', 'V\xc3\xadtima de Acidente19106705043556753114605163273138965346246', 2, 37, 9, 19, 99, 'ATIVO')
('EVENTO:', 'Golpe de Estado667342124508413231624851357781307813011', 1, 26, 5, 14, 99, 'COMPLETO')
('EVENTO:', 'Fuga5305246495047220797280674438547604036151', 3, 3, 10, 13, 100, 'COMPLETO')
('EVENTO:', 'Resgate16188817570550836599566852124402296847454', 2, 30, 7, 13, 102, 'ATIVO')
('EVENTO:', 'Resgate16188817570550836599566852124402296847454', 2, 30, 7, 13, 102, 'COMPLETO')
('EVENTO:', 'Opera\xc3\xa7\xc3\xa3o Policial13257043442492219448156454190117996129428', 2, 34, 9, 13, 105, 'ATIVO')
('EVENTO:', 'Exterm\xc3\xadnio470328927043854131620250479613558202154', 1, 9, 10, 12, 105, 'COMPLETO')
('EVENTO:', 'PM na \xc3\x81rea14159166602497955723849669914414099103123', 2, 16, 8, 15, 108, 'ATIVO')
('EVENTO:', 'PM na \xc3\x81rea14139267773062716773776108717291109543855', 1, 27, 8, 19, 109, 'COMPLETO')
('EVENTO:', 'Tiroteio18103430628600659036263004367720499653463', 2, 23, 5, 18, 111, 'ATIVO')
('EVENTO:', 'Joalheiria Roubada9288124622326400834608290267907562508877', 1, 29, 5, 11, 112, 'COMPLETO')
('EVENTO:', 'PM na \xc3\x81rea14159166602497955723849669914414099103123', 2, 16, 8, 15, 113, 'COMPLETO')
('EVENTO:', 'Tiroteio18136065101856361492103531554688771306953', 2, 34, 9, 13, 114, 'ATIVO')
('EVENTO:', 'Opera\xc3\xa7\xc3\xa3o Policial13158109611382833478861442784970601728317', 1, 5, 12, 16, 117, 'ATIVO')
('EVENTO:', 'Corrida de Rua2253596312279159323861370512303977047690', 2, 7, 6, 14, 118, 'COMPLETO')
('EVENTO:', 'V\xc3\xadtima de Acidente19106705043556753114605163273138965346246', 1, 37, 9, 19, 119, 'COMPLETO')
('EVENTO:', 'Briga1237517135781456986972536666239950951340', 1, 2, 7, 17, 120, 'ATIVO')
('EVENTO:', 'Opera\xc3\xa7\xc3\xa3o Policial13158109611382833478861442784970601728317', 1, 5, 12, 16, 122, 'COMPLETO')
('EVENTO:', 'Assalto0255594025338061460485009236347925227601', 2, 35, 7, 13, 123, 'ATIVO')
('EVENTO:', 'Resgate16306797201194831321021256332199509825184', 1, 6, 11, 17, 126, 'ATIVO')
('EVENTO:', 'Mulher em Trabalho de Parto11131778404840447735061012202898225878264', 2, 8, 10, 11, 129, 'ATIVO')
('EVENTO:', 'Briga1237517135781456986972536666239950951340', 1, 2, 7, 17, 130, 'COMPLETO')
('EVENTO:', 'PM na \xc3\x81rea14208815611134396219087415739712300628124', 1, 38, 8, 15, 132, 'ATIVO')
('EVENTO:', 'Resgate16232611926687523425577500955458917521300', 1, 27, 8, 19, 135, 'ATIVO')
('EVENTO:', 'Assalto0255594025338061460485009236347925227601', 2, 35, 7, 13, 136, 'COMPLETO')
('EVENTO:', 'PM na \xc3\x81rea14281894666225739593101802940853828539594', 1, 12, 10, 17, 138, 'ATIVO')
('EVENTO:', 'Briga1285326774763470105156173822245153004222', 1, 7, 6, 14, 140, 'COMPLETO')
('EVENTO:', 'Resgate16238211031739499887344157084733398539416', 1, 11, 8, 16, 141, 'ATIVO')
('EVENTO:', 'PM na \xc3\x81rea14208815611134396219087415739712300628124', 1, 38, 8, 15, 142, 'COMPLETO')
('EVENTO:', 'Hospital em Chamas7176168274689578155344862483501084227603', 2, 7, 6, 14, 144, 'ATIVO')
('EVENTO:', 'Resgate16306797201194831321021256332199509825184', 1, 6, 11, 17, 144, 'COMPLETO')
('EVENTO:', 'Corrida de Rua2236054755603551246577638984222788147843', 2, 16, 8, 15, 147, 'ATIVO')
('EVENTO:', 'Tiroteio18103430628600659036263004367720499653463', 2, 23, 5, 18, 149, 'COMPLETO')
('EVENTO:', 'Mulher em Trabalho de Parto11311954228345732082611362006788334782352', 3, 31, 3, 17, 150, 'ATIVO')
('EVENTO:', 'Soldado Ferido17186053717989219350389675680674312618135', 3, 10, 10, 14, 151, 'COMPLETO')
('EVENTO:', 'Mulher em Trabalho de Parto11131778404840447735061012202898225878264', 1, 8, 10, 11, 151, 'COMPLETO')
('EVENTO:', 'Corrida de Rua2236054755603551246577638984222788147843', 2, 16, 8, 15, 152, 'COMPLETO')
('EVENTO:', 'Depreda\xc3\xa7\xc3\xa3o3319559129822077286837384778466596393401', 1, 18, 8, 17, 153, 'ATIVO')
('EVENTO:', 'Resgate16238211031739499887344157084733398539416', 1, 11, 8, 16, 155, 'COMPLETO')
('EVENTO:', 'Mulher em Trabalho de Parto1193612403702598568237806903367436085387', 3, 34, 9, 13, 156, 'ATIVO')
('EVENTO:', 'Opera\xc3\xa7\xc3\xa3o Policial13257043442492219448156454190117996129428', 2, 34, 9, 13, 158, 'COMPLETO')
('EVENTO:', 'Mulher em Trabalho de Parto1144439617264490268849198232482753029266', 2, 14, 6, 14, 159, 'ATIVO')
('EVENTO:', 'Exterm\xc3\xadnio4303415028166966916261676829547746568314', 3, 10, 10, 14, 162, 'ATIVO')
('EVENTO:', 'PM na \xc3\x81rea14281894666225739593101802940853828539594', 1, 12, 10, 17, 163, 'COMPLETO')
('EVENTO:', 'Assalto0277287765348400923232920182792806449108', 2, 39, 6, 14, 165, 'ATIVO')
('EVENTO:', 'Resgate16232611926687523425577500955458917521300', 1, 27, 8, 19, 166, 'COMPLETO')
('EVENTO:', 'Tiroteio18136065101856361492103531554688771306953', 2, 34, 9, 13, 167, 'COMPLETO')
('EVENTO:', 'Resgate16201700259549062919209803834454510133271', 3, 34, 9, 13, 168, 'ATIVO')
('EVENTO:', 'Mulher em Trabalho de Parto1144439617264490268849198232482753029266', 2, 14, 6, 14, 169, 'COMPLETO')
('EVENTO:', 'V\xc3\xadtima de Acidente19290878680646691108995591338505418612878', 2, 8, 10, 11, 171, 'ATIVO')
('EVENTO:', 'Mulher em Trabalho de Parto1193612403702598568237806903367436085387', 3, 34, 9, 13, 173, 'COMPLETO')
('EVENTO:', 'Depreda\xc3\xa7\xc3\xa3o3143931074435693665733912798388461376109', 2, 37, 9, 19, 174, 'ATIVO')
('EVENTO:', 'Tiroteio18168778102571427363161691288213900845755', 3, 19, 7, 10, 177, 'ATIVO')
('EVENTO:', 'Assalto0277287765348400923232920182792806449108', 2, 39, 6, 14, 178, 'COMPLETO')
('EVENTO:', 'Depreda\xc3\xa7\xc3\xa3o3319559129822077286837384778466596393401', 1, 18, 8, 17, 179, 'COMPLETO')
('EVENTO:', 'Individuo Suspeito8265756823406885396566615181723303492544', 3, 4, 9, 17, 180, 'ATIVO')
('EVENTO:', 'V\xc3\xadtima de Acidente19175835933863188245088685893894568713618', 1, 6, 11, 17, 183, 'ATIVO')
('EVENTO:', 'Opera\xc3\xa7\xc3\xa3o Policial13131920191877344606671718858215671071191', 2, 16, 8, 15, 186, 'ATIVO')
('EVENTO:', 'Assalto0201621595476953148716055176760281186459', 1, 34, 9, 13, 189, 'ATIVO')
('EVENTO:', 'Opera\xc3\xa7\xc3\xa3o Policial13131920191877344606671718858215671071191', 1, 16, 8, 15, 191, 'COMPLETO')
('EVENTO:', 'Fuga54648925653489693757431408465843907715', 3, 9, 10, 12, 192, 'ATIVO')
('EVENTO:', 'V\xc3\xadtima de Acidente19290878680646691108995591338505418612878', 2, 8, 10, 11, 192, 'COMPLETO')
('EVENTO:', 'Depreda\xc3\xa7\xc3\xa3o3143931074435693665733912798388461376109', 2, 37, 9, 19, 194, 'COMPLETO')
('EVENTO:', 'Assalto08225258439799702115038489815605669411', 1, 5, 12, 16, 195, 'ATIVO')
('EVENTO:', 'Quadrilha15273439864278352666953847029609984761207', 2, 17, 6, 12, 198, 'ATIVO')
('EVENTO:', 'Hospital em Chamas7176168274689578155344862483501084227603', 2, 7, 6, 14, 198, 'COMPLETO')
('EVENTO:', 'Individuo Suspeito8265756823406885396566615181723303492544', 3, 4, 9, 17, 198, 'COMPLETO')
('EVENTO:', 'Ladr\xc3\xa3o1039924890250651764182377197258786836260', 2, 16, 8, 15, 201, 'ATIVO')
('EVENTO:', 'V\xc3\xadtima de Acidente19175835933863188245088685893894568713618', 1, 6, 11, 17, 201, 'COMPLETO')
('EVENTO:', 'Assalto08225258439799702115038489815605669411', 1, 5, 12, 16, 201, 'COMPLETO')
('EVENTO:', 'Fuga5286960107581622865953525520427412869252', 2, 16, 8, 15, 204, 'ATIVO')
('EVENTO:', 'Ladr\xc3\xa3o1039924890250651764182377197258786836260', 2, 16, 8, 15, 206, 'COMPLETO')
('EVENTO:', 'Golpe de Estado668913291571309743999465099107288840792', 2, 39, 6, 14, 207, 'ATIVO')
('EVENTO:', 'Tiroteio18168778102571427363161691288213900845755', 3, 19, 7, 10, 207, 'COMPLETO')
('EVENTO:', 'Golpe de Estado668913291571309743999465099107288840792', 2, 39, 6, 14, 208, 'COMPLETO')
('EVENTO:', 'Mulher em Trabalho de Parto11338767692936561598578441567996038314238', 3, 20, 10, 19, 210, 'ATIVO')
('EVENTO:', 'Fuga54648925653489693757431408465843907715', 2, 9, 10, 12, 210, 'COMPLETO')
('EVENTO:', 'Fuga5286960107581622865953525520427412869252', 2, 16, 8, 15, 210, 'COMPLETO')
('EVENTO:', 'Tiroteio18331020574838074319838613830328379336273', 1, 10, 10, 14, 213, 'ATIVO')
('EVENTO:', 'Quadrilha15273439864278352666953847029609984761207', 1, 17, 6, 12, 213, 'COMPLETO')
('EVENTO:', 'Individuo Suspeito821036931897460598056334210036349267985', 3, 1, 10, 22, 216, 'ATIVO')
('EVENTO:', 'V\xc3\xadtima de Acidente1952359884454754389269898096349315730853', 2, 16, 8, 15, 219, 'ATIVO')
('EVENTO:', 'Resgate16201700259549062919209803834454510133271', 2, 34, 9, 13, 220, 'COMPLETO')
('EVENTO:', 'Exterm\xc3\xadnio4303415028166966916261676829547746568314', 2, 10, 10, 14, 221, 'COMPLETO')
('EVENTO:', 'Tiroteio18263011633631945951564904755134403749857', 3, 3, 10, 13, 222, 'ATIVO')
('EVENTO:', 'Individuo Suspeito821036931897460598056334210036349267985', 3, 1, 10, 22, 223, 'COMPLETO')
('EVENTO:', 'Opera\xc3\xa7\xc3\xa3o Policial1345539653640228645902376531534350776476', 1, 39, 6, 14, 225, 'ATIVO')
('EVENTO:', 'V\xc3\xadtima de Acidente1952359884454754389269898096349315730853', 2, 16, 8, 15, 225, 'COMPLETO')
('EVENTO:', 'Opera\xc3\xa7\xc3\xa3o Policial1345539653640228645902376531534350776476', 1, 39, 6, 14, 225, 'COMPLETO')
('EVENTO:', 'Tiroteio18263011633631945951564904755134403749857', 3, 3, 10, 13, 227, 'COMPLETO')
('EVENTO:', 'Quadrilha15313392519941697123818745978184747992663', 1, 19, 7, 10, 228, 'ATIVO')
('EVENTO:', 'Depreda\xc3\xa7\xc3\xa3o3334276801735284888119954737799508119710', 1, 31, 3, 17, 231, 'ATIVO')
('EVENTO:', 'Mulher em Trabalho de Parto11177455674133432578626314308382659242361', 1, 29, 5, 11, 234, 'ATIVO')
('EVENTO:', 'PM na \xc3\x81rea14314364732730117611419626056154382467270', 2, 19, 7, 10, 237, 'ATIVO')
('EVENTO:', 'Briga1166973989982267571332615738545733275957', 1, 26, 5, 14, 240, 'ATIVO')
('EVENTO:', 'Tiroteio1814253765300853480175555511297223245890', 2, 17, 6, 12, 243, 'ATIVO')
('EVENTO:', 'Tiroteio1814253765300853480175555511297223245890', 1, 17, 6, 12, 244, 'COMPLETO')
('EVENTO:', 'Assalto0201621595476953148716055176760281186459', 1, 34, 9, 13, 245, 'COMPLETO')
('EVENTO:', 'Assalto019313052420683665095569555545881606795', 2, 34, 9, 13, 246, 'ATIVO')
('EVENTO:', 'Mulher em Trabalho de Parto11112398203830850561560704507714524328914', 3, 32, 8, 19, 249, 'ATIVO')
('EVENTO:', 'Tiroteio18199721163218179985008783124877967300980', 2, 15, 8, 14, 252, 'ATIVO')
('EVENTO:', 'Navio Afundando12291936556652793246820204732882136237349', 1, 25, 6, 13, 255, 'ATIVO')
('EVENTO:', 'Mulher em Trabalho de Parto11112398203830850561560704507714524328914', 3, 32, 8, 19, 255, 'COMPLETO')
('EVENTO:', 'Quadrilha15313392519941697123818745978184747992663', 1, 19, 7, 10, 257, 'COMPLETO')
('EVENTO:', 'Resgate16107153735465796990533263136716619329095', 2, 14, 6, 14, 258, 'ATIVO')
('EVENTO:', 'Depreda\xc3\xa7\xc3\xa3o3152857825406421165490232623620435969752', 2, 3, 10, 13, 261, 'ATIVO')
('EVENTO:', 'Mulher em Trabalho de Parto11338767692936561598578441567996038314238', 2, 20, 10, 19, 263, 'COMPLETO')
('EVENTO:', 'Individuo Suspeito8271944877335815691766940668868703396588', 3, 6, 11, 17, 264, 'ATIVO')
('EVENTO:', 'Depreda\xc3\xa7\xc3\xa3o3152857825406421165490232623620435969752', 2, 3, 10, 13, 265, 'COMPLETO')
('EVENTO:', 'PM na \xc3\x81rea14314364732730117611419626056154382467270', 2, 19, 7, 10, 266, 'COMPLETO')
('EVENTO:', 'Corrida de Rua2270587870983820213099238667346687779244', 2, 6, 11, 17, 267, 'ATIVO')
('EVENTO:', 'Navio Afundando12291936556652793246820204732882136237349', 1, 25, 6, 13, 269, 'COMPLETO')
('EVENTO:', 'V\xc3\xadtima de Acidente19159536850486665493889409966915043860848', 3, 31, 3, 17, 270, 'ATIVO')
('EVENTO:', 'Tiroteio18331020574838074319838613830328379336273', 1, 10, 10, 14, 270, 'COMPLETO')
('EVENTO:', 'Tiroteio18199721163218179985008783124877967300980', 2, 15, 8, 14, 271, 'COMPLETO')
('EVENTO:', 'Resgate16107153735465796990533263136716619329095', 2, 14, 6, 14, 272, 'COMPLETO')
('EVENTO:', 'Joalheiria Roubada9288967118487371234265651949751619658103', 2, 29, 5, 11, 273, 'ATIVO')
('EVENTO:', 'Opera\xc3\xa7\xc3\xa3o Policial1332058750007675975826225363674387388162', 1, 13, 10, 12, 276, 'ATIVO')
('EVENTO:', 'Fuga5308055945778604640772169311850517809419', 2, 11, 8, 16, 279, 'ATIVO')
('EVENTO:', 'Corrida de Rua28479599247253350166059292080418927531', 3, 21, 6, 13, 282, 'ATIVO')
('EVENTO:', 'Individuo Suspeito8271944877335815691766940668868703396588', 2, 6, 11, 17, 283, 'COMPLETO')
('EVENTO:', 'Assalto011118611347427345765649737916770450885', 1, 19, 7, 10, 285, 'ATIVO')
('EVENTO:', 'Corrida de Rua2270587870983820213099238667346687779244', 2, 6, 11, 17, 285, 'COMPLETO')
('EVENTO:', 'Fuga5308055945778604640772169311850517809419', 1, 11, 8, 16, 286, 'COMPLETO')
('EVENTO:', 'Mulher em Trabalho de Parto11177455674133432578626314308382659242361', 1, 29, 5, 11, 287, 'COMPLETO')
('EVENTO:', 'Opera\xc3\xa7\xc3\xa3o Policial1332058750007675975826225363674387388162', 1, 13, 10, 12, 287, 'COMPLETO')
('EVENTO:', 'Briga1155149346606187039261246462321048394192', 1, 30, 7, 13, 288, 'ATIVO')
('EVENTO:', 'Briga1155149346606187039261246462321048394192', 1, 30, 7, 13, 288, 'COMPLETO')
('EVENTO:', 'V\xc3\xadtima de Acidente19239887782198100137014734840284509029299', 2, 23, 5, 18, 291, 'ATIVO')
('EVENTO:', 'PM na \xc3\x81rea1474611348728134642705867339614528648291', 3, 19, 7, 10, 294, 'ATIVO')
('EVENTO:', 'Briga1166973989982267571332615738545733275957', 1, 26, 5, 14, 294, 'COMPLETO')
('EVENTO:', 'Quadrilha15283237739142843187600718265977605668034', 3, 32, 8, 19, 297, 'ATIVO')
('EVENTO:', 'Assalto019313052420683665095569555545881606795', 2, 34, 9, 13, 298, 'COMPLETO')
('EVENTO:', 'Quadrilha15238965106134844794835991505903502626939', 3, 13, 10, 12, 300, 'ATIVO')
('EVENTO:', 'PM na \xc3\x81rea14109894515451819148283741637453700844627', 3, 15, 8, 14, 303, 'ATIVO')
('EVENTO:', 'Quadrilha15283237739142843187600718265977605668034', 2, 32, 8, 19, 303, 'COMPLETO')
('EVENTO:', 'Corrida de Rua2275384353347313648004455973706859755891', 2, 7, 6, 14, 306, 'ATIVO')
('EVENTO:', 'Joalheiria Roubada9126836495179845450385951253828489025177', 1, 2, 7, 17, 309, 'ATIVO')
('EVENTO:', 'Corrida de Rua2252655949429798281846486870596597969986', 2, 34, 9, 13, 312, 'ATIVO')
('EVENTO:', 'Quadrilha15238965106134844794835991505903502626939', 1, 13, 10, 12, 312, 'COMPLETO')
('EVENTO:', 'Corrida de Rua28479599247253350166059292080418927531', 3, 21, 6, 13, 314, 'COMPLETO')
('EVENTO:', 'Assalto01816160279154336337602605354503064946', 2, 28, 6, 11, 315, 'ATIVO')
('EVENTO:', 'Assalto011118611347427345765649737916770450885', 1, 19, 7, 10, 315, 'COMPLETO')
('EVENTO:', 'Quadrilha15113538028520458980458380832833902819998', 1, 23, 5, 18, 318, 'ATIVO')
('EVENTO:', 'Joalheiria Roubada9126836495179845450385951253828489025177', 1, 2, 7, 17, 318, 'COMPLETO')
('EVENTO:', 'Corrida de Rua2215848290478758649085069122707070142054', 2, 14, 6, 14, 321, 'ATIVO')
('EVENTO:', 'PM na \xc3\x81rea1474611348728134642705867339614528648291', 1, 19, 7, 10, 323, 'COMPLETO')
('EVENTO:', 'Mulher em Trabalho de Parto1114905760280205282310822143766870578309', 1, 33, 10, 23, 324, 'ATIVO')
('EVENTO:', 'Joalheiria Roubada9288967118487371234265651949751619658103', 2, 29, 5, 11, 326, 'COMPLETO')
('EVENTO:', 'Individuo Suspeito8144368970851882392728137946088262362511', 1, 16, 8, 15, 327, 'ATIVO')
('EVENTO:', 'PM na \xc3\x81rea14109894515451819148283741637453700844627', 3, 15, 8, 14, 327, 'COMPLETO')
('EVENTO:', 'Mulher em Trabalho de Parto11182233961842449555660985107975938002738', 3, 35, 7, 13, 330, 'ATIVO')
('EVENTO:', 'V\xc3\xadtima de Acidente19239887782198100137014734840284509029299', 2, 23, 5, 18, 330, 'COMPLETO')
('EVENTO:', 'Corrida de Rua2215848290478758649085069122707070142054', 2, 14, 6, 14, 331, 'COMPLETO')
('EVENTO:', 'Resgate16279363414079730565032756333184386335551', 1, 16, 8, 15, 333, 'ATIVO')
('EVENTO:', 'PM na \xc3\x81rea14163810676603600794342549906812032971423', 3, 32, 8, 19, 336, 'ATIVO')
('EVENTO:', 'Resgate16279363414079730565032756333184386335551', 1, 16, 8, 15, 338, 'COMPLETO')
('EVENTO:', 'Depreda\xc3\xa7\xc3\xa3o3300774283879630949348432538042570368377', 1, 28, 6, 11, 339, 'ATIVO')
('EVENTO:', 'Individuo Suspeito8144368970851882392728137946088262362511', 1, 16, 8, 15, 339, 'COMPLETO')
('EVENTO:', 'Resgate16330625970659647664864095342356675498119', 2, 5, 12, 16, 342, 'ATIVO')
('EVENTO:', 'Mulher em Trabalho de Parto11182233961842449555660985107975938002738', 3, 35, 7, 13, 343, 'COMPLETO')
('EVENTO:', 'PM na \xc3\x81rea14163810676603600794342549906812032971423', 1, 32, 8, 19, 344, 'COMPLETO')
('EVENTO:', 'Joalheiria Roubada91277615943321292570672345646821984801', 3, 8, 10, 11, 345, 'ATIVO')
('EVENTO:', 'Assalto01816160279154336337602605354503064946', 1, 28, 6, 11, 346, 'COMPLETO')
('EVENTO:', 'Mulher em Trabalho de Parto11286095541780332432764471729684889856279', 1, 28, 6, 11, 348, 'ATIVO')
('EVENTO:', 'Resgate16330625970659647664864095342356675498119', 2, 5, 12, 16, 348, 'COMPLETO')
('EVENTO:', 'Corrida de Rua2157510208211177323664409916859530398729', 2, 39, 6, 14, 351, 'ATIVO')
('EVENTO:', 'Corrida de Rua2157510208211177323664409916859530398729', 2, 39, 6, 14, 352, 'COMPLETO')
('EVENTO:', 'PM na \xc3\x81rea14190528245971918400670590647965328017359', 1, 37, 9, 19, 354, 'ATIVO')
('EVENTO:', 'Quadrilha15113538028520458980458380832833902819998', 1, 23, 5, 18, 356, 'COMPLETO')
('EVENTO:', 'Joalheiria Roubada9176463223747199257044877183987286003539', 1, 21, 6, 13, 357, 'ATIVO')
('EVENTO:', 'Corrida de Rua2275384353347313648004455973706859755891', 1, 7, 6, 14, 358, 'COMPLETO')
('EVENTO:', 'Assalto055175905104362375984617134725993763154', 1, 10, 10, 14, 360, 'ATIVO')
('EVENTO:', 'Depreda\xc3\xa7\xc3\xa3o3322543111348022100436441149834972868186', 3, 11, 8, 16, 363, 'ATIVO')
('EVENTO:', 'Corrida de Rua2252655949429798281846486870596597969986', 2, 34, 9, 13, 365, 'COMPLETO')
('EVENTO:', 'Briga1298984568958607305324303911764515272688', 3, 6, 11, 17, 366, 'ATIVO')
('EVENTO:', 'Joalheiria Roubada91277615943321292570672345646821984801', 3, 8, 10, 11, 367, 'COMPLETO')
('EVENTO:', 'Corrida de Rua212902881038218570526347593296673774387', 2, 10, 10, 14, 369, 'ATIVO')
('EVENTO:', 'Tiroteio18269656200155090018189410935445905925372', 2, 21, 6, 13, 372, 'ATIVO')
