('#VERTICES', '#ARESTAS', 'AVG_GRAU_POR_VERTICE', 'AVG_FEROMONIO_ARESTA')
(55, 629, 22.87272727272727, 9.960419856345636e-05)
('#VERTICES', '#ARESTAS', 'AVG_GRAU_POR_VERTICE', 'AVG_FEROMONIO_ARESTA')
(55, 293, 10.654545454545454, 9.965008570436722e-05)
