('EVENTO', 'NOME', 'INTENSIDADE', 'PONTO', 'GRAU_ATUAL', 'GRAU_ORIGINAL', 'RODADAS', 'STATUS')
('EVENTO:', 'V\xc3\xadtima de Acidente19102566320226781963790168122692710142733', 2, 1, 10, 21, 107, 'COMPLETO')
('EVENTO:', 'Tiroteio18215224435814784916481557881140316094306', 2, 28, 9, 21, 108, 'ATIVO')
('EVENTO:', 'Individuo Suspeito8192698226293149785965452264645453127340', 1, 9, 10, 24, 109, 'COMPLETO')
('EVENTO:', 'Corrida de Rua2261750781590470415295726135749480181571', 1, 46, 9, 23, 111, 'ATIVO')
('EVENTO:', 'Quadrilha1513046305155909137644697340869270609978', 2, 50, 7, 21, 113, 'COMPLETO')
('EVENTO:', 'Individuo Suspeito846295541598518363661203249854810970441', 1, 13, 11, 22, 113, 'COMPLETO')
('EVENTO:', 'Mulher em Trabalho de Parto1182006402354691647261044200080864342627', 1, 11, 12, 28, 114, 'ATIVO')
('EVENTO:', 'V\xc3\xadtima de Acidente1926905128608110638096061785843051851569', 2, 12, 10, 22, 117, 'ATIVO')
('EVENTO:', 'Fuga552808698529928170156966769202796169546', 2, 23, 8, 21, 120, 'ATIVO')
('EVENTO:', 'V\xc3\xadtima de Acidente19172135024089375500536960950296394817054', 1, 7, 8, 24, 120, 'COMPLETO')
('EVENTO:', 'Mulher em Trabalho de Parto11105645891509564096389750552055530460694', 2, 25, 13, 24, 123, 'ATIVO')
('EVENTO:', 'Quadrilha15296364551628161413639935107932209333645', 1, 1, 10, 21, 125, 'COMPLETO')
('EVENTO:', 'Individuo Suspeito881913205126105518859253731458524294538', 3, 26, 9, 21, 126, 'ATIVO')
('EVENTO:', 'Corrida de Rua2261750781590470415295726135749480181571', 1, 46, 9, 23, 126, 'COMPLETO')
('EVENTO:', 'Briga1217153665938837597651417574139789116889', 3, 50, 7, 21, 129, 'ATIVO')
('EVENTO:', 'V\xc3\xadtima de Acidente1926905128608110638096061785843051851569', 1, 12, 10, 22, 131, 'COMPLETO')
('EVENTO:', 'PM na \xc3\x81rea14325900400886089501300071184178968607130', 1, 6, 9, 18, 132, 'ATIVO')
('EVENTO:', 'Resgate1686987528738117111308943767027563646760', 1, 3, 10, 20, 134, 'COMPLETO')
('EVENTO:', 'V\xc3\xadtima de Acidente19322528134267120411650022993738641267439', 2, 33, 6, 20, 135, 'ATIVO')
('EVENTO:', 'PM na \xc3\x81rea14325900400886089501300071184178968607130', 1, 6, 9, 18, 137, 'COMPLETO')
('EVENTO:', 'Quadrilha15212470546607568272474490012450442942208', 3, 49, 10, 27, 138, 'ATIVO')
('EVENTO:', 'Soldado Ferido17177443580749472732087213550808679358650', 2, 32, 9, 25, 141, 'ATIVO')
('EVENTO:', 'Exterm\xc3\xadnio4143696851217435031575268728253517205073', 2, 29, 8, 26, 142, 'COMPLETO')
('EVENTO:', 'Navio Afundando1230871750867848466408215382056915922557', 1, 12, 10, 22, 143, 'COMPLETO')
('EVENTO:', 'Briga141342537924151131115089626294666298170', 2, 31, 9, 28, 144, 'ATIVO')
('EVENTO:', 'Joalheiria Roubada912955329257676909196043954914943012717', 1, 50, 7, 21, 145, 'COMPLETO')
('EVENTO:', 'Exterm\xc3\xadnio4240675177214626257965791115729568271923', 3, 27, 9, 18, 147, 'ATIVO')
('EVENTO:', 'Exterm\xc3\xadnio4173737473520776417538772502257635991165', 3, 32, 9, 25, 150, 'ATIVO')
('EVENTO:', 'Exterm\xc3\xadnio4173737473520776417538772502257635991165', 2, 32, 9, 25, 152, 'COMPLETO')
('EVENTO:', 'Quadrilha15180865272092676695030101697122156139317', 3, 4, 9, 22, 153, 'ATIVO')
('EVENTO:', 'Assalto0152921011274735469776621352998064073701', 3, 10, 12, 17, 156, 'ATIVO')
('EVENTO:', 'Mulher em Trabalho de Parto11105645891509564096389750552055530460694', 2, 25, 13, 24, 157, 'COMPLETO')
('EVENTO:', 'Depreda\xc3\xa7\xc3\xa3o3305811885512640911338957304517143209417', 1, 24, 10, 17, 159, 'ATIVO')
('EVENTO:', 'V\xc3\xadtima de Acidente19322528134267120411650022993738641267439', 1, 33, 6, 20, 159, 'COMPLETO')
('EVENTO:', 'Assalto0152921011274735469776621352998064073701', 2, 10, 12, 17, 159, 'COMPLETO')
('EVENTO:', 'Briga1201693888968499658139611103157140656160', 2, 4, 9, 22, 162, 'ATIVO')
('EVENTO:', 'Opera\xc3\xa7\xc3\xa3o Policial13331220045861816040344420989062145532025', 2, 20, 10, 20, 165, 'ATIVO')
('EVENTO:', 'Briga141342537924151131115089626294666298170', 1, 31, 9, 28, 165, 'COMPLETO')
('EVENTO:', 'Fuga5306371350923552315725670721101679790395', 1, 50, 7, 21, 166, 'COMPLETO')
('EVENTO:', 'Soldado Ferido17177443580749472732087213550808679358650', 1, 32, 9, 25, 166, 'COMPLETO')
('EVENTO:', 'Mulher em Trabalho de Parto11100254199913781452050143084094372138221', 2, 28, 9, 21, 168, 'ATIVO')
('EVENTO:', 'Assalto0165163718861180473965235973950981003335', 3, 21, 9, 20, 171, 'ATIVO')
('EVENTO:', 'Mulher em Trabalho de Parto1182006402354691647261044200080864342627', 1, 11, 12, 28, 172, 'COMPLETO')
('EVENTO:', 'Joalheiria Roubada914166686637191132306699451790144781006', 1, 21, 9, 20, 174, 'ATIVO')
('EVENTO:', 'Quadrilha15212470546607568272474490012450442942208', 1, 49, 10, 27, 176, 'COMPLETO')
('EVENTO:', 'Individuo Suspeito830008674008283101824206100565797314902', 3, 29, 8, 26, 177, 'ATIVO')
('EVENTO:', 'Assalto0165163718861180473965235973950981003335', 1, 21, 9, 20, 178, 'COMPLETO')
('EVENTO:', 'V\xc3\xadtima de Acidente19335946244649132237004597328545769953180', 2, 35, 9, 20, 180, 'ATIVO')
('EVENTO:', 'Joalheiria Roubada914166686637191132306699451790144781006', 1, 21, 9, 20, 182, 'COMPLETO')
('EVENTO:', 'Tiroteio18284835969761146827040569526382139498751', 2, 20, 10, 20, 183, 'ATIVO')
('EVENTO:', 'Quadrilha15180865272092676695030101697122156139317', 1, 4, 9, 22, 183, 'COMPLETO')
('EVENTO:', 'Navio Afundando12209122813076578310225668015267997668188', 1, 20, 10, 20, 186, 'ATIVO')
('EVENTO:', 'Tiroteio187291778246990319112144476002944011845', 1, 20, 10, 20, 186, 'COMPLETO')
('EVENTO:', 'Mulher em Trabalho de Parto11160127210609196651112391787909507655283', 1, 4, 9, 22, 189, 'ATIVO')
('EVENTO:', 'Tiroteio18215224435814784916481557881140316094306', 1, 28, 9, 21, 191, 'COMPLETO')
('EVENTO:', 'Joalheiria Roubada9297894119608560899838820537829989923224', 3, 30, 7, 24, 192, 'ATIVO')
('EVENTO:', 'Briga1201693888968499658139611103157140656160', 1, 4, 9, 22, 192, 'COMPLETO')
('EVENTO:', 'Depreda\xc3\xa7\xc3\xa3o3305811885512640911338957304517143209417', 1, 24, 10, 17, 194, 'COMPLETO')
('EVENTO:', 'Exterm\xc3\xadnio476792453145399256159133743264164347008', 1, 28, 9, 21, 195, 'ATIVO')
('EVENTO:', 'Fuga552808698529928170156966769202796169546', 2, 23, 8, 21, 197, 'COMPLETO')
('EVENTO:', 'V\xc3\xadtima de Acidente19253416722070980787030945171261135222073', 3, 25, 13, 24, 198, 'ATIVO')
('EVENTO:', 'V\xc3\xadtima de Acidente19335946244649132237004597328545769953180', 1, 35, 9, 20, 198, 'COMPLETO')
('EVENTO:', 'Individuo Suspeito8270336712259263272199763604438164990479', 3, 4, 9, 22, 201, 'ATIVO')
('EVENTO:', 'V\xc3\xadtima de Acidente19138935787862210223114191988193445861108', 3, 11, 12, 28, 204, 'ATIVO')
('EVENTO:', 'Ladr\xc3\xa3o10250546023240530351475342609150256338971', 2, 37, 11, 23, 207, 'ATIVO')
('EVENTO:', 'Opera\xc3\xa7\xc3\xa3o Policial13325420292251206249967811984039622087075', 1, 49, 10, 27, 210, 'ON-HOLD')
('EVENTO:', 'Quadrilha1573398727545083129221313990558485764199', 3, 21, 9, 20, 213, 'ON-HOLD')
('EVENTO:', 'Quadrilha15167727026560463376334142809024222401320', 2, 23, 8, 21, 216, 'ON-HOLD')
('EVENTO:', 'Opera\xc3\xa7\xc3\xa3o Policial13331220045861816040344420989062145532025', 2, 20, 10, 20, 216, 'COMPLETO')
('EVENTO:', 'Quadrilha15167727026560463376334142809024222401320', 2, 23, 8, 21, 216, 'RE-ATIVO')
('EVENTO:', 'V\xc3\xadtima de Acidente19173317827671961405482976358829536486404', 1, 20, 10, 20, 217, 'COMPLETO')
('EVENTO:', 'Quadrilha1573398727545083129221313990558485764199', 3, 21, 9, 20, 217, 'RE-ATIVO')
('EVENTO:', 'Corrida de Rua287461774192818497085350422520827648123', 3, 33, 6, 20, 219, 'ON-HOLD')
('EVENTO:', 'Mulher em Trabalho de Parto11160127210609196651112391787909507655283', 1, 4, 9, 22, 219, 'COMPLETO')
('EVENTO:', 'Corrida de Rua287461774192818497085350422520827648123', 3, 33, 6, 20, 219, 'RE-ATIVO')
('EVENTO:', 'Ladr\xc3\xa3o1018397999538207077099006324732373587815', 1, 30, 7, 24, 222, 'ON-HOLD')
('EVENTO:', 'Briga1217153665938837597651417574139789116889', 2, 50, 7, 21, 222, 'COMPLETO')
('EVENTO:', 'Ladr\xc3\xa3o1018397999538207077099006324732373587815', 1, 30, 7, 24, 222, 'RE-ATIVO')
('EVENTO:', 'Joalheiria Roubada9324916904834074495950218275751892254877', 3, 27, 9, 18, 225, 'ATIVO')
('EVENTO:', 'Exterm\xc3\xadnio4240675177214626257965791115729568271923', 2, 27, 9, 18, 225, 'COMPLETO')
('EVENTO:', 'Opera\xc3\xa7\xc3\xa3o Policial13325420292251206249967811984039622087075', 1, 49, 10, 27, 225, 'RE-ATIVO')
('EVENTO:', 'Quadrilha1553049180896158659440163693682257566435', 2, 13, 11, 22, 228, 'ATIVO')
('EVENTO:', 'Individuo Suspeito830008674008283101824206100565797314902', 2, 29, 8, 26, 228, 'COMPLETO')
('EVENTO:', 'Joalheiria Roubada9247070111844649132193765634835597024916', 2, 53, 7, 18, 231, 'ATIVO')
('EVENTO:', 'Quadrilha1573398727545083129221313990558485764199', 1, 21, 9, 20, 231, 'COMPLETO')
('EVENTO:', 'V\xc3\xadtima de Acidente19253416722070980787030945171261135222073', 1, 25, 13, 24, 232, 'COMPLETO')
('EVENTO:', 'Quadrilha1553049180896158659440163693682257566435', 1, 13, 11, 22, 233, 'COMPLETO')
('EVENTO:', 'Fuga5236406831844251005038107388382563737991', 2, 52, 9, 25, 234, 'ATIVO')
('EVENTO:', 'Ladr\xc3\xa3o10250546023240530351475342609150256338971', 1, 37, 11, 23, 235, 'COMPLETO')
('EVENTO:', 'V\xc3\xadtima de Acidente1998484764743419884839299100944519752818', 2, 16, 7, 20, 237, 'ATIVO')
('EVENTO:', 'Mulher em Trabalho de Parto11179954161761869093998069511892845094864', 3, 23, 8, 21, 240, 'ATIVO')
('EVENTO:', 'Individuo Suspeito8189240143850388202981003220732273127881', 1, 32, 9, 25, 243, 'ATIVO')
('EVENTO:', 'Corrida de Rua287461774192818497085350422520827648123', 1, 33, 6, 20, 243, 'COMPLETO')
('EVENTO:', 'Individuo Suspeito8270336712259263272199763604438164990479', 2, 4, 9, 22, 244, 'COMPLETO')
('EVENTO:', 'Ladr\xc3\xa3o10161403355764484136058214972121466737653', 3, 16, 7, 20, 246, 'ATIVO')
('EVENTO:', 'V\xc3\xadtima de Acidente1998484764743419884839299100944519752818', 1, 16, 7, 20, 246, 'COMPLETO')
('EVENTO:', 'Resgate1670168785065069304881650281203186093210', 2, 47, 4, 19, 249, 'ATIVO')
('EVENTO:', 'Mulher em Trabalho de Parto11100254199913781452050143084094372138221', 1, 28, 9, 21, 250, 'COMPLETO')
('EVENTO:', 'Tiroteio1825149868895961653093193603066048281910', 1, 13, 11, 22, 252, 'ATIVO')
('EVENTO:', 'Quadrilha15128792204389701749999104344706222710911', 1, 36, 8, 22, 255, 'ATIVO')
('EVENTO:', 'Ladr\xc3\xa3o10161403355764484136058214972121466737653', 1, 16, 7, 20, 255, 'COMPLETO')
('EVENTO:', 'Fuga5236406831844251005038107388382563737991', 1, 52, 9, 25, 257, 'COMPLETO')
('EVENTO:', 'Ladr\xc3\xa3o103762890575541431665059349219425370391', 2, 48, 8, 25, 258, 'ATIVO')
('EVENTO:', 'Quadrilha15167727026560463376334142809024222401320', 2, 23, 8, 21, 259, 'COMPLETO')
('EVENTO:', 'Briga1303486652590853692916776163815262391352', 2, 39, 9, 17, 261, 'ATIVO')
('EVENTO:', 'Ladr\xc3\xa3o103762890575541431665059349219425370391', 1, 48, 8, 25, 261, 'COMPLETO')
('EVENTO:', 'V\xc3\xadtima de Acidente19138935787862210223114191988193445861108', 1, 11, 12, 28, 262, 'COMPLETO')
('EVENTO:', 'Opera\xc3\xa7\xc3\xa3o Policial13131201341534646000819919591680741102445', 3, 15, 9, 17, 264, 'ATIVO')
('EVENTO:', 'Individuo Suspeito8189240143850388202981003220732273127881', 1, 32, 9, 25, 265, 'COMPLETO')
('EVENTO:', 'PM na \xc3\x81rea14318899251793639099219518360098682539824', 1, 9, 10, 24, 267, 'ATIVO')
('EVENTO:', 'Joalheiria Roubada9324916904834074495950218275751892254877', 1, 27, 9, 18, 267, 'COMPLETO')
('EVENTO:', 'Quadrilha15122639398334692851228521193969016639187', 2, 11, 12, 28, 270, 'ATIVO')
('EVENTO:', 'Tiroteio18284835969761146827040569526382139498751', 1, 20, 10, 20, 271, 'COMPLETO')
('EVENTO:', 'Golpe de Estado6153864043059447548044696139281545587866', 3, 52, 9, 25, 273, 'ATIVO')
('EVENTO:', 'Navio Afundando12209122813076578310225668015267997668188', 1, 20, 10, 20, 274, 'COMPLETO')
('EVENTO:', 'Tiroteio1825149868895961653093193603066048281910', 1, 13, 11, 22, 274, 'COMPLETO')
('EVENTO:', 'Exterm\xc3\xadnio476792453145399256159133743264164347008', 1, 28, 9, 21, 275, 'COMPLETO')
('EVENTO:', 'Opera\xc3\xa7\xc3\xa3o Policial13131201341534646000819919591680741102445', 1, 15, 9, 17, 275, 'COMPLETO')
('EVENTO:', 'Tiroteio18141338795051185848342815150796671332784', 1, 39, 9, 17, 276, 'ATIVO')
('EVENTO:', 'Joalheiria Roubada9247070111844649132193765634835597024916', 2, 53, 7, 18, 278, 'COMPLETO')
('EVENTO:', 'V\xc3\xadtima de Acidente19286221232120201925965241786730791251075', 1, 52, 9, 25, 279, 'ATIVO')
('EVENTO:', 'Briga1303486652590853692916776163815262391352', 1, 39, 9, 17, 280, 'COMPLETO')
('EVENTO:', 'Resgate16274067077496864791258790694307947136859', 3, 38, 7, 23, 282, 'ATIVO')
('EVENTO:', 'Opera\xc3\xa7\xc3\xa3o Policial13325420292251206249967811984039622087075', 1, 49, 10, 27, 284, 'COMPLETO')
('EVENTO:', 'Depreda\xc3\xa7\xc3\xa3o3311228785183186971200945195383766889315', 2, 54, 8, 28, 285, 'ATIVO')
('EVENTO:', 'Quadrilha15122639398334692851228521193969016639187', 2, 11, 12, 28, 287, 'COMPLETO')
('EVENTO:', 'Quadrilha1557010901801624667054109275890606485637', 2, 7, 8, 24, 288, 'ATIVO')
('EVENTO:', 'V\xc3\xadtima de Acidente19286221232120201925965241786730791251075', 1, 52, 9, 25, 290, 'COMPLETO')
('EVENTO:', 'Depreda\xc3\xa7\xc3\xa3o32978312249351805677371295937985192422', 3, 15, 9, 17, 291, 'ATIVO')
('EVENTO:', 'Resgate1670168785065069304881650281203186093210', 1, 47, 4, 19, 291, 'COMPLETO')
('EVENTO:', 'Quadrilha15128792204389701749999104344706222710911', 1, 36, 8, 22, 293, 'COMPLETO')
('EVENTO:', 'Individuo Suspeito8173479114081184274249601215192316325822', 1, 35, 9, 20, 294, 'ATIVO')
('EVENTO:', 'Joalheiria Roubada9297894119608560899838820537829989923224', 1, 30, 7, 24, 294, 'COMPLETO')
('EVENTO:', 'PM na \xc3\x81rea14318899251793639099219518360098682539824', 1, 9, 10, 24, 295, 'COMPLETO')
('EVENTO:', 'Corrida de Rua2233177787859121145018792719157314952514', 1, 12, 10, 22, 297, 'ATIVO')
('EVENTO:', 'Golpe de Estado6153864043059447548044696139281545587866', 1, 52, 9, 25, 298, 'COMPLETO')
('EVENTO:', 'V\xc3\xadtima de Acidente192704310272784536396951591185104417715', 2, 3, 10, 20, 300, 'ATIVO')
('EVENTO:', 'Depreda\xc3\xa7\xc3\xa3o3311228785183186971200945195383766889315', 1, 54, 8, 28, 300, 'COMPLETO')
('EVENTO:', 'Depreda\xc3\xa7\xc3\xa3o32978312249351805677371295937985192422', 2, 15, 9, 17, 301, 'COMPLETO')
('EVENTO:', 'Tiroteio1845499932843714030809598764495748624048', 1, 44, 9, 22, 303, 'ATIVO')
('EVENTO:', 'Tiroteio1845499932843714030809598764495748624048', 1, 44, 9, 22, 305, 'COMPLETO')
('EVENTO:', 'Assalto0117503718752637148692601128585817507728', 3, 30, 7, 24, 306, 'ATIVO')
('EVENTO:', 'Golpe de Estado6222208839475374919295886801128037424172', 2, 23, 8, 21, 309, 'ATIVO')
('EVENTO:', 'Resgate16274067077496864791258790694307947136859', 1, 38, 7, 23, 309, 'COMPLETO')
('EVENTO:', 'Resgate16153834073860053355233254397849431406143', 3, 38, 7, 23, 312, 'ATIVO')
('EVENTO:', 'Ladr\xc3\xa3o1018397999538207077099006324732373587815', 1, 30, 7, 24, 313, 'COMPLETO')
('EVENTO:', 'Individuo Suspeito8173479114081184274249601215192316325822', 1, 35, 9, 20, 313, 'COMPLETO')
('EVENTO:', 'Briga1138698118738125845282382546119141355839', 1, 4, 9, 22, 315, 'ATIVO')
('EVENTO:', 'Individuo Suspeito881913205126105518859253731458524294538', 2, 26, 9, 21, 315, 'COMPLETO')
('EVENTO:', 'Quadrilha1557010901801624667054109275890606485637', 1, 7, 8, 24, 317, 'COMPLETO')
('EVENTO:', 'Quadrilha15311312301346300866092725979393031198965', 3, 28, 9, 21, 318, 'ATIVO')
('EVENTO:', 'Briga1168161056321245302877680649692883597342', 2, 54, 8, 28, 321, 'ATIVO')
('EVENTO:', 'PM na \xc3\x81rea14156749178458892736118978796433934069059', 2, 10, 12, 17, 324, 'ATIVO')
('EVENTO:', 'Assalto0337148130995591648223356281401296811310', 1, 43, 8, 23, 327, 'ATIVO')
('EVENTO:', 'Exterm\xc3\xadnio490837124179288360911244167014190500211', 1, 17, 14, 24, 330, 'ATIVO')
('EVENTO:', 'Tiroteio18141338795051185848342815150796671332784', 1, 39, 9, 17, 330, 'COMPLETO')
('EVENTO:', 'Corrida de Rua2303759251390657592492116417491801349438', 3, 12, 10, 22, 333, 'ATIVO')
('EVENTO:', 'V\xc3\xadtima de Acidente192704310272784536396951591185104417715', 2, 3, 10, 20, 335, 'COMPLETO')
('EVENTO:', 'Depreda\xc3\xa7\xc3\xa3o3113224249368457212489580945630162287810', 2, 49, 10, 27, 336, 'ATIVO')
('EVENTO:', 'Mulher em Trabalho de Parto11179954161761869093998069511892845094864', 1, 23, 8, 21, 337, 'COMPLETO')
('EVENTO:', 'Resgate16153834073860053355233254397849431406143', 1, 38, 7, 23, 338, 'COMPLETO')
('EVENTO:', 'Golpe de Estado6130294033542821178845420721106256015343', 3, 44, 9, 22, 339, 'ATIVO')
('EVENTO:', 'Golpe de Estado6332538526007974770399757629589562369114', 2, 49, 10, 27, 342, 'ATIVO')
('EVENTO:', 'Assalto0337148130995591648223356281401296811310', 1, 43, 8, 23, 342, 'COMPLETO')
('EVENTO:', 'Briga1168161056321245302877680649692883597342', 2, 54, 8, 28, 344, 'COMPLETO')
('EVENTO:', 'V\xc3\xadtima de Acidente1960334320760265623353872491760778033428', 1, 7, 8, 24, 345, 'ATIVO')
('EVENTO:', 'Briga1138698118738125845282382546119141355839', 1, 4, 9, 22, 345, 'COMPLETO')
('EVENTO:', 'Assalto0117503718752637148692601128585817507728', 2, 30, 7, 24, 347, 'COMPLETO')
('EVENTO:', 'Corrida de Rua2303759251390657592492116417491801349438', 2, 12, 10, 22, 347, 'COMPLETO')
('EVENTO:', 'Opera\xc3\xa7\xc3\xa3o Policial1344924336364413519122376007977625779417', 2, 14, 12, 16, 348, 'ATIVO')
('EVENTO:', 'Mulher em Trabalho de Parto1182002516824620219713902796067611268575', 3, 52, 9, 25, 351, 'ATIVO')
('EVENTO:', 'Golpe de Estado6130294033542821178845420721106256015343', 2, 44, 9, 22, 351, 'COMPLETO')
('EVENTO:', 'Opera\xc3\xa7\xc3\xa3o Policial1344924336364413519122376007977625779417', 2, 14, 12, 16, 351, 'COMPLETO')
('EVENTO:', 'Joalheiria Roubada9283906201324487370343311521967732254828', 3, 10, 12, 17, 354, 'ATIVO')
('EVENTO:', 'Joalheiria Roubada9283906201324487370343311521967732254828', 2, 10, 12, 17, 355, 'COMPLETO')
