('EVENTO', 'NOME', 'INTENSIDADE', 'PONTO', 'GRAU_ATUAL', 'GRAU_ORIGINAL', 'RODADAS', 'STATUS')
('EVENTO:', 'Corrida de Rua2220293483894159011364803586746523181126', 3, 14, 1, 5, 128, 'COMPLETO')
('EVENTO:', 'Briga1147746914560540079146728715008955322105', 1, 10, 3, 4, 129, 'ATIVO')
('EVENTO:', 'Briga1147746914560540079146728715008955322105', 1, 10, 3, 4, 130, 'COMPLETO')
('EVENTO:', 'Ladr\xc3\xa3o1099842790895738428886568461113674218927', 1, 4, 3, 3, 132, 'ATIVO')
('EVENTO:', 'Ladr\xc3\xa3o1099842790895738428886568461113674218927', 1, 4, 3, 3, 134, 'COMPLETO')
('EVENTO:', 'Soldado Ferido17161255525523981623649240143593176247187', 2, 5, 4, 5, 135, 'ATIVO')
('EVENTO:', 'Soldado Ferido17161255525523981623649240143593176247187', 2, 5, 4, 5, 136, 'COMPLETO')
('EVENTO:', 'Soldado Ferido17110257422885491800979717723949678667330', 3, 14, 1, 5, 138, 'ATIVO')
('EVENTO:', 'Soldado Ferido17110257422885491800979717723949678667330', 3, 14, 1, 5, 140, 'COMPLETO')
('EVENTO:', 'Assalto065670998791201749941196839336543984738', 2, 8, 3, 3, 141, 'ATIVO')
('EVENTO:', 'Assalto065670998791201749941196839336543984738', 2, 8, 3, 3, 141, 'COMPLETO')
('EVENTO:', 'Depreda\xc3\xa7\xc3\xa3o3241700212991683382342290273808821608433', 3, 12, 2, 3, 144, 'ATIVO')
('EVENTO:', 'Depreda\xc3\xa7\xc3\xa3o3241700212991683382342290273808821608433', 3, 12, 2, 3, 145, 'COMPLETO')
('EVENTO:', 'Ladr\xc3\xa3o10329762362142189527326691777571582952135', 2, 1, 4, 9, 147, 'ATIVO')
('EVENTO:', 'Ladr\xc3\xa3o10329762362142189527326691777571582952135', 2, 1, 4, 9, 148, 'COMPLETO')
('EVENTO:', 'PM na \xc3\x81rea1421351129550614117097679760259332453974', 3, 4, 3, 3, 150, 'ATIVO')
('EVENTO:', 'PM na \xc3\x81rea1421351129550614117097679760259332453974', 3, 4, 3, 3, 152, 'COMPLETO')
('EVENTO:', 'Joalheiria Roubada93203727154005727998395590000353481771', 1, 12, 2, 3, 153, 'ATIVO')
('EVENTO:', 'Joalheiria Roubada93203727154005727998395590000353481771', 1, 12, 2, 3, 154, 'COMPLETO')
('EVENTO:', 'Joalheiria Roubada9228237500012986982792484412489213464800', 1, 7, 5, 6, 156, 'ATIVO')
('EVENTO:', 'Joalheiria Roubada9228237500012986982792484412489213464800', 1, 7, 5, 6, 157, 'COMPLETO')
('EVENTO:', 'Tiroteio1849862064714970803570966372635888001786', 2, 13, 2, 5, 159, 'ATIVO')
('EVENTO:', 'Tiroteio1849862064714970803570966372635888001786', 2, 13, 2, 5, 161, 'COMPLETO')
('EVENTO:', 'Fuga5189805014610183337431880036649245431068', 2, 10, 3, 4, 162, 'ATIVO')
('EVENTO:', 'Fuga5189805014610183337431880036649245431068', 2, 10, 3, 4, 163, 'COMPLETO')
('EVENTO:', 'Depreda\xc3\xa7\xc3\xa3o315487488721139677138415622045799584090', 2, 9, 3, 6, 165, 'ATIVO')
('EVENTO:', 'Depreda\xc3\xa7\xc3\xa3o315487488721139677138415622045799584090', 2, 9, 3, 6, 165, 'COMPLETO')
('EVENTO:', 'Briga1161830188838942044076669588743981920295', 2, 1, 4, 9, 168, 'ATIVO')
('EVENTO:', 'Briga1161830188838942044076669588743981920295', 2, 1, 4, 9, 169, 'COMPLETO')
('EVENTO:', 'PM na \xc3\x81rea1492073533280961456399703996428909876159', 1, 4, 3, 3, 171, 'ATIVO')
('EVENTO:', 'PM na \xc3\x81rea1492073533280961456399703996428909876159', 1, 4, 3, 3, 173, 'COMPLETO')
('EVENTO:', 'Ladr\xc3\xa3o10104599421731630341478291723210751589571', 3, 5, 4, 5, 174, 'ATIVO')
('EVENTO:', 'Ladr\xc3\xa3o10104599421731630341478291723210751589571', 3, 5, 4, 5, 175, 'COMPLETO')
('EVENTO:', 'PM na \xc3\x81rea14319635679751680167232319492102453741951', 2, 8, 3, 3, 177, 'ATIVO')
('EVENTO:', 'PM na \xc3\x81rea14319635679751680167232319492102453741951', 2, 8, 3, 3, 177, 'COMPLETO')
('EVENTO:', 'Golpe de Estado6120052702631197872302127250368538473497', 1, 4, 3, 3, 180, 'ATIVO')
('EVENTO:', 'Golpe de Estado6120052702631197872302127250368538473497', 1, 4, 3, 3, 182, 'COMPLETO')
('EVENTO:', 'V\xc3\xadtima de Acidente1912496938945065675387452674941668616959', 2, 5, 4, 5, 183, 'ATIVO')
('EVENTO:', 'V\xc3\xadtima de Acidente1912496938945065675387452674941668616959', 2, 5, 4, 5, 184, 'COMPLETO')
('EVENTO:', 'Mulher em Trabalho de Parto1147480501079892811768029030674335979822', 3, 11, 3, 3, 186, 'ATIVO')
('EVENTO:', 'Mulher em Trabalho de Parto1147480501079892811768029030674335979822', 3, 11, 3, 3, 188, 'COMPLETO')
('EVENTO:', 'Joalheiria Roubada9288839314941873697721677244040333359892', 1, 13, 2, 5, 189, 'ATIVO')
('EVENTO:', 'Joalheiria Roubada9288839314941873697721677244040333359892', 1, 13, 2, 5, 191, 'COMPLETO')
('EVENTO:', 'PM na \xc3\x81rea1497919372995633569802695249819943423888', 2, 8, 3, 3, 192, 'ATIVO')
('EVENTO:', 'PM na \xc3\x81rea1497919372995633569802695249819943423888', 2, 8, 3, 3, 192, 'COMPLETO')
('EVENTO:', 'Corrida de Rua2157862071462342973473843701968904260854', 2, 4, 3, 3, 195, 'ATIVO')
('EVENTO:', 'Corrida de Rua2157862071462342973473843701968904260854', 2, 4, 3, 3, 197, 'COMPLETO')
('EVENTO:', 'Soldado Ferido17269425628809611046236164967540268037420', 3, 6, 4, 8, 198, 'ATIVO')
('EVENTO:', 'Soldado Ferido17269425628809611046236164967540268037420', 3, 6, 4, 8, 198, 'COMPLETO')
('EVENTO:', 'Resgate16299815425160075171357658490962576200557', 1, 6, 4, 8, 201, 'ATIVO')
('EVENTO:', 'Resgate16299815425160075171357658490962576200557', 1, 6, 4, 8, 201, 'COMPLETO')
('EVENTO:', 'Mulher em Trabalho de Parto1198571435855235672705731975186070888034', 2, 10, 3, 4, 204, 'ATIVO')
('EVENTO:', 'Mulher em Trabalho de Parto1198571435855235672705731975186070888034', 2, 10, 3, 4, 205, 'COMPLETO')
('EVENTO:', 'Fuga5206844332815099453142419392149191818597', 3, 7, 5, 6, 207, 'ATIVO')
('EVENTO:', 'Fuga5206844332815099453142419392149191818597', 3, 7, 5, 6, 208, 'COMPLETO')
('EVENTO:', 'Soldado Ferido17152016517643467980597355366177267843522', 2, 7, 5, 6, 210, 'ATIVO')
('EVENTO:', 'Soldado Ferido17152016517643467980597355366177267843522', 2, 7, 5, 6, 211, 'COMPLETO')
('EVENTO:', 'Opera\xc3\xa7\xc3\xa3o Policial13316449518941630877625846024253715865265', 1, 9, 3, 6, 213, 'ATIVO')
('EVENTO:', 'Opera\xc3\xa7\xc3\xa3o Policial13316449518941630877625846024253715865265', 1, 9, 3, 6, 213, 'COMPLETO')
('EVENTO:', 'Quadrilha1569501713953426218792524971311147806213', 1, 6, 4, 8, 216, 'ATIVO')
('EVENTO:', 'Quadrilha1569501713953426218792524971311147806213', 1, 6, 4, 8, 216, 'COMPLETO')
('EVENTO:', 'Mulher em Trabalho de Parto11230106485414072266138226166259066695106', 1, 14, 1, 5, 219, 'ATIVO')
('EVENTO:', 'Mulher em Trabalho de Parto11230106485414072266138226166259066695106', 1, 14, 1, 5, 221, 'COMPLETO')
('EVENTO:', 'V\xc3\xadtima de Acidente19206544608805024254265828488960276842264', 3, 4, 3, 3, 222, 'ATIVO')
('EVENTO:', 'V\xc3\xadtima de Acidente19206544608805024254265828488960276842264', 3, 4, 3, 3, 224, 'COMPLETO')
('EVENTO:', 'Joalheiria Roubada966008641966030974200064180121989258407', 2, 5, 4, 5, 225, 'ATIVO')
('EVENTO:', 'Joalheiria Roubada966008641966030974200064180121989258407', 2, 5, 4, 5, 226, 'COMPLETO')
('EVENTO:', 'Resgate1687848418028208232045471672518149491280', 2, 5, 4, 5, 228, 'ATIVO')
('EVENTO:', 'Resgate1687848418028208232045471672518149491280', 2, 5, 4, 5, 229, 'COMPLETO')
('EVENTO:', 'PM na \xc3\x81rea1437817458320950764134904567082927611911', 1, 5, 4, 5, 231, 'ATIVO')
('EVENTO:', 'PM na \xc3\x81rea1437817458320950764134904567082927611911', 1, 5, 4, 5, 232, 'COMPLETO')
('EVENTO:', 'Tiroteio18259890235527841477512495911885346021192', 1, 13, 2, 5, 234, 'ATIVO')
('EVENTO:', 'Tiroteio18259890235527841477512495911885346021192', 1, 13, 2, 5, 236, 'COMPLETO')
('EVENTO:', 'V\xc3\xadtima de Acidente19142074374181477629783368165501063435634', 2, 2, 3, 7, 237, 'ATIVO')
('EVENTO:', 'V\xc3\xadtima de Acidente19142074374181477629783368165501063435634', 2, 2, 3, 7, 237, 'COMPLETO')
('EVENTO:', 'Mulher em Trabalho de Parto11233369041550747690538975415790436210764', 3, 9, 3, 6, 240, 'ATIVO')
('EVENTO:', 'Mulher em Trabalho de Parto11233369041550747690538975415790436210764', 3, 9, 3, 6, 240, 'COMPLETO')
('EVENTO:', 'Fuga5185024948946267105426383224435237672677', 1, 5, 4, 5, 243, 'ATIVO')
('EVENTO:', 'Fuga5185024948946267105426383224435237672677', 1, 5, 4, 5, 244, 'COMPLETO')
('EVENTO:', 'Opera\xc3\xa7\xc3\xa3o Policial13158534352860482941276743995885104018582', 2, 8, 3, 3, 246, 'ATIVO')
('EVENTO:', 'Opera\xc3\xa7\xc3\xa3o Policial13158534352860482941276743995885104018582', 2, 8, 3, 3, 246, 'COMPLETO')
('EVENTO:', 'V\xc3\xadtima de Acidente192103390564307770590510465416049810926', 3, 14, 1, 5, 249, 'ATIVO')
('EVENTO:', 'V\xc3\xadtima de Acidente192103390564307770590510465416049810926', 3, 14, 1, 5, 251, 'COMPLETO')
('EVENTO:', 'Quadrilha15287046174959639235391638183894167404177', 2, 3, 4, 6, 252, 'ATIVO')
